# pucks logger
# generation, total redpucks, total greenpucks.
0 38.000000 42.000000 0.379333 100
1 86.000000 100.000000 0.639757 96
2 98.000000 107.000000 0.658815 94
3 92.000000 158.000000 0.765018 91
4 132.000000 134.000000 0.843446 89
5 156.000000 185.000000 0.928464 89
6 254.000000 214.000000 0.855550 89
7 230.000000 183.000000 0.901705 88
8 199.000000 153.000000 0.880393 88
9 250.000000 151.000000 0.854617 88
10 265.000000 167.000000 0.798107 88
11 260.000000 170.000000 0.839896 86
12 188.000000 186.000000 0.768643 86
13 200.000000 170.000000 0.784471 86
14 256.000000 138.000000 0.814579 86
15 285.000000 136.000000 0.898818 85
16 293.000000 121.000000 0.909934 85
17 329.000000 148.000000 0.910783 84
18 312.000000 134.000000 0.838865 83
19 391.000000 45.000000 0.843835 81
20 382.000000 53.000000 0.906646 79
21 335.000000 75.000000 0.914591 78
22 382.000000 69.000000 0.875794 76
23 382.000000 115.000000 0.927762 76
24 366.000000 210.000000 0.914181 76
25 353.000000 253.000000 0.938945 76
26 306.000000 234.000000 0.933821 76
27 350.000000 242.000000 0.958321 75
28 355.000000 271.000000 0.951440 75
29 297.000000 276.000000 0.959143 75
30 312.000000 307.000000 0.934850 75
31 235.000000 334.000000 0.934009 75
32 217.000000 298.000000 0.887785 75
33 223.000000 278.000000 0.917457 73
34 220.000000 335.000000 0.953979 70
35 239.000000 290.000000 0.942955 70
36 288.000000 229.000000 0.904841 70
37 270.000000 254.000000 0.954398 69
38 274.000000 222.000000 0.942090 69
39 273.000000 193.000000 0.919151 69
40 239.000000 128.000000 0.934488 68
41 257.000000 182.000000 0.945906 68
42 295.000000 214.000000 0.879927 68
43 239.000000 283.000000 0.930212 68
44 248.000000 183.000000 0.894014 68
45 287.000000 193.000000 0.926917 68
46 209.000000 190.000000 0.883529 67
47 243.000000 164.000000 0.882706 67
48 210.000000 156.000000 0.946630 66
49 244.000000 237.000000 0.925873 65
50 192.000000 189.000000 0.899051 64
51 229.000000 222.000000 0.708237 63
52 214.000000 240.000000 0.656380 63
53 222.000000 235.000000 0.651657 62
54 199.000000 225.000000 0.614596 62
55 231.000000 193.000000 0.652492 62
56 208.000000 216.000000 0.652166 62
57 196.000000 190.000000 0.665867 59
58 226.000000 218.000000 0.657149 58
59 196.000000 179.000000 0.582825 58
60 189.000000 182.000000 0.699882 58
61 180.000000 165.000000 0.635886 58
62 232.000000 180.000000 0.653581 57
63 179.000000 206.000000 0.686066 57
64 230.000000 226.000000 0.644136 57
65 231.000000 207.000000 0.645964 57
66 227.000000 196.000000 0.653610 56
67 201.000000 215.000000 0.648911 56
68 179.000000 211.000000 0.654064 56
69 224.000000 226.000000 0.665330 56
70 272.000000 265.000000 0.615627 56
71 255.000000 234.000000 0.655967 56
72 234.000000 241.000000 0.655526 55
73 264.000000 216.000000 0.640496 55
74 237.000000 248.000000 0.626407 54
75 234.000000 222.000000 0.684163 54
76 198.000000 213.000000 0.670510 54
77 202.000000 180.000000 0.679233 52
78 226.000000 214.000000 0.691589 52
79 233.000000 233.000000 0.666966 52
80 210.000000 205.000000 0.656830 52
81 236.000000 226.000000 0.586007 52
82 226.000000 198.000000 0.616882 51
83 227.000000 253.000000 0.621084 51
84 215.000000 220.000000 0.604701 51
85 242.000000 250.000000 0.640204 50
86 223.000000 234.000000 0.652343 50
87 209.000000 203.000000 0.656313 50
88 217.000000 215.000000 0.635993 50
89 211.000000 206.000000 0.653435 49
90 187.000000 229.000000 0.629483 48
91 236.000000 184.000000 0.658868 48
92 220.000000 235.000000 0.630280 48
93 216.000000 188.000000 0.645286 48
94 182.000000 139.000000 0.703306 47
95 217.000000 185.000000 0.645184 47
96 222.000000 168.000000 0.674502 46
97 198.000000 208.000000 0.622671 45
98 221.000000 218.000000 0.645958 45
99 199.000000 234.000000 0.654336 45
100 201.000000 202.000000 0.619477 44
