# pucks logger
# generation, total redpucks, total greenpucks.
0 55.000000 82.000000 0.513333 100
1 81.000000 119.000000 0.699495 99
2 157.000000 156.000000 0.774718 97
3 167.000000 176.000000 0.780355 97
4 253.000000 152.000000 0.864383 97
5 282.000000 295.000000 0.888822 97
6 245.000000 303.000000 0.858974 97
7 306.000000 294.000000 0.919718 97
8 351.000000 269.000000 0.921352 97
9 306.000000 293.000000 0.940926 97
10 278.000000 336.000000 0.894027 97
11 291.000000 457.000000 0.940628 97
12 291.000000 345.000000 0.916976 97
13 314.000000 426.000000 0.943050 97
14 289.000000 458.000000 0.954379 97
15 265.000000 425.000000 0.948871 97
16 288.000000 320.000000 0.921504 97
17 325.000000 363.000000 0.919826 97
18 303.000000 399.000000 0.953580 97
19 374.000000 345.000000 0.927506 97
20 373.000000 382.000000 0.936516 97
21 348.000000 452.000000 0.956097 97
22 336.000000 496.000000 0.933585 97
23 342.000000 465.000000 0.915899 97
24 297.000000 510.000000 0.948466 97
25 330.000000 524.000000 0.959255 97
26 430.000000 498.000000 0.940059 97
27 454.000000 441.000000 0.961106 97
28 371.000000 489.000000 0.902810 97
29 371.000000 554.000000 0.957338 97
30 337.000000 586.000000 0.951299 97
31 299.000000 564.000000 0.910520 97
32 407.000000 513.000000 0.940014 97
33 416.000000 523.000000 0.958441 97
34 322.000000 520.000000 0.920868 97
35 349.000000 524.000000 0.953087 97
36 442.000000 543.000000 0.967553 97
37 475.000000 533.000000 0.946563 97
38 563.000000 446.000000 0.959762 97
39 491.000000 490.000000 0.942261 97
40 442.000000 552.000000 0.946374 97
41 372.000000 537.000000 0.919554 97
42 385.000000 610.000000 0.939907 97
43 385.000000 601.000000 0.955693 97
44 361.000000 546.000000 0.954523 97
45 410.000000 552.000000 0.939836 97
46 363.000000 551.000000 0.930673 97
47 386.000000 538.000000 0.940953 97
48 431.000000 585.000000 0.953370 97
49 477.000000 524.000000 0.953868 97
50 416.000000 539.000000 0.947349 97
51 410.000000 466.000000 0.659634 97
52 486.000000 499.000000 0.635086 97
53 490.000000 476.000000 0.621593 97
54 482.000000 474.000000 0.631770 97
55 518.000000 461.000000 0.646416 97
56 500.000000 504.000000 0.631211 97
57 546.000000 534.000000 0.637920 97
58 492.000000 521.000000 0.618400 97
59 570.000000 561.000000 0.622673 97
60 530.000000 558.000000 0.627221 97
61 549.000000 594.000000 0.626285 97
62 537.000000 513.000000 0.625174 97
63 563.000000 536.000000 0.616617 97
64 529.000000 563.000000 0.622819 97
65 533.000000 496.000000 0.644274 97
66 602.000000 532.000000 0.624236 97
67 532.000000 506.000000 0.634518 97
68 531.000000 538.000000 0.617601 97
69 564.000000 544.000000 0.624967 97
70 516.000000 533.000000 0.631435 97
71 533.000000 485.000000 0.626750 97
72 520.000000 514.000000 0.619908 97
73 517.000000 510.000000 0.605998 97
74 521.000000 542.000000 0.628371 97
75 537.000000 544.000000 0.614205 97
76 502.000000 541.000000 0.623789 97
77 532.000000 525.000000 0.627074 97
78 554.000000 549.000000 0.612018 97
79 544.000000 568.000000 0.629979 97
80 552.000000 599.000000 0.617427 97
81 584.000000 579.000000 0.632976 97
82 510.000000 558.000000 0.629715 97
83 580.000000 524.000000 0.620013 97
84 540.000000 561.000000 0.637327 97
85 513.000000 543.000000 0.619764 97
86 606.000000 480.000000 0.634224 97
87 537.000000 567.000000 0.619704 97
88 561.000000 577.000000 0.627552 97
89 562.000000 546.000000 0.611613 97
90 511.000000 549.000000 0.634170 97
91 546.000000 565.000000 0.607974 97
92 590.000000 581.000000 0.630190 97
93 542.000000 587.000000 0.615468 97
94 603.000000 554.000000 0.628628 97
95 578.000000 540.000000 0.639230 97
96 529.000000 604.000000 0.636302 97
97 564.000000 538.000000 0.604611 97
98 536.000000 569.000000 0.619345 97
99 606.000000 612.000000 0.611853 97
100 572.000000 613.000000 0.610742 97
