# pucks logger
# generation, total redpucks, total greenpucks.
0 76.000000 79.000000 0.515000 100
1 149.000000 91.000000 0.674594 99
2 213.000000 120.000000 0.786374 98
3 235.000000 154.000000 0.812731 98
4 261.000000 139.000000 0.801378 98
5 223.000000 236.000000 0.852456 98
6 202.000000 222.000000 0.847140 98
7 203.000000 242.000000 0.829555 98
8 197.000000 222.000000 0.732671 98
9 270.000000 236.000000 0.840661 97
10 295.000000 282.000000 0.837783 97
11 327.000000 258.000000 0.884782 97
12 327.000000 307.000000 0.881644 97
13 278.000000 360.000000 0.845225 97
14 282.000000 325.000000 0.921351 97
15 300.000000 283.000000 0.893374 96
16 285.000000 251.000000 0.902778 96
17 365.000000 254.000000 0.909650 96
18 351.000000 271.000000 0.931440 96
19 334.000000 332.000000 0.932966 95
20 356.000000 313.000000 0.946558 95
21 270.000000 276.000000 0.894357 95
22 289.000000 267.000000 0.931223 95
23 242.000000 337.000000 0.956673 95
24 196.000000 251.000000 0.872610 94
25 257.000000 275.000000 0.857179 94
26 179.000000 275.000000 0.854433 94
27 246.000000 364.000000 0.911262 94
28 319.000000 354.000000 0.916298 94
29 302.000000 313.000000 0.920787 94
30 302.000000 355.000000 0.911156 94
31 263.000000 286.000000 0.899612 94
32 404.000000 258.000000 0.920744 94
33 376.000000 235.000000 0.850649 93
34 389.000000 240.000000 0.855198 93
35 373.000000 263.000000 0.912276 93
36 354.000000 281.000000 0.895744 93
37 364.000000 336.000000 0.953346 93
38 371.000000 367.000000 0.949147 93
39 363.000000 335.000000 0.930705 93
40 383.000000 330.000000 0.902394 93
41 355.000000 345.000000 0.934714 93
42 342.000000 375.000000 0.926200 93
43 277.000000 361.000000 0.958305 93
44 292.000000 430.000000 0.950036 93
45 246.000000 413.000000 0.904427 93
46 208.000000 405.000000 0.841379 93
47 237.000000 465.000000 0.921235 92
48 261.000000 471.000000 0.927889 92
49 254.000000 403.000000 0.872380 92
50 254.000000 447.000000 0.945051 92
51 338.000000 327.000000 0.669601 92
52 326.000000 288.000000 0.619088 92
53 282.000000 331.000000 0.582918 91
54 343.000000 279.000000 0.648678 91
55 367.000000 313.000000 0.639224 91
56 391.000000 342.000000 0.607592 91
57 394.000000 380.000000 0.643851 91
58 376.000000 441.000000 0.644202 91
59 360.000000 385.000000 0.607123 91
60 416.000000 399.000000 0.617098 91
61 422.000000 367.000000 0.646119 90
62 398.000000 416.000000 0.648517 90
63 422.000000 393.000000 0.649843 90
64 398.000000 386.000000 0.630607 90
65 402.000000 437.000000 0.626364 90
66 423.000000 389.000000 0.665389 90
67 429.000000 396.000000 0.617937 90
68 388.000000 378.000000 0.643213 89
69 379.000000 422.000000 0.633448 89
70 443.000000 446.000000 0.613720 89
71 346.000000 363.000000 0.646513 89
72 423.000000 376.000000 0.632754 89
73 390.000000 340.000000 0.646192 89
74 354.000000 415.000000 0.635883 89
75 353.000000 354.000000 0.638372 89
76 457.000000 398.000000 0.645602 89
77 383.000000 425.000000 0.628779 89
78 352.000000 436.000000 0.633199 89
79 460.000000 435.000000 0.639638 89
80 443.000000 415.000000 0.633047 89
81 429.000000 440.000000 0.609707 89
82 432.000000 420.000000 0.642939 89
83 428.000000 462.000000 0.649082 89
84 440.000000 425.000000 0.660382 89
85 407.000000 432.000000 0.648860 89
86 434.000000 437.000000 0.630005 89
87 381.000000 382.000000 0.624989 89
88 377.000000 326.000000 0.658887 89
89 378.000000 375.000000 0.670976 89
90 412.000000 344.000000 0.663586 89
91 383.000000 396.000000 0.604843 89
92 396.000000 408.000000 0.629891 89
93 420.000000 447.000000 0.594202 89
94 427.000000 412.000000 0.656590 89
95 431.000000 401.000000 0.651491 89
96 412.000000 439.000000 0.647761 89
97 411.000000 438.000000 0.638543 89
98 396.000000 430.000000 0.635919 89
99 412.000000 408.000000 0.645518 89
100 429.000000 455.000000 0.636555 89
