# pucks logger
# generation, total redpucks, total greenpucks.
0 50.000000 62.000000 0.535000 100
1 64.000000 86.000000 0.560481 97
2 107.000000 116.000000 0.673264 96
3 159.000000 137.000000 0.765104 95
4 177.000000 155.000000 0.833509 95
5 219.000000 169.000000 0.792005 95
6 267.000000 243.000000 0.931487 95
7 299.000000 228.000000 0.946136 95
8 234.000000 298.000000 0.909146 95
9 180.000000 272.000000 0.864781 95
10 252.000000 308.000000 0.926405 94
11 277.000000 308.000000 0.911039 94
12 220.000000 296.000000 0.913422 94
13 260.000000 288.000000 0.878242 94
14 313.000000 262.000000 0.895770 94
15 351.000000 294.000000 0.912055 94
16 324.000000 271.000000 0.927278 94
17 342.000000 270.000000 0.932538 93
18 305.000000 300.000000 0.914266 92
19 356.000000 265.000000 0.907430 92
20 350.000000 300.000000 0.927081 92
21 346.000000 229.000000 0.931454 92
22 435.000000 255.000000 0.957278 92
23 449.000000 245.000000 0.935341 92
24 434.000000 257.000000 0.912395 91
25 416.000000 244.000000 0.946942 91
26 403.000000 272.000000 0.908273 91
27 443.000000 228.000000 0.920874 91
28 420.000000 240.000000 0.915162 91
29 382.000000 251.000000 0.905439 90
30 395.000000 313.000000 0.944319 90
31 409.000000 364.000000 0.934387 90
32 323.000000 424.000000 0.915437 90
33 387.000000 337.000000 0.946484 90
34 360.000000 414.000000 0.935560 90
35 354.000000 381.000000 0.930516 90
36 330.000000 334.000000 0.932136 90
37 352.000000 298.000000 0.903384 90
38 403.000000 267.000000 0.933653 90
39 336.000000 266.000000 0.931222 90
40 435.000000 248.000000 0.923199 90
41 436.000000 286.000000 0.940783 89
42 381.000000 264.000000 0.960422 89
43 417.000000 291.000000 0.946755 88
44 355.000000 335.000000 0.949722 88
45 365.000000 313.000000 0.917516 88
46 349.000000 384.000000 0.944583 88
47 329.000000 381.000000 0.951094 88
48 304.000000 314.000000 0.957563 88
49 350.000000 306.000000 0.919530 88
50 391.000000 325.000000 0.947469 88
51 352.000000 319.000000 0.684443 88
52 337.000000 346.000000 0.612620 88
53 299.000000 318.000000 0.672096 88
54 322.000000 358.000000 0.636763 88
55 410.000000 387.000000 0.608748 88
56 336.000000 328.000000 0.633207 88
57 340.000000 360.000000 0.641349 88
58 335.000000 327.000000 0.680939 88
59 409.000000 373.000000 0.657223 88
60 421.000000 361.000000 0.636117 88
61 390.000000 404.000000 0.652606 88
62 375.000000 402.000000 0.619127 88
63 384.000000 400.000000 0.640922 88
64 388.000000 377.000000 0.647092 88
65 377.000000 393.000000 0.653256 88
66 433.000000 404.000000 0.623330 88
67 416.000000 430.000000 0.643403 88
68 394.000000 366.000000 0.644666 88
69 438.000000 398.000000 0.636223 88
70 427.000000 415.000000 0.652971 88
71 418.000000 445.000000 0.636724 88
72 470.000000 430.000000 0.627950 88
73 390.000000 433.000000 0.635794 88
74 449.000000 471.000000 0.619823 88
75 417.000000 480.000000 0.620940 88
76 434.000000 426.000000 0.641212 88
77 405.000000 421.000000 0.638789 88
78 431.000000 398.000000 0.639774 88
79 419.000000 418.000000 0.631922 88
80 391.000000 426.000000 0.647284 88
81 424.000000 460.000000 0.613752 88
82 501.000000 497.000000 0.637485 88
83 462.000000 458.000000 0.621040 88
84 475.000000 508.000000 0.625684 88
85 455.000000 486.000000 0.633636 88
86 482.000000 504.000000 0.607621 88
87 544.000000 505.000000 0.606072 88
88 517.000000 507.000000 0.619319 88
89 510.000000 516.000000 0.619772 88
90 539.000000 522.000000 0.618479 88
91 550.000000 525.000000 0.617218 88
92 513.000000 479.000000 0.627436 88
93 480.000000 520.000000 0.630843 88
94 494.000000 500.000000 0.618252 88
95 499.000000 501.000000 0.603203 88
96 526.000000 495.000000 0.615068 88
97 507.000000 559.000000 0.623627 88
98 514.000000 536.000000 0.620886 88
99 511.000000 479.000000 0.613797 88
100 515.000000 507.000000 0.623631 88
