# pucks logger
# generation, total redpucks, total greenpucks.
0 51.000000 41.000000 0.448462 100
1 66.000000 68.000000 0.504386 95
2 85.000000 177.000000 0.678246 95
3 125.000000 257.000000 0.826490 92
4 196.000000 253.000000 0.908993 92
5 202.000000 245.000000 0.859936 92
6 221.000000 270.000000 0.872510 92
7 260.000000 264.000000 0.877349 92
8 266.000000 276.000000 0.849670 92
9 257.000000 301.000000 0.947352 92
10 291.000000 258.000000 0.890394 92
11 278.000000 312.000000 0.927573 92
12 314.000000 284.000000 0.922166 92
13 376.000000 345.000000 0.923250 92
14 363.000000 382.000000 0.953851 92
15 383.000000 376.000000 0.923162 92
16 343.000000 378.000000 0.937499 91
17 324.000000 340.000000 0.902318 91
18 367.000000 301.000000 0.904704 90
19 371.000000 305.000000 0.895010 90
20 382.000000 287.000000 0.941915 90
21 341.000000 323.000000 0.918759 90
22 411.000000 303.000000 0.931396 89
23 439.000000 306.000000 0.953088 89
24 350.000000 325.000000 0.917641 89
25 361.000000 350.000000 0.934017 89
26 351.000000 285.000000 0.917797 89
27 359.000000 303.000000 0.921245 89
28 311.000000 329.000000 0.935606 89
29 338.000000 407.000000 0.968623 89
30 363.000000 341.000000 0.917629 89
31 385.000000 373.000000 0.939077 89
32 374.000000 411.000000 0.910002 89
33 372.000000 353.000000 0.947284 88
34 324.000000 370.000000 0.961477 88
35 311.000000 429.000000 0.900550 88
36 358.000000 418.000000 0.955410 88
37 325.000000 414.000000 0.935159 88
38 343.000000 376.000000 0.938671 88
39 291.000000 355.000000 0.953363 88
40 312.000000 395.000000 0.949477 88
41 312.000000 351.000000 0.923830 88
42 364.000000 311.000000 0.938285 88
43 322.000000 269.000000 0.884442 88
44 272.000000 314.000000 0.924188 88
45 299.000000 321.000000 0.905753 88
46 374.000000 296.000000 0.967205 88
47 327.000000 388.000000 0.927948 88
48 310.000000 342.000000 0.932227 88
49 302.000000 300.000000 0.913171 88
50 311.000000 427.000000 0.896998 88
51 367.000000 369.000000 0.672051 88
52 352.000000 376.000000 0.657724 88
53 393.000000 397.000000 0.651584 88
54 388.000000 406.000000 0.638747 88
55 407.000000 363.000000 0.632352 88
56 381.000000 382.000000 0.638608 88
57 403.000000 343.000000 0.645514 88
58 420.000000 426.000000 0.616781 88
59 442.000000 455.000000 0.616731 88
60 447.000000 434.000000 0.636931 88
61 474.000000 420.000000 0.608861 88
62 435.000000 412.000000 0.635216 88
63 474.000000 412.000000 0.637331 88
64 477.000000 447.000000 0.636835 88
65 469.000000 460.000000 0.635126 88
66 495.000000 466.000000 0.632893 88
67 466.000000 445.000000 0.629519 88
68 411.000000 404.000000 0.662845 88
69 445.000000 410.000000 0.642612 88
70 457.000000 422.000000 0.619932 87
71 442.000000 442.000000 0.619365 87
72 451.000000 459.000000 0.615366 87
73 458.000000 473.000000 0.620946 87
74 450.000000 461.000000 0.622089 87
75 494.000000 434.000000 0.612206 87
76 512.000000 459.000000 0.622903 87
77 481.000000 459.000000 0.624702 87
78 490.000000 444.000000 0.631560 87
79 462.000000 444.000000 0.629251 87
80 425.000000 459.000000 0.628484 87
81 448.000000 467.000000 0.611499 87
82 433.000000 411.000000 0.622943 87
83 488.000000 445.000000 0.633722 87
84 469.000000 469.000000 0.620506 87
85 471.000000 453.000000 0.617742 87
86 494.000000 463.000000 0.633079 87
87 495.000000 450.000000 0.616055 87
88 460.000000 427.000000 0.635604 87
89 474.000000 476.000000 0.623227 87
90 433.000000 439.000000 0.627872 87
91 444.000000 401.000000 0.643678 87
92 460.000000 458.000000 0.620424 87
93 464.000000 506.000000 0.624367 87
94 448.000000 463.000000 0.623867 87
95 433.000000 444.000000 0.620867 87
96 431.000000 398.000000 0.623857 87
97 423.000000 447.000000 0.650057 87
98 424.000000 449.000000 0.644712 87
99 439.000000 397.000000 0.666229 87
100 397.000000 423.000000 0.649885 87
