# pucks logger
# generation, total redpucks, total greenpucks.
0 44.000000 82.000000 0.545000 100
1 63.000000 97.000000 0.618421 95
2 96.000000 126.000000 0.763587 92
3 89.000000 153.000000 0.786957 91
4 78.000000 210.000000 0.857623 91
5 92.000000 189.000000 0.731779 91
6 124.000000 164.000000 0.742734 90
7 116.000000 186.000000 0.758320 89
8 111.000000 205.000000 0.844440 87
9 129.000000 228.000000 0.900097 86
10 187.000000 272.000000 0.854021 86
11 184.000000 256.000000 0.913114 86
12 216.000000 261.000000 0.915795 86
13 230.000000 237.000000 0.934600 86
14 189.000000 278.000000 0.893123 86
15 271.000000 240.000000 0.915627 86
16 274.000000 221.000000 0.942862 86
17 251.000000 245.000000 0.917759 86
18 283.000000 225.000000 0.930746 86
19 275.000000 240.000000 0.885004 86
20 323.000000 245.000000 0.940814 85
21 280.000000 271.000000 0.954242 85
22 302.000000 293.000000 0.979312 85
23 263.000000 276.000000 0.944263 85
24 260.000000 330.000000 0.954412 85
25 288.000000 288.000000 0.942414 85
26 294.000000 257.000000 0.960876 85
27 301.000000 240.000000 0.947638 85
28 264.000000 328.000000 0.863085 85
29 304.000000 348.000000 0.945639 85
30 312.000000 325.000000 0.932638 85
31 328.000000 311.000000 0.953080 85
32 352.000000 325.000000 0.918183 85
33 331.000000 325.000000 0.920720 85
34 325.000000 336.000000 0.957618 85
35 393.000000 349.000000 0.965712 85
36 404.000000 300.000000 0.910183 85
37 365.000000 315.000000 0.956012 85
38 433.000000 388.000000 0.944987 85
39 358.000000 393.000000 0.954878 85
40 434.000000 383.000000 0.955139 85
41 507.000000 375.000000 0.953180 85
42 519.000000 304.000000 0.941946 85
43 393.000000 305.000000 0.930362 85
44 431.000000 311.000000 0.962901 85
45 365.000000 414.000000 0.945710 85
46 373.000000 439.000000 0.938903 85
47 366.000000 453.000000 0.941573 85
48 400.000000 461.000000 0.942288 85
49 329.000000 521.000000 0.939923 85
50 326.000000 541.000000 0.933970 85
51 375.000000 393.000000 0.663728 85
52 414.000000 362.000000 0.632042 85
53 424.000000 370.000000 0.651320 85
54 418.000000 406.000000 0.625549 85
55 388.000000 378.000000 0.660657 85
56 440.000000 429.000000 0.646600 85
57 408.000000 393.000000 0.621259 85
58 434.000000 390.000000 0.628185 85
59 438.000000 390.000000 0.628096 85
60 410.000000 389.000000 0.634747 85
61 426.000000 404.000000 0.643273 85
62 426.000000 395.000000 0.643279 85
63 371.000000 427.000000 0.637262 85
64 429.000000 422.000000 0.616661 85
65 394.000000 407.000000 0.628998 85
66 410.000000 392.000000 0.647237 85
67 434.000000 429.000000 0.638291 85
68 394.000000 344.000000 0.645427 85
69 420.000000 421.000000 0.626470 85
70 391.000000 409.000000 0.629706 85
71 464.000000 412.000000 0.646576 85
72 404.000000 428.000000 0.628662 85
73 455.000000 446.000000 0.622630 85
74 417.000000 434.000000 0.617698 85
75 389.000000 461.000000 0.631773 85
76 414.000000 338.000000 0.658655 85
77 400.000000 384.000000 0.647195 85
78 425.000000 413.000000 0.635566 85
79 506.000000 436.000000 0.644176 85
80 477.000000 436.000000 0.620611 85
81 440.000000 460.000000 0.616950 85
82 462.000000 450.000000 0.637927 85
83 428.000000 435.000000 0.639779 85
84 447.000000 440.000000 0.614840 85
85 466.000000 448.000000 0.641766 85
86 435.000000 438.000000 0.660655 85
87 461.000000 466.000000 0.624450 85
88 452.000000 500.000000 0.618622 85
89 494.000000 468.000000 0.605924 85
90 484.000000 433.000000 0.612154 85
91 479.000000 435.000000 0.629782 85
92 443.000000 459.000000 0.600759 85
93 472.000000 429.000000 0.639545 85
94 480.000000 441.000000 0.603445 85
95 463.000000 438.000000 0.634852 85
96 460.000000 417.000000 0.616057 85
97 476.000000 435.000000 0.622052 85
98 431.000000 412.000000 0.636446 85
99 444.000000 451.000000 0.641566 85
100 477.000000 439.000000 0.628167 85
