# pucks logger
# generation, total redpucks, total greenpucks.
0 52.000000 39.000000 0.450000 100
1 141.000000 72.000000 0.684574 94
2 92.000000 97.000000 0.627688 93
3 99.000000 135.000000 0.654992 93
4 109.000000 130.000000 0.685484 93
5 68.000000 163.000000 0.664734 92
6 111.000000 180.000000 0.676994 91
7 115.000000 184.000000 0.694039 91
8 138.000000 155.000000 0.652977 91
9 218.000000 235.000000 0.788393 91
10 338.000000 259.000000 0.890681 91
11 274.000000 310.000000 0.868272 91
12 243.000000 453.000000 0.934471 91
13 296.000000 407.000000 0.932504 91
14 264.000000 375.000000 0.917437 91
15 269.000000 430.000000 0.916314 91
16 249.000000 375.000000 0.910558 91
17 255.000000 398.000000 0.957363 91
18 221.000000 401.000000 0.918483 91
19 303.000000 385.000000 0.900795 91
20 346.000000 344.000000 0.913926 90
21 416.000000 279.000000 0.921717 90
22 468.000000 270.000000 0.960012 90
23 441.000000 262.000000 0.966393 90
24 416.000000 243.000000 0.931393 90
25 444.000000 271.000000 0.925723 90
26 410.000000 278.000000 0.925533 90
27 340.000000 254.000000 0.911955 90
28 425.000000 266.000000 0.949638 90
29 420.000000 282.000000 0.905670 90
30 389.000000 318.000000 0.973687 90
31 376.000000 404.000000 0.937521 90
32 429.000000 327.000000 0.960954 90
33 369.000000 375.000000 0.933508 90
34 353.000000 354.000000 0.941009 90
35 421.000000 324.000000 0.960523 90
36 398.000000 294.000000 0.923803 90
37 385.000000 271.000000 0.886089 90
38 368.000000 416.000000 0.906195 89
39 440.000000 405.000000 0.951811 89
40 457.000000 341.000000 0.956772 89
41 520.000000 284.000000 0.962674 89
42 529.000000 305.000000 0.956039 89
43 474.000000 269.000000 0.931463 89
44 527.000000 295.000000 0.941673 89
45 483.000000 309.000000 0.941916 89
46 490.000000 274.000000 0.934733 89
47 482.000000 326.000000 0.954678 89
48 497.000000 395.000000 0.958731 89
49 509.000000 354.000000 0.944024 89
50 409.000000 415.000000 0.933989 89
51 365.000000 369.000000 0.664506 89
52 366.000000 369.000000 0.646680 89
53 464.000000 406.000000 0.639243 89
54 443.000000 403.000000 0.647468 89
55 414.000000 441.000000 0.647171 89
56 437.000000 464.000000 0.638116 89
57 490.000000 413.000000 0.645346 89
58 472.000000 467.000000 0.637297 89
59 430.000000 420.000000 0.641157 89
60 414.000000 429.000000 0.634488 89
61 377.000000 385.000000 0.665427 89
62 366.000000 379.000000 0.642303 89
63 387.000000 391.000000 0.641119 89
64 383.000000 382.000000 0.674250 89
65 444.000000 426.000000 0.646222 89
66 432.000000 441.000000 0.637892 89
67 421.000000 421.000000 0.635940 89
68 441.000000 415.000000 0.654766 89
69 410.000000 442.000000 0.671625 89
70 410.000000 427.000000 0.650185 89
71 395.000000 403.000000 0.627595 89
72 399.000000 410.000000 0.606629 89
73 430.000000 441.000000 0.631654 89
74 421.000000 414.000000 0.635361 89
75 439.000000 424.000000 0.646997 89
76 472.000000 436.000000 0.642936 89
77 474.000000 452.000000 0.640480 89
78 441.000000 476.000000 0.614856 89
79 469.000000 495.000000 0.643970 89
80 492.000000 522.000000 0.615138 89
81 501.000000 471.000000 0.624036 89
82 481.000000 484.000000 0.619538 89
83 513.000000 521.000000 0.619930 89
84 462.000000 488.000000 0.613052 89
85 428.000000 432.000000 0.635034 89
86 489.000000 460.000000 0.620710 89
87 514.000000 512.000000 0.625110 89
88 429.000000 384.000000 0.631927 89
89 489.000000 501.000000 0.610240 89
90 468.000000 463.000000 0.634403 89
91 452.000000 440.000000 0.631236 89
92 501.000000 515.000000 0.610016 89
93 409.000000 409.000000 0.629496 89
94 431.000000 490.000000 0.628677 89
95 432.000000 417.000000 0.631090 89
96 442.000000 476.000000 0.622306 89
97 514.000000 488.000000 0.637377 89
98 471.000000 412.000000 0.648180 89
99 480.000000 465.000000 0.627413 89
100 442.000000 493.000000 0.622842 89
