# pucks logger
# generation, total redpucks, total greenpucks.
0 91.000000 80.000000 0.581714 100
1 102.000000 133.000000 0.631944 96
2 95.000000 211.000000 0.788246 95
3 127.000000 208.000000 0.833777 93
4 202.000000 214.000000 0.875030 93
5 265.000000 231.000000 0.889344 93
6 225.000000 321.000000 0.868411 93
7 305.000000 328.000000 0.937086 93
8 315.000000 402.000000 0.940480 93
9 321.000000 343.000000 0.913877 93
10 311.000000 382.000000 0.932574 93
11 360.000000 401.000000 0.928291 93
12 413.000000 469.000000 0.938743 93
13 301.000000 441.000000 0.955308 93
14 285.000000 436.000000 0.914717 93
15 351.000000 489.000000 0.944972 93
16 457.000000 454.000000 0.944475 93
17 441.000000 404.000000 0.925114 93
18 419.000000 446.000000 0.939260 93
19 388.000000 378.000000 0.960354 93
20 352.000000 461.000000 0.943702 93
21 307.000000 445.000000 0.950942 93
22 357.000000 569.000000 0.930725 93
23 339.000000 551.000000 0.937572 93
24 379.000000 554.000000 0.943618 93
25 367.000000 512.000000 0.975899 93
26 416.000000 520.000000 0.911364 93
27 383.000000 499.000000 0.927361 93
28 455.000000 540.000000 0.955689 93
29 524.000000 468.000000 0.914510 93
30 553.000000 417.000000 0.947694 93
31 624.000000 354.000000 0.964790 93
32 616.000000 328.000000 0.952368 93
33 636.000000 375.000000 0.937732 93
34 623.000000 365.000000 0.944065 93
35 626.000000 372.000000 0.957378 92
36 576.000000 367.000000 0.938548 92
37 604.000000 413.000000 0.949140 92
38 557.000000 410.000000 0.959171 91
39 511.000000 442.000000 0.953718 91
40 599.000000 382.000000 0.960053 91
41 518.000000 396.000000 0.945113 91
42 481.000000 511.000000 0.967667 91
43 536.000000 450.000000 0.963907 91
44 488.000000 485.000000 0.951374 91
45 523.000000 409.000000 0.961558 91
46 575.000000 436.000000 0.955794 91
47 632.000000 360.000000 0.937805 91
48 586.000000 404.000000 0.943965 91
49 526.000000 427.000000 0.957040 91
50 523.000000 442.000000 0.945477 91
51 456.000000 471.000000 0.645969 91
52 499.000000 491.000000 0.615860 91
53 486.000000 479.000000 0.644446 90
54 529.000000 478.000000 0.615553 90
55 484.000000 534.000000 0.616172 90
56 475.000000 473.000000 0.645898 90
57 455.000000 468.000000 0.641225 90
58 454.000000 495.000000 0.626749 90
59 500.000000 502.000000 0.629833 90
60 556.000000 464.000000 0.627462 90
61 549.000000 506.000000 0.624449 90
62 487.000000 515.000000 0.621781 90
63 498.000000 546.000000 0.627400 90
64 502.000000 498.000000 0.636722 90
65 488.000000 513.000000 0.630270 90
66 491.000000 447.000000 0.617761 90
67 490.000000 468.000000 0.624988 90
68 499.000000 449.000000 0.638335 90
69 512.000000 487.000000 0.622056 90
70 505.000000 464.000000 0.634219 90
71 513.000000 509.000000 0.634362 90
72 541.000000 480.000000 0.625785 90
73 538.000000 520.000000 0.622981 90
74 558.000000 524.000000 0.621237 90
75 572.000000 464.000000 0.626326 90
76 490.000000 513.000000 0.634704 90
77 514.000000 465.000000 0.639580 90
78 515.000000 515.000000 0.630911 90
79 450.000000 507.000000 0.623835 90
80 517.000000 525.000000 0.612923 90
81 564.000000 520.000000 0.622495 90
82 500.000000 533.000000 0.614144 90
83 507.000000 569.000000 0.603847 90
84 540.000000 517.000000 0.629407 90
85 530.000000 519.000000 0.607907 90
86 549.000000 529.000000 0.614529 90
87 542.000000 537.000000 0.635603 90
88 587.000000 549.000000 0.615977 90
89 497.000000 499.000000 0.620572 90
90 532.000000 506.000000 0.618088 90
91 528.000000 507.000000 0.624677 90
92 535.000000 553.000000 0.625824 90
93 527.000000 546.000000 0.611355 90
94 477.000000 516.000000 0.631822 90
95 494.000000 508.000000 0.600623 90
96 491.000000 494.000000 0.616869 90
97 484.000000 497.000000 0.607175 90
98 506.000000 536.000000 0.610295 90
99 530.000000 496.000000 0.598629 90
100 477.000000 471.000000 0.625707 90
