# pucks logger
# generation, total redpucks, total greenpucks.
0 54.000000 67.000000 0.576000 100
1 56.000000 85.000000 0.560091 98
2 72.000000 102.000000 0.621503 96
3 111.000000 133.000000 0.752330 93
4 114.000000 151.000000 0.688161 91
5 106.000000 144.000000 0.833712 88
6 101.000000 147.000000 0.675270 86
7 108.000000 151.000000 0.716251 83
8 177.000000 143.000000 0.764056 83
9 268.000000 188.000000 0.907726 83
10 310.000000 220.000000 0.941074 83
11 326.000000 240.000000 0.913348 83
12 289.000000 247.000000 0.935237 82
13 258.000000 276.000000 0.950875 82
14 205.000000 284.000000 0.913538 82
15 227.000000 321.000000 0.907046 82
16 225.000000 332.000000 0.917862 82
17 271.000000 335.000000 0.896844 82
18 238.000000 359.000000 0.939850 82
19 319.000000 294.000000 0.950019 82
20 291.000000 286.000000 0.916840 82
21 302.000000 315.000000 0.911814 82
22 301.000000 253.000000 0.892162 82
23 335.000000 288.000000 0.946237 82
24 303.000000 373.000000 0.944609 82
25 300.000000 343.000000 0.957831 82
26 290.000000 361.000000 0.938812 82
27 292.000000 329.000000 0.933808 81
28 286.000000 342.000000 0.916542 81
29 240.000000 344.000000 0.955344 81
30 262.000000 351.000000 0.949502 81
31 253.000000 361.000000 0.955663 81
32 287.000000 316.000000 0.962424 81
33 258.000000 378.000000 0.946600 81
34 270.000000 323.000000 0.940288 81
35 261.000000 343.000000 0.931646 81
36 271.000000 346.000000 0.955936 81
37 257.000000 328.000000 0.963858 81
38 215.000000 374.000000 0.888157 81
39 187.000000 436.000000 0.920543 81
40 203.000000 406.000000 0.923516 81
41 277.000000 383.000000 0.931328 81
42 293.000000 381.000000 0.933060 80
43 273.000000 371.000000 0.929822 80
44 336.000000 339.000000 0.935804 80
45 321.000000 366.000000 0.929295 80
46 344.000000 306.000000 0.970139 80
47 294.000000 370.000000 0.955228 80
48 319.000000 377.000000 0.934820 80
49 336.000000 370.000000 0.921023 80
50 341.000000 423.000000 0.946515 80
51 344.000000 358.000000 0.664573 80
52 390.000000 345.000000 0.643886 80
53 410.000000 352.000000 0.649444 80
54 425.000000 382.000000 0.629268 80
55 371.000000 394.000000 0.624519 80
56 400.000000 399.000000 0.649679 80
57 392.000000 412.000000 0.627749 80
58 394.000000 380.000000 0.638047 80
59 401.000000 395.000000 0.643546 80
60 445.000000 389.000000 0.640741 79
61 397.000000 371.000000 0.641178 79
62 415.000000 373.000000 0.640030 79
63 417.000000 404.000000 0.649843 79
64 382.000000 376.000000 0.614695 79
65 412.000000 426.000000 0.629861 79
66 393.000000 389.000000 0.635533 79
67 396.000000 380.000000 0.640457 79
68 384.000000 400.000000 0.623868 79
69 385.000000 355.000000 0.643430 79
70 384.000000 397.000000 0.606341 79
71 391.000000 407.000000 0.628456 79
72 418.000000 391.000000 0.628742 79
73 377.000000 374.000000 0.617267 79
74 387.000000 382.000000 0.624178 79
75 385.000000 400.000000 0.632153 78
76 421.000000 379.000000 0.639769 78
77 402.000000 405.000000 0.640023 78
78 402.000000 419.000000 0.653426 78
79 355.000000 349.000000 0.638346 78
80 406.000000 375.000000 0.625782 78
81 412.000000 391.000000 0.622425 78
82 401.000000 375.000000 0.624345 78
83 371.000000 397.000000 0.635631 78
84 357.000000 368.000000 0.667028 78
85 358.000000 374.000000 0.635240 78
86 394.000000 394.000000 0.626246 78
87 421.000000 372.000000 0.634748 78
88 400.000000 425.000000 0.637608 78
89 430.000000 417.000000 0.632750 78
90 394.000000 401.000000 0.637887 78
91 423.000000 445.000000 0.601936 78
92 430.000000 402.000000 0.622065 78
93 405.000000 416.000000 0.621039 78
94 379.000000 409.000000 0.628235 78
95 394.000000 417.000000 0.658244 78
96 424.000000 417.000000 0.608060 78
97 458.000000 411.000000 0.627705 78
98 450.000000 415.000000 0.630084 78
99 432.000000 402.000000 0.621019 78
100 437.000000 410.000000 0.624562 78
