# pucks logger
# generation, total redpucks, total greenpucks.
0 47.000000 72.000000 0.525000 100
1 100.000000 107.000000 0.694801 98
2 157.000000 123.000000 0.726919 98
3 128.000000 203.000000 0.828401 98
4 139.000000 223.000000 0.788095 98
5 186.000000 181.000000 0.811820 98
6 152.000000 126.000000 0.788921 98
7 246.000000 171.000000 0.801424 97
8 337.000000 150.000000 0.825612 96
9 288.000000 161.000000 0.827741 96
10 285.000000 240.000000 0.914740 96
11 303.000000 207.000000 0.912634 96
12 298.000000 180.000000 0.906114 96
13 292.000000 209.000000 0.897625 96
14 395.000000 248.000000 0.911883 96
15 346.000000 287.000000 0.903244 96
16 342.000000 245.000000 0.871817 96
17 347.000000 231.000000 0.881381 96
18 390.000000 200.000000 0.892873 96
19 468.000000 167.000000 0.911331 96
20 404.000000 222.000000 0.932258 96
21 431.000000 321.000000 0.941485 96
22 398.000000 362.000000 0.962868 96
23 312.000000 307.000000 0.920479 96
24 356.000000 330.000000 0.916568 96
25 424.000000 409.000000 0.935247 96
26 419.000000 345.000000 0.923345 96
27 447.000000 370.000000 0.957616 96
28 469.000000 341.000000 0.924645 96
29 484.000000 327.000000 0.918955 95
30 492.000000 337.000000 0.934940 95
31 522.000000 324.000000 0.941919 95
32 433.000000 334.000000 0.926720 95
33 432.000000 376.000000 0.934416 95
34 392.000000 371.000000 0.872965 95
35 426.000000 423.000000 0.938758 95
36 338.000000 432.000000 0.940797 95
37 346.000000 402.000000 0.973079 95
38 295.000000 462.000000 0.934040 95
39 348.000000 405.000000 0.949601 95
40 336.000000 431.000000 0.938442 95
41 326.000000 412.000000 0.971747 95
42 334.000000 529.000000 0.950957 95
43 334.000000 461.000000 0.938319 95
44 328.000000 447.000000 0.943227 95
45 379.000000 385.000000 0.934706 95
46 393.000000 442.000000 0.940726 95
47 357.000000 471.000000 0.938655 95
48 352.000000 420.000000 0.939921 95
49 446.000000 386.000000 0.944568 95
50 477.000000 360.000000 0.946239 95
51 450.000000 374.000000 0.656447 95
52 421.000000 424.000000 0.631579 95
53 437.000000 415.000000 0.668098 95
54 477.000000 431.000000 0.657629 95
55 432.000000 447.000000 0.654103 95
56 453.000000 457.000000 0.623990 95
57 430.000000 439.000000 0.621625 95
58 441.000000 461.000000 0.644896 95
59 405.000000 373.000000 0.632966 95
60 462.000000 438.000000 0.619111 95
61 383.000000 382.000000 0.619049 95
62 416.000000 386.000000 0.596246 95
63 431.000000 415.000000 0.657269 95
64 409.000000 431.000000 0.653070 95
65 468.000000 407.000000 0.619618 95
66 462.000000 498.000000 0.643706 95
67 433.000000 471.000000 0.635087 95
68 496.000000 485.000000 0.606550 95
69 477.000000 427.000000 0.645066 95
70 422.000000 422.000000 0.650700 95
71 477.000000 441.000000 0.624343 95
72 487.000000 462.000000 0.635580 95
73 464.000000 440.000000 0.643308 95
74 484.000000 457.000000 0.622925 95
75 483.000000 469.000000 0.617625 95
76 464.000000 490.000000 0.638190 95
77 446.000000 480.000000 0.639501 95
78 475.000000 441.000000 0.649268 95
79 492.000000 457.000000 0.631169 95
80 487.000000 470.000000 0.647762 95
81 462.000000 481.000000 0.636292 95
82 443.000000 450.000000 0.649561 95
83 525.000000 499.000000 0.640091 95
84 478.000000 465.000000 0.629613 95
85 456.000000 445.000000 0.627317 95
86 483.000000 437.000000 0.639543 95
87 454.000000 400.000000 0.640989 95
88 428.000000 467.000000 0.653892 95
89 430.000000 448.000000 0.645167 95
90 484.000000 484.000000 0.629909 95
91 474.000000 473.000000 0.624078 95
92 435.000000 431.000000 0.604624 95
93 428.000000 412.000000 0.632031 95
94 483.000000 448.000000 0.643494 95
95 462.000000 432.000000 0.632930 95
96 432.000000 411.000000 0.635224 95
97 471.000000 443.000000 0.648528 95
98 459.000000 466.000000 0.616670 95
99 496.000000 443.000000 0.637877 95
100 445.000000 420.000000 0.625401 95
