# pucks logger
# generation, total redpucks, total greenpucks.
0 73.000000 40.000000 0.571667 100
1 78.000000 74.000000 0.582474 97
2 134.000000 75.000000 0.717014 96
3 206.000000 137.000000 0.831271 96
4 225.000000 90.000000 0.791391 95
5 232.000000 89.000000 0.706332 94
6 201.000000 137.000000 0.730344 94
7 194.000000 139.000000 0.785111 94
8 161.000000 189.000000 0.786312 93
9 175.000000 197.000000 0.800191 93
10 162.000000 186.000000 0.833777 92
11 178.000000 184.000000 0.802372 92
12 189.000000 257.000000 0.857233 92
13 201.000000 305.000000 0.849694 92
14 249.000000 316.000000 0.921333 92
15 280.000000 266.000000 0.934443 92
16 292.000000 313.000000 0.937033 92
17 290.000000 236.000000 0.903269 92
18 299.000000 207.000000 0.865139 92
19 296.000000 252.000000 0.915059 92
20 288.000000 251.000000 0.936973 91
21 350.000000 222.000000 0.951478 91
22 310.000000 255.000000 0.931764 91
23 363.000000 223.000000 0.940677 91
24 381.000000 273.000000 0.912653 91
25 427.000000 286.000000 0.960299 91
26 385.000000 329.000000 0.960106 91
27 406.000000 297.000000 0.924649 91
28 420.000000 319.000000 0.942947 91
29 421.000000 284.000000 0.942045 91
30 414.000000 291.000000 0.919626 91
31 393.000000 337.000000 0.932917 91
32 377.000000 383.000000 0.931828 91
33 368.000000 362.000000 0.955382 91
34 332.000000 317.000000 0.956797 91
35 356.000000 352.000000 0.943591 91
36 341.000000 331.000000 0.900425 91
37 478.000000 323.000000 0.948940 91
38 378.000000 335.000000 0.953607 91
39 375.000000 456.000000 0.932950 91
40 311.000000 464.000000 0.922702 91
41 299.000000 431.000000 0.934643 91
42 294.000000 463.000000 0.953957 91
43 332.000000 450.000000 0.906882 91
44 321.000000 411.000000 0.947977 91
45 394.000000 403.000000 0.931520 91
46 373.000000 384.000000 0.941985 91
47 479.000000 392.000000 0.930606 91
48 431.000000 371.000000 0.918567 91
49 439.000000 386.000000 0.919312 91
50 455.000000 346.000000 0.938354 91
51 418.000000 412.000000 0.647825 91
52 424.000000 415.000000 0.634801 91
53 443.000000 414.000000 0.647029 91
54 443.000000 438.000000 0.621984 91
55 355.000000 391.000000 0.639340 91
56 386.000000 394.000000 0.633298 91
57 424.000000 453.000000 0.644227 91
58 436.000000 417.000000 0.650426 91
59 473.000000 432.000000 0.601619 90
60 441.000000 449.000000 0.633888 90
61 402.000000 429.000000 0.627111 90
62 413.000000 447.000000 0.644305 90
63 406.000000 391.000000 0.650304 90
64 406.000000 398.000000 0.623265 90
65 401.000000 396.000000 0.657178 90
66 421.000000 418.000000 0.636293 90
67 431.000000 439.000000 0.620079 90
68 450.000000 429.000000 0.631747 90
69 425.000000 449.000000 0.587745 90
70 424.000000 416.000000 0.625330 90
71 422.000000 416.000000 0.639769 90
72 395.000000 415.000000 0.620228 90
73 424.000000 384.000000 0.628697 90
74 467.000000 442.000000 0.631680 90
75 455.000000 498.000000 0.614074 90
76 446.000000 458.000000 0.637681 90
77 478.000000 503.000000 0.612302 90
78 450.000000 419.000000 0.624327 89
79 442.000000 452.000000 0.626888 89
80 432.000000 463.000000 0.611987 89
81 474.000000 474.000000 0.598085 89
82 528.000000 478.000000 0.605911 89
83 479.000000 469.000000 0.626994 89
84 470.000000 454.000000 0.652949 89
85 508.000000 455.000000 0.621072 89
86 503.000000 486.000000 0.614790 89
87 492.000000 468.000000 0.636508 89
88 435.000000 469.000000 0.618209 89
89 483.000000 474.000000 0.629511 89
90 462.000000 471.000000 0.630241 89
91 483.000000 470.000000 0.605169 89
92 478.000000 467.000000 0.595296 89
93 481.000000 450.000000 0.596638 89
94 525.000000 482.000000 0.638250 89
95 458.000000 464.000000 0.606874 89
96 535.000000 493.000000 0.620347 89
97 482.000000 530.000000 0.626545 89
98 585.000000 557.000000 0.623138 89
99 569.000000 542.000000 0.607077 89
100 525.000000 539.000000 0.631367 89
