# pucks logger
# generation, total redpucks, total greenpucks.
0 63.000000 53.000000 0.458571 100
1 109.000000 99.000000 0.653601 92
2 134.000000 180.000000 0.778140 92
3 202.000000 196.000000 0.902140 91
4 237.000000 219.000000 0.902224 91
5 304.000000 234.000000 0.909315 91
6 300.000000 257.000000 0.966385 90
7 316.000000 296.000000 0.958033 90
8 338.000000 318.000000 0.936918 90
9 318.000000 315.000000 0.904218 90
10 368.000000 332.000000 0.911551 90
11 304.000000 361.000000 0.948461 89
12 317.000000 372.000000 0.944267 89
13 365.000000 356.000000 0.948029 89
14 387.000000 355.000000 0.942309 89
15 396.000000 317.000000 0.959372 89
16 358.000000 380.000000 0.920277 89
17 397.000000 389.000000 0.935780 89
18 458.000000 384.000000 0.948185 89
19 399.000000 360.000000 0.933282 89
20 409.000000 342.000000 0.948800 89
21 353.000000 386.000000 0.932848 89
22 342.000000 415.000000 0.921582 89
23 354.000000 434.000000 0.923525 89
24 406.000000 387.000000 0.948989 89
25 435.000000 398.000000 0.949781 89
26 460.000000 360.000000 0.956141 89
27 504.000000 265.000000 0.940240 89
28 524.000000 305.000000 0.942008 89
29 531.000000 311.000000 0.949485 89
30 465.000000 363.000000 0.955902 89
31 471.000000 356.000000 0.930596 89
32 430.000000 350.000000 0.935268 89
33 453.000000 335.000000 0.947035 89
34 486.000000 347.000000 0.952872 89
35 455.000000 365.000000 0.958054 89
36 424.000000 441.000000 0.957231 89
37 466.000000 456.000000 0.936444 89
38 532.000000 449.000000 0.934707 89
39 539.000000 456.000000 0.948643 89
40 536.000000 428.000000 0.953968 89
41 546.000000 420.000000 0.948902 89
42 492.000000 470.000000 0.957826 89
43 486.000000 539.000000 0.952762 89
44 487.000000 543.000000 0.940432 89
45 451.000000 540.000000 0.937330 89
46 466.000000 464.000000 0.949759 89
47 491.000000 516.000000 0.940696 89
48 388.000000 582.000000 0.961900 89
49 465.000000 540.000000 0.938081 89
50 476.000000 531.000000 0.925988 89
51 526.000000 506.000000 0.629048 89
52 524.000000 498.000000 0.622842 89
53 473.000000 475.000000 0.628053 89
54 508.000000 476.000000 0.637388 89
55 442.000000 470.000000 0.620760 89
56 491.000000 490.000000 0.632375 89
57 532.000000 492.000000 0.614596 89
58 455.000000 455.000000 0.626216 89
59 475.000000 460.000000 0.650744 89
60 504.000000 507.000000 0.623069 89
61 497.000000 495.000000 0.626205 89
62 511.000000 535.000000 0.629237 89
63 534.000000 514.000000 0.615724 89
64 502.000000 513.000000 0.614816 89
65 475.000000 522.000000 0.619655 89
66 453.000000 493.000000 0.635646 89
67 492.000000 474.000000 0.615266 89
68 542.000000 504.000000 0.621383 89
69 531.000000 531.000000 0.631182 89
70 551.000000 503.000000 0.609356 89
71 479.000000 485.000000 0.639879 89
72 506.000000 537.000000 0.627890 89
73 521.000000 500.000000 0.614835 89
74 502.000000 493.000000 0.631099 89
75 524.000000 516.000000 0.604360 89
76 533.000000 493.000000 0.613653 89
77 504.000000 519.000000 0.609848 89
78 508.000000 518.000000 0.621567 89
79 503.000000 509.000000 0.622974 88
80 482.000000 468.000000 0.638294 88
81 490.000000 476.000000 0.617340 88
82 482.000000 505.000000 0.619377 88
83 504.000000 476.000000 0.611474 88
84 513.000000 471.000000 0.621840 88
85 508.000000 522.000000 0.627052 88
86 518.000000 511.000000 0.621330 88
87 506.000000 453.000000 0.632287 88
88 504.000000 494.000000 0.634730 88
89 510.000000 512.000000 0.619930 88
90 481.000000 465.000000 0.632533 88
91 475.000000 455.000000 0.625491 88
92 499.000000 490.000000 0.650967 88
93 507.000000 509.000000 0.620232 88
94 531.000000 486.000000 0.635379 88
95 513.000000 509.000000 0.613906 88
96 490.000000 512.000000 0.627438 88
97 533.000000 568.000000 0.610189 88
98 503.000000 528.000000 0.643813 88
99 574.000000 539.000000 0.615470 88
100 534.000000 502.000000 0.613576 88
