# pucks logger
# generation, total redpucks, total greenpucks.
0 80.000000 56.000000 0.580000 100
1 128.000000 62.000000 0.646296 99
2 144.000000 113.000000 0.738715 96
3 175.000000 102.000000 0.702257 96
4 218.000000 149.000000 0.814273 94
5 187.000000 143.000000 0.784060 93
6 217.000000 215.000000 0.820533 93
7 240.000000 107.000000 0.707314 93
8 288.000000 97.000000 0.729903 93
9 289.000000 84.000000 0.772252 92
10 322.000000 172.000000 0.865101 91
11 303.000000 174.000000 0.878866 91
12 304.000000 226.000000 0.831651 90
13 341.000000 263.000000 0.875591 90
14 323.000000 249.000000 0.916905 90
15 319.000000 220.000000 0.859776 90
16 335.000000 270.000000 0.933452 90
17 225.000000 263.000000 0.833082 90
18 288.000000 296.000000 0.847816 90
19 331.000000 307.000000 0.913643 90
20 292.000000 278.000000 0.952478 90
21 247.000000 264.000000 0.850400 90
22 302.000000 239.000000 0.914716 90
23 301.000000 284.000000 0.899629 90
24 212.000000 365.000000 0.876651 90
25 223.000000 343.000000 0.906273 90
26 229.000000 375.000000 0.887363 90
27 272.000000 347.000000 0.951956 90
28 287.000000 339.000000 0.928960 90
29 269.000000 353.000000 0.887379 90
30 316.000000 373.000000 0.939387 90
31 301.000000 370.000000 0.938316 90
32 356.000000 362.000000 0.911072 90
33 326.000000 343.000000 0.918548 90
34 442.000000 331.000000 0.940951 90
35 374.000000 296.000000 0.937950 90
36 404.000000 250.000000 0.925918 90
37 370.000000 226.000000 0.915320 90
38 355.000000 266.000000 0.901368 90
39 335.000000 256.000000 0.887950 90
40 327.000000 306.000000 0.930059 90
41 421.000000 200.000000 0.922424 90
42 366.000000 302.000000 0.878997 90
43 317.000000 290.000000 0.934054 90
44 278.000000 389.000000 0.940494 90
45 307.000000 346.000000 0.920682 89
46 345.000000 368.000000 0.931384 89
47 335.000000 368.000000 0.960879 89
48 312.000000 376.000000 0.947875 89
49 355.000000 326.000000 0.932992 89
50 438.000000 338.000000 0.920475 89
51 373.000000 342.000000 0.689604 89
52 379.000000 345.000000 0.640945 89
53 372.000000 377.000000 0.630480 89
54 346.000000 346.000000 0.652126 89
55 350.000000 339.000000 0.657837 89
56 372.000000 337.000000 0.650268 89
57 384.000000 318.000000 0.667646 89
58 339.000000 380.000000 0.653538 89
59 390.000000 341.000000 0.646905 89
60 343.000000 340.000000 0.629441 89
61 326.000000 335.000000 0.637873 89
62 359.000000 347.000000 0.603868 89
63 368.000000 377.000000 0.642492 89
64 359.000000 327.000000 0.634659 89
65 360.000000 378.000000 0.634247 89
66 317.000000 325.000000 0.646865 89
67 267.000000 292.000000 0.649639 89
68 330.000000 336.000000 0.642823 89
69 379.000000 367.000000 0.632422 89
70 422.000000 388.000000 0.615546 89
71 391.000000 408.000000 0.631266 89
72 418.000000 417.000000 0.621735 89
73 375.000000 393.000000 0.643420 89
74 419.000000 423.000000 0.655228 89
75 392.000000 382.000000 0.617573 89
76 369.000000 387.000000 0.619621 89
77 390.000000 379.000000 0.610446 89
78 456.000000 418.000000 0.609996 89
79 472.000000 407.000000 0.609988 89
80 466.000000 464.000000 0.619507 89
81 428.000000 432.000000 0.628849 89
82 441.000000 442.000000 0.649248 89
83 450.000000 453.000000 0.633469 89
84 474.000000 451.000000 0.656431 89
85 459.000000 451.000000 0.617245 89
86 518.000000 496.000000 0.630775 89
87 445.000000 439.000000 0.642272 89
88 405.000000 483.000000 0.649238 89
89 584.000000 513.000000 0.608429 89
90 515.000000 526.000000 0.629348 89
91 473.000000 490.000000 0.629302 89
92 487.000000 482.000000 0.618193 89
93 527.000000 480.000000 0.623718 89
94 480.000000 511.000000 0.626665 89
95 490.000000 526.000000 0.634391 89
96 528.000000 463.000000 0.615361 89
97 460.000000 445.000000 0.637363 89
98 436.000000 451.000000 0.637010 89
99 515.000000 481.000000 0.660872 89
100 508.000000 474.000000 0.627204 88
