# pucks logger
# generation, total redpucks, total greenpucks.
0 63.000000 29.000000 0.426667 100
1 157.000000 58.000000 0.593029 97
2 136.000000 62.000000 0.695312 96
3 151.000000 102.000000 0.749915 93
4 131.000000 115.000000 0.717592 92
5 149.000000 94.000000 0.706300 92
6 141.000000 144.000000 0.682842 92
7 173.000000 161.000000 0.752152 92
8 227.000000 156.000000 0.762615 91
9 152.000000 175.000000 0.837179 91
10 161.000000 141.000000 0.753663 91
11 161.000000 162.000000 0.770697 89
12 150.000000 197.000000 0.752582 89
13 174.000000 203.000000 0.763860 89
14 204.000000 173.000000 0.823591 89
15 173.000000 184.000000 0.786877 89
16 221.000000 310.000000 0.903395 89
17 256.000000 290.000000 0.863024 89
18 254.000000 299.000000 0.889418 89
19 253.000000 319.000000 0.878927 89
20 164.000000 342.000000 0.876230 89
21 184.000000 379.000000 0.919668 88
22 214.000000 369.000000 0.945434 88
23 189.000000 292.000000 0.933746 87
24 201.000000 300.000000 0.849119 87
25 190.000000 347.000000 0.912742 87
26 218.000000 331.000000 0.922836 87
27 261.000000 346.000000 0.945839 87
28 321.000000 321.000000 0.917734 87
29 311.000000 320.000000 0.945810 87
30 229.000000 325.000000 0.945381 87
31 262.000000 342.000000 0.923180 87
32 276.000000 327.000000 0.935188 87
33 304.000000 360.000000 0.908667 87
34 244.000000 327.000000 0.909677 87
35 225.000000 369.000000 0.914807 87
36 203.000000 408.000000 0.953447 86
37 195.000000 440.000000 0.956714 86
38 231.000000 445.000000 0.921482 86
39 257.000000 423.000000 0.933120 86
40 310.000000 381.000000 0.947844 86
41 291.000000 425.000000 0.924459 86
42 329.000000 398.000000 0.928198 86
43 283.000000 380.000000 0.947116 86
44 297.000000 323.000000 0.899292 86
45 299.000000 421.000000 0.945720 86
46 265.000000 360.000000 0.929330 86
47 209.000000 333.000000 0.915097 86
48 219.000000 430.000000 0.952453 86
49 184.000000 393.000000 0.937742 85
50 246.000000 454.000000 0.933763 85
51 335.000000 398.000000 0.651054 85
52 335.000000 366.000000 0.683241 85
53 344.000000 362.000000 0.642256 85
54 358.000000 357.000000 0.659487 85
55 397.000000 392.000000 0.630131 85
56 391.000000 368.000000 0.649707 85
57 371.000000 335.000000 0.643931 85
58 317.000000 378.000000 0.620226 85
59 319.000000 345.000000 0.685374 85
60 333.000000 377.000000 0.650976 85
61 409.000000 417.000000 0.630628 85
62 430.000000 410.000000 0.643185 85
63 448.000000 354.000000 0.651654 85
64 401.000000 368.000000 0.641536 84
65 354.000000 363.000000 0.644315 84
66 428.000000 419.000000 0.632387 84
67 442.000000 399.000000 0.665024 84
68 418.000000 402.000000 0.626311 84
69 441.000000 414.000000 0.636135 84
70 412.000000 392.000000 0.655344 84
71 409.000000 396.000000 0.649918 84
72 369.000000 369.000000 0.638851 84
73 393.000000 367.000000 0.610758 83
74 402.000000 381.000000 0.626484 83
75 397.000000 366.000000 0.628674 83
76 402.000000 378.000000 0.636151 83
77 414.000000 407.000000 0.625973 83
78 365.000000 343.000000 0.657021 83
79 353.000000 380.000000 0.620693 83
80 371.000000 404.000000 0.651697 83
81 385.000000 363.000000 0.633502 83
82 386.000000 383.000000 0.619776 83
83 355.000000 354.000000 0.633532 83
84 411.000000 424.000000 0.645253 83
85 380.000000 388.000000 0.655947 83
86 352.000000 321.000000 0.611544 83
87 409.000000 400.000000 0.631000 83
88 383.000000 388.000000 0.633261 83
89 447.000000 341.000000 0.645978 83
90 386.000000 366.000000 0.668512 83
91 377.000000 357.000000 0.652250 83
92 391.000000 390.000000 0.628670 82
93 385.000000 388.000000 0.622837 82
94 428.000000 395.000000 0.621091 82
95 400.000000 377.000000 0.656057 82
96 411.000000 417.000000 0.626402 82
97 433.000000 435.000000 0.642669 82
98 407.000000 423.000000 0.612606 82
99 425.000000 387.000000 0.647015 82
100 425.000000 387.000000 0.647015 82
