# pucks logger
# generation, total redpucks, total greenpucks.
0 53.000000 60.000000 0.515000 100
1 58.000000 134.000000 0.638362 98
2 62.000000 132.000000 0.705263 95
3 104.000000 152.000000 0.753070 95
4 93.000000 184.000000 0.789040 91
5 149.000000 132.000000 0.807143 91
6 210.000000 131.000000 0.872423 91
7 184.000000 136.000000 0.850251 90
8 212.000000 230.000000 0.804134 90
9 283.000000 249.000000 0.855604 90
10 266.000000 175.000000 0.880170 90
11 314.000000 179.000000 0.884422 90
12 263.000000 233.000000 0.884270 89
13 245.000000 242.000000 0.909934 89
14 277.000000 194.000000 0.916630 88
15 308.000000 183.000000 0.906492 88
16 279.000000 214.000000 0.923937 88
17 284.000000 282.000000 0.898625 88
18 290.000000 243.000000 0.911319 88
19 292.000000 267.000000 0.873572 88
20 361.000000 242.000000 0.921991 88
21 244.000000 340.000000 0.923699 88
22 282.000000 256.000000 0.888331 88
23 215.000000 347.000000 0.903939 88
24 308.000000 368.000000 0.938172 88
25 352.000000 362.000000 0.927664 88
26 368.000000 326.000000 0.895527 88
27 369.000000 348.000000 0.926313 88
28 350.000000 312.000000 0.927201 88
29 375.000000 377.000000 0.931950 88
30 365.000000 377.000000 0.917609 88
31 319.000000 334.000000 0.917953 88
32 366.000000 416.000000 0.930103 88
33 381.000000 380.000000 0.933292 88
34 378.000000 409.000000 0.949086 88
35 337.000000 351.000000 0.913108 88
36 344.000000 405.000000 0.930802 88
37 372.000000 402.000000 0.894291 88
38 385.000000 357.000000 0.945513 88
39 398.000000 375.000000 0.937277 88
40 467.000000 362.000000 0.940619 88
41 486.000000 303.000000 0.954335 88
42 479.000000 290.000000 0.940505 88
43 416.000000 344.000000 0.932475 88
44 426.000000 381.000000 0.933005 87
45 436.000000 355.000000 0.928090 87
46 496.000000 320.000000 0.935672 87
47 480.000000 300.000000 0.929489 87
48 456.000000 241.000000 0.891585 87
49 493.000000 254.000000 0.933935 87
50 424.000000 382.000000 0.948714 87
51 429.000000 408.000000 0.627003 87
52 438.000000 388.000000 0.657479 87
53 412.000000 385.000000 0.647147 87
54 387.000000 427.000000 0.624171 87
55 442.000000 428.000000 0.634072 87
56 429.000000 423.000000 0.657696 87
57 383.000000 323.000000 0.629275 87
58 362.000000 405.000000 0.628843 87
59 385.000000 378.000000 0.637328 86
60 419.000000 384.000000 0.629659 86
61 386.000000 401.000000 0.635554 86
62 434.000000 411.000000 0.618521 86
63 392.000000 390.000000 0.640793 86
64 361.000000 427.000000 0.644185 86
65 368.000000 383.000000 0.610539 86
66 392.000000 401.000000 0.621363 86
67 376.000000 363.000000 0.631574 86
68 338.000000 357.000000 0.647122 86
69 320.000000 349.000000 0.648911 86
70 399.000000 372.000000 0.631473 86
71 372.000000 377.000000 0.650994 86
72 398.000000 367.000000 0.656294 86
73 382.000000 353.000000 0.634242 86
74 353.000000 353.000000 0.619215 86
75 399.000000 347.000000 0.637692 86
76 364.000000 368.000000 0.582976 86
77 315.000000 346.000000 0.589193 86
78 300.000000 299.000000 0.632193 85
79 358.000000 319.000000 0.654859 85
80 336.000000 366.000000 0.655864 85
81 392.000000 336.000000 0.649036 85
82 358.000000 351.000000 0.631754 84
83 363.000000 360.000000 0.631927 84
84 370.000000 401.000000 0.655422 84
85 414.000000 385.000000 0.636217 84
86 431.000000 416.000000 0.624994 84
87 374.000000 408.000000 0.638231 84
88 411.000000 426.000000 0.638023 84
89 408.000000 405.000000 0.622536 84
90 389.000000 389.000000 0.638160 84
91 433.000000 389.000000 0.633805 84
92 404.000000 396.000000 0.627780 84
93 409.000000 371.000000 0.611673 84
94 411.000000 342.000000 0.648968 84
95 399.000000 412.000000 0.629915 84
96 377.000000 456.000000 0.628643 84
97 411.000000 399.000000 0.625476 84
98 389.000000 414.000000 0.641411 84
99 420.000000 402.000000 0.640533 84
100 420.000000 402.000000 0.640533 84
