# pucks logger
# generation, total redpucks, total greenpucks.
0 56.000000 68.000000 0.545000 100
1 107.000000 106.000000 0.569048 97
2 211.000000 157.000000 0.800021 95
3 290.000000 179.000000 0.910951 95
4 233.000000 204.000000 0.843879 95
5 318.000000 232.000000 0.906911 95
6 320.000000 246.000000 0.918868 95
7 322.000000 180.000000 0.868267 95
8 404.000000 167.000000 0.874069 95
9 371.000000 191.000000 0.931974 95
10 350.000000 215.000000 0.894492 95
11 327.000000 241.000000 0.939716 95
12 276.000000 274.000000 0.905351 95
13 261.000000 322.000000 0.931896 95
14 233.000000 329.000000 0.941153 95
15 299.000000 333.000000 0.952930 95
16 379.000000 253.000000 0.911054 95
17 351.000000 275.000000 0.950815 94
18 358.000000 360.000000 0.931112 94
19 389.000000 344.000000 0.933794 94
20 472.000000 328.000000 0.961010 94
21 452.000000 250.000000 0.939250 94
22 524.000000 210.000000 0.914025 93
23 562.000000 249.000000 0.933191 93
24 486.000000 318.000000 0.942966 93
25 521.000000 268.000000 0.944088 93
26 508.000000 289.000000 0.948212 93
27 484.000000 275.000000 0.937243 93
28 467.000000 282.000000 0.956238 93
29 533.000000 319.000000 0.920834 93
30 449.000000 305.000000 0.945888 93
31 446.000000 394.000000 0.944278 93
32 461.000000 364.000000 0.934432 93
33 459.000000 307.000000 0.923256 93
34 463.000000 316.000000 0.957357 93
35 453.000000 280.000000 0.911260 92
36 412.000000 290.000000 0.932013 92
37 513.000000 281.000000 0.928466 92
38 363.000000 367.000000 0.898355 92
39 364.000000 442.000000 0.937170 92
40 364.000000 424.000000 0.886474 92
41 421.000000 400.000000 0.914431 91
42 435.000000 314.000000 0.933859 91
43 463.000000 373.000000 0.960118 91
44 424.000000 449.000000 0.903632 91
45 396.000000 396.000000 0.894821 91
46 396.000000 346.000000 0.843988 91
47 339.000000 334.000000 0.913098 91
48 353.000000 317.000000 0.871434 91
49 363.000000 333.000000 0.862905 91
50 413.000000 336.000000 0.869070 91
51 397.000000 357.000000 0.578489 91
52 389.000000 353.000000 0.587389 91
53 327.000000 377.000000 0.607356 91
54 298.000000 297.000000 0.499744 91
55 289.000000 319.000000 0.530968 90
56 308.000000 295.000000 0.494471 90
57 324.000000 325.000000 0.503373 90
58 335.000000 307.000000 0.525501 90
59 366.000000 368.000000 0.584234 90
60 372.000000 303.000000 0.580629 90
61 320.000000 289.000000 0.524349 90
62 348.000000 286.000000 0.532509 90
63 313.000000 356.000000 0.595301 90
64 325.000000 333.000000 0.581234 90
65 372.000000 323.000000 0.591318 90
66 304.000000 321.000000 0.616940 90
67 365.000000 356.000000 0.590272 90
68 359.000000 355.000000 0.604033 90
69 392.000000 387.000000 0.615776 90
70 388.000000 391.000000 0.625806 90
71 388.000000 360.000000 0.634127 90
72 404.000000 376.000000 0.640659 90
73 395.000000 390.000000 0.605935 90
74 379.000000 397.000000 0.616778 90
75 403.000000 440.000000 0.639897 90
76 431.000000 418.000000 0.625237 90
77 438.000000 399.000000 0.627446 90
78 430.000000 384.000000 0.639367 90
79 327.000000 339.000000 0.657318 90
80 336.000000 356.000000 0.612710 89
81 314.000000 335.000000 0.599945 89
82 369.000000 379.000000 0.601711 89
83 389.000000 366.000000 0.603888 89
84 382.000000 343.000000 0.585271 89
85 387.000000 364.000000 0.665769 89
86 379.000000 340.000000 0.619239 89
87 355.000000 359.000000 0.599759 89
88 372.000000 326.000000 0.596989 89
89 389.000000 351.000000 0.640734 89
90 434.000000 401.000000 0.644267 89
91 382.000000 392.000000 0.628048 89
92 402.000000 352.000000 0.626144 89
93 383.000000 394.000000 0.635435 89
94 410.000000 404.000000 0.629819 88
95 381.000000 406.000000 0.635827 88
96 354.000000 352.000000 0.620425 88
97 408.000000 392.000000 0.620265 88
98 419.000000 411.000000 0.604438 88
99 427.000000 380.000000 0.641689 88
100 389.000000 426.000000 0.610414 88
