# pucks logger
# generation, total redpucks, total greenpucks.
0 66.000000 54.000000 0.562500 100
1 141.000000 64.000000 0.581962 99
2 176.000000 105.000000 0.733333 96
3 224.000000 102.000000 0.791266 95
4 260.000000 119.000000 0.861841 94
5 239.000000 169.000000 0.860220 94
6 294.000000 227.000000 0.893148 94
7 205.000000 298.000000 0.873283 94
8 316.000000 309.000000 0.857655 94
9 327.000000 358.000000 0.957846 93
10 342.000000 345.000000 0.915173 93
11 325.000000 306.000000 0.914102 93
12 379.000000 386.000000 0.952308 93
13 308.000000 352.000000 0.941799 93
14 300.000000 343.000000 0.894129 93
15 354.000000 418.000000 0.953301 93
16 372.000000 377.000000 0.918650 93
17 363.000000 324.000000 0.926777 93
18 468.000000 362.000000 0.959783 93
19 404.000000 419.000000 0.955011 93
20 387.000000 394.000000 0.938623 93
21 495.000000 405.000000 0.960118 93
22 447.000000 390.000000 0.942351 93
23 380.000000 355.000000 0.966708 93
24 372.000000 458.000000 0.940826 93
25 326.000000 436.000000 0.955248 93
26 314.000000 458.000000 0.950258 93
27 299.000000 467.000000 0.938975 93
28 338.000000 496.000000 0.935886 93
29 364.000000 464.000000 0.950730 93
30 363.000000 401.000000 0.968150 93
31 330.000000 455.000000 0.955461 93
32 295.000000 376.000000 0.918169 93
33 311.000000 409.000000 0.924100 93
34 310.000000 458.000000 0.922594 92
35 327.000000 433.000000 0.940447 92
36 376.000000 360.000000 0.971444 92
37 376.000000 327.000000 0.945298 92
38 339.000000 369.000000 0.899752 92
39 343.000000 446.000000 0.961470 92
40 406.000000 466.000000 0.948990 92
41 391.000000 466.000000 0.954305 92
42 438.000000 449.000000 0.926000 92
43 421.000000 494.000000 0.888771 92
44 401.000000 481.000000 0.917526 92
45 434.000000 469.000000 0.893005 92
46 461.000000 488.000000 0.913268 92
47 446.000000 479.000000 0.919603 92
48 463.000000 386.000000 0.915790 92
49 517.000000 453.000000 0.924587 92
50 528.000000 469.000000 0.906131 92
51 522.000000 488.000000 0.640540 92
52 438.000000 508.000000 0.613044 92
53 470.000000 453.000000 0.630661 92
54 431.000000 402.000000 0.635118 92
55 475.000000 447.000000 0.616546 92
56 466.000000 513.000000 0.652112 92
57 433.000000 510.000000 0.633460 92
58 493.000000 467.000000 0.626950 92
59 464.000000 471.000000 0.618632 92
60 451.000000 494.000000 0.630684 92
61 474.000000 419.000000 0.658530 92
62 457.000000 423.000000 0.641919 92
63 445.000000 424.000000 0.661773 92
64 446.000000 412.000000 0.637895 92
65 456.000000 393.000000 0.642792 92
66 448.000000 446.000000 0.626204 92
67 466.000000 423.000000 0.635265 92
68 480.000000 427.000000 0.627338 92
69 453.000000 405.000000 0.633411 92
70 442.000000 474.000000 0.623150 92
71 411.000000 425.000000 0.654730 92
72 458.000000 450.000000 0.652525 92
73 460.000000 476.000000 0.649111 92
74 469.000000 486.000000 0.627828 92
75 427.000000 428.000000 0.674381 92
76 404.000000 465.000000 0.630677 92
77 473.000000 459.000000 0.623331 91
78 446.000000 429.000000 0.626406 91
79 433.000000 408.000000 0.644400 91
80 446.000000 474.000000 0.648570 91
81 447.000000 458.000000 0.639758 91
82 469.000000 436.000000 0.621692 91
83 494.000000 464.000000 0.637236 91
84 469.000000 460.000000 0.633738 91
85 410.000000 457.000000 0.650517 91
86 461.000000 433.000000 0.643531 91
87 450.000000 459.000000 0.645998 91
88 464.000000 470.000000 0.615114 91
89 439.000000 438.000000 0.587108 91
90 399.000000 399.000000 0.651398 91
91 436.000000 458.000000 0.645322 91
92 438.000000 409.000000 0.622807 91
93 406.000000 362.000000 0.654007 91
94 443.000000 448.000000 0.643037 91
95 400.000000 400.000000 0.648442 91
96 417.000000 390.000000 0.654370 91
97 434.000000 424.000000 0.657773 91
98 425.000000 385.000000 0.628243 91
99 402.000000 410.000000 0.637109 91
100 402.000000 410.000000 0.637109 91
