# pucks logger
# generation, total redpucks, total greenpucks.
0 48.000000 64.000000 0.506000 100
1 97.000000 60.000000 0.619444 96
2 140.000000 129.000000 0.808041 95
3 181.000000 141.000000 0.883739 94
4 194.000000 153.000000 0.867908 94
5 172.000000 170.000000 0.843351 94
6 171.000000 167.000000 0.850874 94
7 159.000000 175.000000 0.830319 94
8 163.000000 203.000000 0.817096 94
9 184.000000 178.000000 0.810106 94
10 129.000000 184.000000 0.722543 94
11 135.000000 191.000000 0.774120 92
12 163.000000 190.000000 0.836685 92
13 222.000000 173.000000 0.881056 92
14 252.000000 176.000000 0.862424 92
15 193.000000 290.000000 0.923681 91
16 182.000000 253.000000 0.814410 91
17 183.000000 279.000000 0.863714 91
18 176.000000 339.000000 0.889329 91
19 218.000000 312.000000 0.906730 91
20 232.000000 305.000000 0.879716 91
21 272.000000 312.000000 0.935395 91
22 202.000000 300.000000 0.924184 90
23 239.000000 287.000000 0.870506 90
24 249.000000 341.000000 0.909072 90
25 294.000000 302.000000 0.890633 90
26 262.000000 284.000000 0.882181 90
27 401.000000 286.000000 0.897110 90
28 341.000000 304.000000 0.937562 89
29 326.000000 325.000000 0.909574 89
30 298.000000 358.000000 0.945781 89
31 354.000000 323.000000 0.947151 89
32 339.000000 353.000000 0.967763 89
33 347.000000 423.000000 0.943101 89
34 316.000000 337.000000 0.882784 89
35 384.000000 315.000000 0.932252 89
36 326.000000 397.000000 0.953087 89
37 344.000000 404.000000 0.952078 89
38 374.000000 357.000000 0.885276 89
39 406.000000 351.000000 0.949649 89
40 405.000000 364.000000 0.942183 89
41 446.000000 306.000000 0.938438 89
42 444.000000 372.000000 0.919581 89
43 346.000000 424.000000 0.941392 89
44 372.000000 424.000000 0.950208 89
45 427.000000 415.000000 0.936076 89
46 393.000000 429.000000 0.946834 89
47 415.000000 447.000000 0.947028 89
48 381.000000 418.000000 0.924856 89
49 326.000000 487.000000 0.937839 89
50 418.000000 422.000000 0.956442 89
51 413.000000 337.000000 0.682592 89
52 417.000000 410.000000 0.643382 89
53 382.000000 394.000000 0.630628 89
54 384.000000 394.000000 0.632323 89
55 416.000000 389.000000 0.658185 89
56 450.000000 408.000000 0.658542 89
57 411.000000 415.000000 0.672342 89
58 412.000000 376.000000 0.656426 89
59 399.000000 389.000000 0.658943 89
60 412.000000 398.000000 0.634731 89
61 391.000000 403.000000 0.640043 89
62 391.000000 421.000000 0.667706 89
63 416.000000 441.000000 0.634056 89
64 368.000000 391.000000 0.682247 89
65 415.000000 369.000000 0.650430 89
66 419.000000 392.000000 0.636378 89
67 403.000000 417.000000 0.648897 89
68 414.000000 428.000000 0.627837 89
69 395.000000 405.000000 0.633542 89
70 450.000000 431.000000 0.626113 89
71 414.000000 411.000000 0.635723 89
72 446.000000 424.000000 0.639020 89
73 455.000000 430.000000 0.643238 89
74 453.000000 452.000000 0.631414 89
75 446.000000 433.000000 0.636274 89
76 397.000000 438.000000 0.633087 89
77 463.000000 444.000000 0.620345 89
78 386.000000 423.000000 0.633551 89
79 403.000000 467.000000 0.620313 89
80 482.000000 441.000000 0.631941 89
81 471.000000 444.000000 0.622691 89
82 463.000000 452.000000 0.634249 89
83 474.000000 450.000000 0.631938 89
84 439.000000 464.000000 0.634582 89
85 499.000000 416.000000 0.639904 89
86 471.000000 460.000000 0.642678 89
87 444.000000 476.000000 0.616009 89
88 449.000000 462.000000 0.643659 89
89 467.000000 467.000000 0.627883 89
90 471.000000 473.000000 0.628111 89
91 430.000000 409.000000 0.639238 89
92 414.000000 432.000000 0.635704 89
93 430.000000 460.000000 0.637755 89
94 456.000000 468.000000 0.638027 89
95 487.000000 463.000000 0.624926 89
96 507.000000 476.000000 0.624934 89
97 459.000000 482.000000 0.620882 88
98 447.000000 452.000000 0.628516 88
99 453.000000 489.000000 0.613240 88
100 473.000000 448.000000 0.627106 88
