# pucks logger
# generation, total redpucks, total greenpucks.
0 44.000000 58.000000 0.525000 100
1 50.000000 60.000000 0.530928 97
2 64.000000 132.000000 0.576823 96
3 167.000000 108.000000 0.699206 96
4 194.000000 141.000000 0.774628 96
5 155.000000 232.000000 0.837018 96
6 179.000000 257.000000 0.854807 96
7 219.000000 148.000000 0.868490 96
8 235.000000 175.000000 0.853170 96
9 211.000000 194.000000 0.841805 95
10 189.000000 211.000000 0.849725 94
11 223.000000 179.000000 0.829740 94
12 265.000000 191.000000 0.818642 94
13 247.000000 187.000000 0.859139 94
14 251.000000 210.000000 0.839433 94
15 291.000000 277.000000 0.863153 94
16 198.000000 269.000000 0.839856 94
17 264.000000 249.000000 0.888546 93
18 326.000000 311.000000 0.926006 93
19 319.000000 287.000000 0.909336 93
20 303.000000 203.000000 0.896612 93
21 284.000000 269.000000 0.941163 93
22 304.000000 181.000000 0.841546 93
23 242.000000 284.000000 0.922721 93
24 251.000000 396.000000 0.947605 93
25 228.000000 327.000000 0.904426 93
26 284.000000 411.000000 0.928832 93
27 252.000000 380.000000 0.920183 93
28 300.000000 305.000000 0.921922 93
29 274.000000 288.000000 0.884628 93
30 277.000000 300.000000 0.912903 93
31 275.000000 330.000000 0.941150 93
32 322.000000 262.000000 0.909885 93
33 357.000000 312.000000 0.933388 93
34 325.000000 282.000000 0.902401 93
35 357.000000 311.000000 0.913335 93
36 293.000000 291.000000 0.870728 93
37 282.000000 314.000000 0.876947 93
38 263.000000 305.000000 0.884712 93
39 225.000000 367.000000 0.893156 93
40 267.000000 376.000000 0.920021 93
41 332.000000 374.000000 0.931576 93
42 340.000000 390.000000 0.896605 93
43 372.000000 377.000000 0.898607 93
44 322.000000 423.000000 0.898398 93
45 345.000000 417.000000 0.894466 93
46 407.000000 403.000000 0.916783 93
47 358.000000 303.000000 0.910531 93
48 317.000000 345.000000 0.898112 93
49 335.000000 396.000000 0.902453 93
50 303.000000 428.000000 0.922406 93
51 353.000000 331.000000 0.678697 93
52 399.000000 374.000000 0.618437 93
53 358.000000 345.000000 0.638129 93
54 352.000000 348.000000 0.642908 93
55 317.000000 340.000000 0.647520 93
56 364.000000 372.000000 0.663502 93
57 404.000000 346.000000 0.649084 93
58 415.000000 380.000000 0.658610 93
59 352.000000 386.000000 0.616755 93
60 380.000000 327.000000 0.643669 93
61 372.000000 363.000000 0.634760 93
62 357.000000 363.000000 0.663342 93
63 382.000000 336.000000 0.626157 93
64 380.000000 370.000000 0.643497 93
65 410.000000 408.000000 0.633323 93
66 421.000000 431.000000 0.622680 93
67 441.000000 413.000000 0.635392 93
68 439.000000 387.000000 0.638780 93
69 398.000000 386.000000 0.604439 93
70 416.000000 455.000000 0.651603 93
71 413.000000 447.000000 0.632878 93
72 408.000000 427.000000 0.651476 92
73 429.000000 388.000000 0.611656 92
74 432.000000 446.000000 0.630637 92
75 415.000000 391.000000 0.647401 92
76 370.000000 424.000000 0.680708 92
77 405.000000 441.000000 0.644678 92
78 434.000000 419.000000 0.621068 92
79 443.000000 399.000000 0.634112 92
80 465.000000 436.000000 0.624297 91
81 412.000000 459.000000 0.636788 91
82 418.000000 411.000000 0.650681 91
83 440.000000 441.000000 0.637210 91
84 453.000000 416.000000 0.614497 91
85 426.000000 474.000000 0.626807 91
86 455.000000 466.000000 0.660068 91
87 464.000000 448.000000 0.621440 91
88 509.000000 496.000000 0.632142 91
89 498.000000 475.000000 0.614084 91
90 484.000000 455.000000 0.653465 91
91 497.000000 443.000000 0.627678 91
92 496.000000 491.000000 0.635774 91
93 469.000000 469.000000 0.642818 91
94 459.000000 465.000000 0.634165 91
95 449.000000 455.000000 0.650107 91
96 477.000000 382.000000 0.638166 91
97 422.000000 416.000000 0.621602 91
98 419.000000 432.000000 0.653865 91
99 417.000000 475.000000 0.630796 91
100 417.000000 475.000000 0.630796 91
