# pucks logger
# generation, total redpucks, total greenpucks.
0 54.000000 79.000000 0.500000 100
1 45.000000 164.000000 0.676842 95
2 72.000000 168.000000 0.721451 90
3 141.000000 241.000000 0.894537 90
4 132.000000 313.000000 0.866575 88
5 122.000000 415.000000 0.891124 88
6 139.000000 331.000000 0.837644 87
7 150.000000 372.000000 0.865727 87
8 182.000000 373.000000 0.906289 86
9 193.000000 311.000000 0.901596 86
10 226.000000 327.000000 0.859059 86
11 208.000000 398.000000 0.926306 86
12 319.000000 418.000000 0.924599 86
13 293.000000 385.000000 0.955106 86
14 314.000000 361.000000 0.954383 86
15 283.000000 416.000000 0.927142 86
16 223.000000 422.000000 0.950138 86
17 272.000000 492.000000 0.958475 86
18 297.000000 428.000000 0.967901 86
19 314.000000 355.000000 0.958269 86
20 307.000000 388.000000 0.961614 86
21 319.000000 392.000000 0.965849 86
22 334.000000 409.000000 0.933009 86
23 265.000000 437.000000 0.943206 86
24 330.000000 470.000000 0.968874 86
25 364.000000 446.000000 0.958490 86
26 318.000000 409.000000 0.928599 86
27 358.000000 459.000000 0.958657 86
28 289.000000 453.000000 0.944933 86
29 325.000000 443.000000 0.930484 86
30 293.000000 429.000000 0.966693 86
31 300.000000 415.000000 0.941168 86
32 324.000000 347.000000 0.946098 86
33 283.000000 441.000000 0.933760 86
34 359.000000 401.000000 0.944874 86
35 296.000000 412.000000 0.903759 86
36 268.000000 437.000000 0.948432 86
37 288.000000 474.000000 0.930658 86
38 269.000000 436.000000 0.923488 86
39 293.000000 448.000000 0.962454 86
40 255.000000 424.000000 0.950473 86
41 265.000000 442.000000 0.965001 86
42 279.000000 416.000000 0.869292 86
43 389.000000 381.000000 0.928777 86
44 430.000000 320.000000 0.948863 86
45 447.000000 315.000000 0.942429 86
46 347.000000 397.000000 0.958466 86
47 379.000000 361.000000 0.945044 86
48 312.000000 405.000000 0.914963 86
49 349.000000 423.000000 0.958412 86
50 364.000000 381.000000 0.961898 86
51 402.000000 392.000000 0.643733 86
52 356.000000 349.000000 0.650459 86
53 345.000000 367.000000 0.644916 86
54 377.000000 373.000000 0.650626 86
55 390.000000 375.000000 0.648903 86
56 380.000000 420.000000 0.655217 86
57 354.000000 362.000000 0.642437 86
58 390.000000 369.000000 0.622224 86
59 373.000000 363.000000 0.642733 86
60 408.000000 346.000000 0.646325 86
61 399.000000 386.000000 0.666855 86
62 375.000000 398.000000 0.641887 86
63 385.000000 393.000000 0.634807 86
64 394.000000 391.000000 0.686304 86
65 382.000000 370.000000 0.655537 86
66 385.000000 364.000000 0.661465 86
67 439.000000 381.000000 0.627900 86
68 341.000000 368.000000 0.654434 86
69 398.000000 353.000000 0.651714 85
70 401.000000 392.000000 0.641076 85
71 433.000000 401.000000 0.630691 85
72 396.000000 390.000000 0.630728 85
73 402.000000 403.000000 0.636892 85
74 402.000000 409.000000 0.662882 85
75 423.000000 408.000000 0.610906 85
76 403.000000 410.000000 0.625795 85
77 391.000000 426.000000 0.631713 85
78 358.000000 423.000000 0.636724 85
79 389.000000 406.000000 0.626723 85
80 391.000000 387.000000 0.638933 85
81 359.000000 372.000000 0.648200 85
82 380.000000 415.000000 0.631253 85
83 374.000000 354.000000 0.642701 85
84 405.000000 401.000000 0.620349 85
85 383.000000 383.000000 0.633213 85
86 420.000000 406.000000 0.643709 85
87 410.000000 408.000000 0.626260 85
88 403.000000 425.000000 0.633182 85
89 450.000000 418.000000 0.625762 85
90 433.000000 415.000000 0.633788 85
91 440.000000 432.000000 0.619033 85
92 437.000000 448.000000 0.614472 85
93 406.000000 433.000000 0.643517 85
94 397.000000 390.000000 0.653742 85
95 441.000000 427.000000 0.658150 85
96 445.000000 414.000000 0.629054 85
97 415.000000 409.000000 0.628072 85
98 406.000000 402.000000 0.651030 85
99 409.000000 395.000000 0.637299 85
100 430.000000 447.000000 0.605980 85
