# pucks logger
# generation, total redpucks, total greenpucks.
0 50.000000 82.000000 0.573333 100
1 79.000000 170.000000 0.687972 97
2 118.000000 221.000000 0.797386 97
3 156.000000 187.000000 0.782057 97
4 253.000000 186.000000 0.813502 97
5 298.000000 151.000000 0.809673 97
6 268.000000 109.000000 0.818409 97
7 356.000000 132.000000 0.798996 97
8 428.000000 180.000000 0.865696 97
9 405.000000 216.000000 0.889768 97
10 341.000000 294.000000 0.905394 97
11 283.000000 246.000000 0.882292 97
12 342.000000 328.000000 0.936620 96
13 351.000000 365.000000 0.924735 96
14 365.000000 383.000000 0.925588 96
15 361.000000 306.000000 0.893393 96
16 395.000000 268.000000 0.950732 96
17 409.000000 261.000000 0.915777 96
18 441.000000 264.000000 0.939118 96
19 495.000000 256.000000 0.949220 96
20 472.000000 263.000000 0.933328 96
21 424.000000 263.000000 0.930542 96
22 396.000000 297.000000 0.938347 96
23 408.000000 290.000000 0.944030 96
24 451.000000 281.000000 0.922561 96
25 441.000000 326.000000 0.940437 96
26 483.000000 371.000000 0.960496 96
27 493.000000 322.000000 0.951720 96
28 501.000000 299.000000 0.962560 96
29 502.000000 286.000000 0.935236 96
30 416.000000 352.000000 0.940900 96
31 351.000000 329.000000 0.965618 96
32 405.000000 328.000000 0.950985 96
33 413.000000 417.000000 0.963743 96
34 388.000000 335.000000 0.939261 96
35 423.000000 390.000000 0.946256 96
36 386.000000 359.000000 0.915022 96
37 382.000000 419.000000 0.957287 96
38 342.000000 441.000000 0.945371 96
39 342.000000 434.000000 0.942867 96
40 400.000000 424.000000 0.942444 96
41 442.000000 454.000000 0.943655 96
42 432.000000 462.000000 0.972419 96
43 394.000000 467.000000 0.953497 96
44 387.000000 467.000000 0.965288 96
45 385.000000 450.000000 0.952271 95
46 404.000000 418.000000 0.952351 95
47 485.000000 484.000000 0.952863 95
48 466.000000 500.000000 0.943029 95
49 462.000000 394.000000 0.977296 95
50 482.000000 387.000000 0.934367 95
51 439.000000 489.000000 0.675006 95
52 460.000000 435.000000 0.615200 95
53 433.000000 402.000000 0.664486 95
54 408.000000 439.000000 0.619541 95
55 401.000000 403.000000 0.650099 95
56 384.000000 384.000000 0.627868 95
57 447.000000 400.000000 0.624702 95
58 458.000000 439.000000 0.653198 95
59 433.000000 445.000000 0.630280 95
60 469.000000 494.000000 0.629666 95
61 465.000000 490.000000 0.622033 95
62 467.000000 473.000000 0.611785 95
63 462.000000 436.000000 0.630679 95
64 452.000000 491.000000 0.645403 95
65 476.000000 482.000000 0.648775 95
66 436.000000 416.000000 0.635227 95
67 425.000000 402.000000 0.650259 95
68 493.000000 422.000000 0.654030 95
69 449.000000 429.000000 0.634719 95
70 453.000000 451.000000 0.641681 95
71 439.000000 456.000000 0.628095 95
72 388.000000 375.000000 0.670789 95
73 455.000000 430.000000 0.654681 94
74 463.000000 467.000000 0.643848 94
75 432.000000 467.000000 0.638702 94
76 464.000000 439.000000 0.634318 94
77 470.000000 445.000000 0.629536 94
78 449.000000 439.000000 0.630297 94
79 493.000000 519.000000 0.632867 94
80 504.000000 483.000000 0.642975 94
81 499.000000 533.000000 0.628664 94
82 512.000000 499.000000 0.625495 94
83 491.000000 487.000000 0.611922 94
84 534.000000 498.000000 0.643789 94
85 514.000000 473.000000 0.641389 94
86 466.000000 487.000000 0.619135 94
87 428.000000 502.000000 0.631183 94
88 480.000000 542.000000 0.632948 94
89 472.000000 516.000000 0.625002 94
90 477.000000 456.000000 0.641312 94
91 439.000000 502.000000 0.639577 94
92 484.000000 506.000000 0.630574 94
93 485.000000 490.000000 0.636958 94
94 488.000000 436.000000 0.644855 94
95 465.000000 492.000000 0.625282 94
96 504.000000 492.000000 0.638028 94
97 551.000000 522.000000 0.627622 94
98 519.000000 520.000000 0.617529 94
99 490.000000 530.000000 0.623195 94
100 490.000000 530.000000 0.623195 94
