# pucks logger
# generation, total redpucks, total greenpucks.
0 82.000000 44.000000 0.493333 100
1 173.000000 75.000000 0.713976 100
2 214.000000 111.000000 0.727076 99
3 259.000000 128.000000 0.819123 99
4 279.000000 215.000000 0.864543 98
5 302.000000 290.000000 0.889117 98
6 330.000000 332.000000 0.871193 98
7 403.000000 438.000000 0.925008 98
8 410.000000 388.000000 0.962880 98
9 378.000000 398.000000 0.963396 98
10 338.000000 438.000000 0.947721 98
11 379.000000 407.000000 0.881740 98
12 350.000000 415.000000 0.956814 98
13 282.000000 451.000000 0.938024 98
14 343.000000 383.000000 0.964448 98
15 329.000000 442.000000 0.925692 98
16 300.000000 414.000000 0.920464 98
17 352.000000 401.000000 0.954723 98
18 357.000000 430.000000 0.911424 98
19 292.000000 457.000000 0.909291 97
20 389.000000 399.000000 0.950139 97
21 361.000000 409.000000 0.926755 97
22 329.000000 420.000000 0.923827 97
23 380.000000 418.000000 0.940120 97
24 342.000000 431.000000 0.947316 96
25 421.000000 427.000000 0.952481 96
26 413.000000 383.000000 0.925091 96
27 469.000000 407.000000 0.957210 96
28 489.000000 407.000000 0.932570 96
29 596.000000 296.000000 0.948394 96
30 648.000000 324.000000 0.957948 96
31 588.000000 348.000000 0.946530 96
32 620.000000 348.000000 0.960981 96
33 598.000000 370.000000 0.942607 96
34 531.000000 434.000000 0.968304 96
35 509.000000 436.000000 0.931424 96
36 508.000000 424.000000 0.952426 96
37 425.000000 411.000000 0.929980 96
38 478.000000 347.000000 0.930899 96
39 473.000000 371.000000 0.946516 96
40 514.000000 364.000000 0.928217 96
41 498.000000 301.000000 0.927695 96
42 571.000000 349.000000 0.965304 96
43 604.000000 294.000000 0.949861 96
44 598.000000 309.000000 0.930016 96
45 621.000000 250.000000 0.947824 96
46 653.000000 165.000000 0.947386 96
47 562.000000 223.000000 0.956316 95
48 605.000000 205.000000 0.908966 94
49 677.000000 263.000000 0.926641 94
50 616.000000 261.000000 0.917818 94
51 466.000000 387.000000 0.661239 94
52 389.000000 441.000000 0.627243 94
53 410.000000 425.000000 0.616810 94
54 408.000000 390.000000 0.650243 94
55 441.000000 411.000000 0.652215 94
56 459.000000 442.000000 0.607648 94
57 470.000000 395.000000 0.616140 94
58 458.000000 445.000000 0.636262 93
59 501.000000 494.000000 0.636233 93
60 426.000000 487.000000 0.633135 93
61 457.000000 495.000000 0.633799 93
62 416.000000 370.000000 0.629475 93
63 471.000000 428.000000 0.616661 92
64 424.000000 475.000000 0.626665 91
65 438.000000 480.000000 0.644593 91
66 461.000000 505.000000 0.626901 91
67 421.000000 476.000000 0.631815 91
68 485.000000 468.000000 0.612281 91
69 517.000000 515.000000 0.625774 91
70 522.000000 521.000000 0.621939 91
71 490.000000 543.000000 0.632471 91
72 519.000000 549.000000 0.597333 91
73 526.000000 537.000000 0.619923 91
74 491.000000 521.000000 0.632740 91
75 483.000000 552.000000 0.625306 91
76 493.000000 590.000000 0.619538 91
77 527.000000 563.000000 0.610434 91
78 517.000000 557.000000 0.622646 91
79 565.000000 557.000000 0.617255 91
80 553.000000 528.000000 0.631209 90
81 568.000000 556.000000 0.605122 90
82 532.000000 544.000000 0.630471 90
83 508.000000 545.000000 0.612447 90
84 515.000000 566.000000 0.625497 90
85 537.000000 523.000000 0.626486 90
86 503.000000 478.000000 0.639759 90
87 501.000000 494.000000 0.625386 90
88 486.000000 513.000000 0.613878 90
89 471.000000 512.000000 0.621079 90
90 520.000000 478.000000 0.623331 90
91 485.000000 486.000000 0.621777 90
92 525.000000 500.000000 0.622222 90
93 515.000000 532.000000 0.607502 89
94 525.000000 518.000000 0.625429 89
95 531.000000 517.000000 0.623257 89
96 518.000000 538.000000 0.626915 89
97 532.000000 496.000000 0.630430 89
98 520.000000 500.000000 0.623082 89
99 519.000000 495.000000 0.621229 89
100 515.000000 455.000000 0.638144 89
