# pucks logger
# generation, total redpucks, total greenpucks.
0 71.000000 45.000000 0.545000 100
1 92.000000 48.000000 0.506522 92
2 191.000000 76.000000 0.679912 90
3 285.000000 119.000000 0.836759 87
4 312.000000 208.000000 0.832892 87
5 285.000000 271.000000 0.935673 87
6 287.000000 379.000000 0.896627 87
7 341.000000 369.000000 0.895029 87
8 405.000000 372.000000 0.955929 87
9 324.000000 341.000000 0.871055 87
10 371.000000 379.000000 0.956740 87
11 426.000000 385.000000 0.937995 87
12 394.000000 314.000000 0.948555 87
13 331.000000 387.000000 0.962878 87
14 375.000000 395.000000 0.957304 87
15 300.000000 422.000000 0.955816 87
16 289.000000 457.000000 0.957970 87
17 342.000000 470.000000 0.972118 87
18 372.000000 513.000000 0.949580 87
19 315.000000 514.000000 0.953140 87
20 320.000000 399.000000 0.954792 87
21 309.000000 395.000000 0.964444 87
22 298.000000 416.000000 0.963508 87
23 350.000000 460.000000 0.938355 87
24 473.000000 420.000000 0.967554 87
25 496.000000 409.000000 0.953157 87
26 491.000000 428.000000 0.948022 87
27 553.000000 376.000000 0.966755 87
28 549.000000 408.000000 0.950256 87
29 534.000000 311.000000 0.957000 87
30 571.000000 386.000000 0.956673 87
31 496.000000 368.000000 0.956838 87
32 480.000000 378.000000 0.961385 87
33 453.000000 365.000000 0.968968 87
34 480.000000 409.000000 0.939362 87
35 510.000000 452.000000 0.957108 87
36 533.000000 402.000000 0.957188 87
37 520.000000 378.000000 0.952802 87
38 466.000000 351.000000 0.951276 87
39 512.000000 415.000000 0.951120 87
40 518.000000 416.000000 0.941639 87
41 535.000000 383.000000 0.958430 87
42 494.000000 297.000000 0.941211 87
43 466.000000 338.000000 0.940673 87
44 503.000000 386.000000 0.944696 87
45 442.000000 392.000000 0.977854 87
46 489.000000 411.000000 0.946870 87
47 454.000000 383.000000 0.945262 87
48 499.000000 446.000000 0.953882 87
49 477.000000 432.000000 0.948255 87
50 477.000000 487.000000 0.926259 87
51 535.000000 512.000000 0.623275 87
52 520.000000 512.000000 0.625718 87
53 534.000000 501.000000 0.618361 87
54 509.000000 560.000000 0.627508 87
55 527.000000 497.000000 0.629258 87
56 518.000000 522.000000 0.623707 87
57 461.000000 516.000000 0.617081 87
58 490.000000 542.000000 0.613021 86
59 509.000000 475.000000 0.624040 86
60 491.000000 495.000000 0.625677 86
61 533.000000 511.000000 0.599319 86
62 478.000000 502.000000 0.625722 86
63 487.000000 492.000000 0.621978 86
64 500.000000 470.000000 0.630691 86
65 490.000000 554.000000 0.615246 86
66 533.000000 472.000000 0.619726 86
67 524.000000 497.000000 0.596256 86
68 534.000000 497.000000 0.615225 86
69 530.000000 482.000000 0.631630 86
70 514.000000 493.000000 0.610498 86
71 549.000000 505.000000 0.629116 86
72 487.000000 516.000000 0.624108 86
73 505.000000 472.000000 0.620395 86
74 557.000000 499.000000 0.632091 86
75 499.000000 515.000000 0.612976 86
76 524.000000 498.000000 0.623284 86
77 540.000000 532.000000 0.610646 86
78 538.000000 529.000000 0.605923 86
79 522.000000 474.000000 0.612316 86
80 523.000000 501.000000 0.625193 86
81 532.000000 492.000000 0.617551 86
82 516.000000 569.000000 0.614316 86
83 551.000000 542.000000 0.614124 86
84 562.000000 506.000000 0.618502 86
85 537.000000 569.000000 0.617634 86
86 558.000000 514.000000 0.601529 86
87 538.000000 529.000000 0.624057 86
88 555.000000 507.000000 0.616460 86
89 485.000000 512.000000 0.612885 86
90 489.000000 446.000000 0.630465 86
91 464.000000 476.000000 0.642919 86
92 525.000000 482.000000 0.624157 86
93 564.000000 496.000000 0.613564 86
94 524.000000 505.000000 0.615364 86
95 507.000000 526.000000 0.596219 86
96 538.000000 524.000000 0.626441 86
97 554.000000 484.000000 0.624311 86
98 512.000000 534.000000 0.632615 86
99 503.000000 508.000000 0.627768 86
100 538.000000 503.000000 0.625012 86
