# pucks logger
# generation, total redpucks, total greenpucks.
0 72.000000 56.000000 0.610000 100
1 79.000000 104.000000 0.617025 93
2 93.000000 142.000000 0.714744 91
3 122.000000 200.000000 0.775022 89
4 156.000000 233.000000 0.857328 88
5 149.000000 254.000000 0.840123 87
6 196.000000 208.000000 0.893186 87
7 199.000000 224.000000 0.842638 87
8 233.000000 246.000000 0.881400 87
9 291.000000 260.000000 0.896862 87
10 286.000000 299.000000 0.932429 87
11 287.000000 249.000000 0.907418 87
12 346.000000 256.000000 0.933585 87
13 328.000000 233.000000 0.888586 86
14 398.000000 227.000000 0.907623 86
15 321.000000 215.000000 0.880074 86
16 368.000000 201.000000 0.929598 86
17 350.000000 228.000000 0.898441 86
18 220.000000 345.000000 0.885693 85
19 223.000000 286.000000 0.904086 85
20 251.000000 304.000000 0.925344 85
21 306.000000 358.000000 0.939382 85
22 232.000000 398.000000 0.932674 85
23 259.000000 300.000000 0.883339 85
24 316.000000 254.000000 0.887249 85
25 334.000000 268.000000 0.872851 84
26 342.000000 312.000000 0.917687 83
27 315.000000 278.000000 0.921616 83
28 370.000000 282.000000 0.911694 83
29 353.000000 292.000000 0.932683 83
30 310.000000 300.000000 0.911679 83
31 445.000000 206.000000 0.943243 83
32 372.000000 208.000000 0.941673 83
33 336.000000 206.000000 0.897705 83
34 308.000000 176.000000 0.907893 81
35 253.000000 270.000000 0.888688 81
36 307.000000 267.000000 0.953640 81
37 274.000000 305.000000 0.929779 80
38 297.000000 304.000000 0.943879 80
39 283.000000 347.000000 0.943814 80
40 281.000000 358.000000 0.945954 79
41 279.000000 381.000000 0.925594 79
42 213.000000 425.000000 0.940912 79
43 250.000000 348.000000 0.934345 79
44 289.000000 322.000000 0.939647 79
45 263.000000 289.000000 0.957977 79
46 271.000000 353.000000 0.945283 79
47 216.000000 321.000000 0.907179 79
48 325.000000 342.000000 0.969241 79
49 304.000000 307.000000 0.948613 79
50 269.000000 324.000000 0.965355 79
51 292.000000 318.000000 0.669108 79
52 318.000000 286.000000 0.637814 79
53 301.000000 316.000000 0.649109 79
54 303.000000 225.000000 0.654062 79
55 300.000000 286.000000 0.692242 79
56 299.000000 339.000000 0.673405 79
57 324.000000 289.000000 0.665534 79
58 273.000000 312.000000 0.635727 79
59 299.000000 287.000000 0.657695 79
60 296.000000 311.000000 0.636695 79
61 348.000000 329.000000 0.599929 79
62 275.000000 302.000000 0.684122 79
63 262.000000 250.000000 0.652887 79
64 311.000000 278.000000 0.651450 79
65 270.000000 312.000000 0.632447 79
66 291.000000 284.000000 0.633468 79
67 262.000000 271.000000 0.665249 79
68 297.000000 281.000000 0.602862 79
69 254.000000 234.000000 0.632026 79
70 307.000000 306.000000 0.603817 79
71 261.000000 282.000000 0.640117 79
72 276.000000 283.000000 0.666758 78
73 277.000000 263.000000 0.671554 75
74 285.000000 301.000000 0.641587 75
75 221.000000 310.000000 0.689565 74
76 301.000000 296.000000 0.650488 74
77 285.000000 293.000000 0.632846 74
78 296.000000 297.000000 0.638772 74
79 298.000000 299.000000 0.654034 74
80 314.000000 285.000000 0.659128 73
81 284.000000 327.000000 0.630614 73
82 298.000000 320.000000 0.660339 73
83 309.000000 316.000000 0.668959 72
84 362.000000 298.000000 0.649834 72
85 365.000000 354.000000 0.620810 72
86 312.000000 350.000000 0.645384 72
87 320.000000 352.000000 0.638763 72
88 350.000000 311.000000 0.633408 72
89 321.000000 322.000000 0.646690 72
90 379.000000 329.000000 0.639488 72
91 273.000000 301.000000 0.665349 72
92 319.000000 327.000000 0.628894 72
93 328.000000 334.000000 0.617783 72
94 338.000000 336.000000 0.653543 72
95 328.000000 338.000000 0.646742 72
96 334.000000 347.000000 0.653523 72
97 334.000000 321.000000 0.643713 72
98 335.000000 321.000000 0.624833 72
99 357.000000 346.000000 0.652293 72
100 338.000000 345.000000 0.636380 72
