# pucks logger
# generation, total redpucks, total greenpucks.
0 57.000000 52.000000 0.500714 100
1 63.000000 97.000000 0.549828 97
2 73.000000 154.000000 0.762411 94
3 110.000000 208.000000 0.785394 93
4 142.000000 174.000000 0.822516 92
5 145.000000 210.000000 0.849638 92
6 112.000000 212.000000 0.769080 92
7 90.000000 270.000000 0.796059 91
8 186.000000 310.000000 0.899996 90
9 217.000000 304.000000 0.923847 90
10 254.000000 345.000000 0.948677 90
11 272.000000 306.000000 0.933690 90
12 269.000000 233.000000 0.937384 90
13 241.000000 296.000000 0.958428 90
14 274.000000 326.000000 0.887097 90
15 233.000000 295.000000 0.925890 90
16 330.000000 320.000000 0.928945 89
17 306.000000 436.000000 0.957264 89
18 256.000000 402.000000 0.925372 89
19 288.000000 418.000000 0.941535 89
20 306.000000 400.000000 0.933188 89
21 339.000000 350.000000 0.963772 89
22 353.000000 354.000000 0.953934 89
23 345.000000 353.000000 0.908872 89
24 274.000000 396.000000 0.923942 89
25 304.000000 418.000000 0.945469 89
26 324.000000 429.000000 0.939167 89
27 355.000000 363.000000 0.928951 89
28 354.000000 381.000000 0.944734 89
29 331.000000 421.000000 0.953292 89
30 328.000000 348.000000 0.864270 89
31 292.000000 356.000000 0.907058 89
32 328.000000 444.000000 0.935987 89
33 305.000000 407.000000 0.942552 89
34 312.000000 423.000000 0.935508 89
35 453.000000 452.000000 0.945120 89
36 512.000000 455.000000 0.938411 89
37 463.000000 460.000000 0.929315 89
38 474.000000 425.000000 0.921140 89
39 439.000000 391.000000 0.937072 89
40 466.000000 435.000000 0.945072 89
41 443.000000 397.000000 0.964701 89
42 473.000000 414.000000 0.949190 89
43 457.000000 376.000000 0.928023 89
44 501.000000 392.000000 0.942682 89
45 441.000000 387.000000 0.957866 89
46 460.000000 426.000000 0.907315 89
47 479.000000 395.000000 0.916732 89
48 485.000000 426.000000 0.941708 89
49 487.000000 435.000000 0.942539 89
50 466.000000 429.000000 0.934005 89
51 451.000000 513.000000 0.652313 89
52 467.000000 430.000000 0.639928 89
53 462.000000 484.000000 0.602965 89
54 464.000000 420.000000 0.623385 89
55 470.000000 450.000000 0.627770 89
56 488.000000 445.000000 0.618159 89
57 496.000000 481.000000 0.620991 89
58 490.000000 423.000000 0.651999 89
59 418.000000 452.000000 0.625966 89
60 451.000000 460.000000 0.619111 89
61 545.000000 504.000000 0.629443 89
62 514.000000 504.000000 0.613728 89
63 513.000000 479.000000 0.629494 89
64 489.000000 461.000000 0.609529 89
65 483.000000 480.000000 0.628319 89
66 475.000000 507.000000 0.621617 89
67 460.000000 498.000000 0.618942 89
68 463.000000 448.000000 0.614232 89
69 467.000000 464.000000 0.640523 89
70 495.000000 479.000000 0.604530 89
71 485.000000 470.000000 0.636154 89
72 505.000000 470.000000 0.616716 89
73 499.000000 494.000000 0.613637 89
74 466.000000 418.000000 0.617291 89
75 528.000000 456.000000 0.664009 89
76 499.000000 498.000000 0.629080 89
77 522.000000 430.000000 0.621608 89
78 503.000000 441.000000 0.636511 89
79 507.000000 479.000000 0.614743 89
80 482.000000 460.000000 0.617889 89
81 451.000000 468.000000 0.622165 89
82 447.000000 494.000000 0.632762 89
83 500.000000 447.000000 0.622431 89
84 487.000000 457.000000 0.634396 89
85 455.000000 486.000000 0.633691 89
86 479.000000 451.000000 0.616482 89
87 491.000000 488.000000 0.625088 89
88 494.000000 476.000000 0.635916 89
89 454.000000 497.000000 0.628181 89
90 471.000000 516.000000 0.633422 89
91 478.000000 478.000000 0.624872 89
92 498.000000 470.000000 0.627160 89
93 497.000000 514.000000 0.614278 89
94 510.000000 506.000000 0.619436 89
95 448.000000 442.000000 0.644849 89
96 468.000000 456.000000 0.623942 89
97 509.000000 498.000000 0.623119 89
98 468.000000 441.000000 0.644459 89
99 508.000000 510.000000 0.600333 89
100 471.000000 473.000000 0.638354 89
