# pucks logger
# generation, total redpucks, total greenpucks.
0 58.000000 74.000000 0.540000 100
1 69.000000 99.000000 0.608466 99
2 121.000000 127.000000 0.755891 97
3 137.000000 171.000000 0.733504 95
4 135.000000 163.000000 0.717974 95
5 173.000000 189.000000 0.751288 94
6 157.000000 191.000000 0.736609 93
7 134.000000 194.000000 0.681250 92
8 152.000000 195.000000 0.747367 91
9 154.000000 244.000000 0.844331 91
10 167.000000 230.000000 0.851856 90
11 184.000000 204.000000 0.814630 90
12 236.000000 202.000000 0.863889 90
13 268.000000 170.000000 0.858038 90
14 252.000000 198.000000 0.891605 90
15 257.000000 277.000000 0.901203 90
16 276.000000 292.000000 0.944581 90
17 289.000000 343.000000 0.965207 90
18 307.000000 356.000000 0.954980 90
19 296.000000 376.000000 0.946220 90
20 282.000000 338.000000 0.925646 90
21 295.000000 261.000000 0.909321 90
22 247.000000 257.000000 0.934559 90
23 280.000000 276.000000 0.872222 90
24 299.000000 307.000000 0.916029 90
25 299.000000 262.000000 0.896124 90
26 353.000000 246.000000 0.908486 90
27 343.000000 291.000000 0.957676 90
28 350.000000 300.000000 0.946910 90
29 342.000000 297.000000 0.951193 90
30 392.000000 315.000000 0.949762 90
31 357.000000 409.000000 0.952839 90
32 401.000000 320.000000 0.925953 90
33 451.000000 356.000000 0.953327 90
34 444.000000 331.000000 0.948992 90
35 346.000000 428.000000 0.930022 90
36 335.000000 413.000000 0.933372 90
37 357.000000 401.000000 0.937813 90
38 366.000000 278.000000 0.916496 90
39 475.000000 318.000000 0.913418 90
40 539.000000 289.000000 0.943365 90
41 510.000000 275.000000 0.958475 90
42 521.000000 286.000000 0.950425 90
43 496.000000 271.000000 0.933372 90
44 501.000000 324.000000 0.958017 90
45 458.000000 290.000000 0.940723 90
46 437.000000 278.000000 0.950776 90
47 492.000000 309.000000 0.924525 90
48 520.000000 295.000000 0.938190 90
49 518.000000 349.000000 0.947853 90
50 504.000000 285.000000 0.946249 90
51 414.000000 358.000000 0.658361 90
52 398.000000 363.000000 0.650036 90
53 377.000000 394.000000 0.642853 90
54 400.000000 423.000000 0.651177 90
55 435.000000 434.000000 0.658037 90
56 415.000000 420.000000 0.629335 90
57 396.000000 385.000000 0.657056 90
58 385.000000 403.000000 0.624776 90
59 440.000000 486.000000 0.619511 90
60 454.000000 438.000000 0.638911 90
61 412.000000 407.000000 0.651999 90
62 449.000000 466.000000 0.651003 90
63 434.000000 433.000000 0.609412 90
64 411.000000 409.000000 0.631526 90
65 449.000000 430.000000 0.643073 90
66 453.000000 407.000000 0.634718 90
67 466.000000 408.000000 0.661807 90
68 455.000000 459.000000 0.643941 90
69 490.000000 493.000000 0.617430 90
70 484.000000 453.000000 0.633570 90
71 477.000000 472.000000 0.617577 90
72 486.000000 442.000000 0.619308 90
73 514.000000 450.000000 0.624880 90
74 512.000000 466.000000 0.618752 90
75 508.000000 496.000000 0.627580 90
76 434.000000 451.000000 0.607414 90
77 510.000000 441.000000 0.664322 90
78 427.000000 493.000000 0.616239 90
79 475.000000 457.000000 0.629880 90
80 493.000000 464.000000 0.635964 90
81 504.000000 454.000000 0.649068 90
82 457.000000 418.000000 0.647386 90
83 458.000000 456.000000 0.664163 90
84 471.000000 442.000000 0.637995 90
85 476.000000 496.000000 0.619796 90
86 473.000000 464.000000 0.634267 90
87 450.000000 427.000000 0.638147 90
88 476.000000 465.000000 0.637711 90
89 515.000000 496.000000 0.622414 90
90 472.000000 466.000000 0.616765 90
91 464.000000 478.000000 0.636857 90
92 543.000000 487.000000 0.620186 90
93 431.000000 479.000000 0.629027 90
94 441.000000 454.000000 0.619245 90
95 416.000000 462.000000 0.622683 90
96 493.000000 439.000000 0.635360 90
97 521.000000 438.000000 0.626367 90
98 538.000000 462.000000 0.626751 90
99 460.000000 443.000000 0.620267 90
100 493.000000 505.000000 0.647173 90
