# pucks logger
# generation, total redpucks, total greenpucks.
0 69.000000 58.000000 0.556667 100
1 125.000000 91.000000 0.649660 98
2 152.000000 203.000000 0.903616 97
3 140.000000 212.000000 0.797599 97
4 157.000000 204.000000 0.812370 96
5 152.000000 226.000000 0.846209 96
6 210.000000 191.000000 0.879798 96
7 210.000000 267.000000 0.899490 96
8 211.000000 253.000000 0.886198 96
9 220.000000 268.000000 0.916510 96
10 231.000000 230.000000 0.956196 96
11 257.000000 300.000000 0.935236 96
12 205.000000 255.000000 0.883449 96
13 186.000000 275.000000 0.892740 95
14 221.000000 355.000000 0.942201 94
15 183.000000 315.000000 0.925253 94
16 154.000000 320.000000 0.861702 94
17 262.000000 353.000000 0.935445 94
18 285.000000 383.000000 0.902156 94
19 319.000000 333.000000 0.911675 94
20 245.000000 360.000000 0.922171 94
21 359.000000 339.000000 0.943524 93
22 329.000000 381.000000 0.922425 93
23 324.000000 420.000000 0.939248 93
24 330.000000 437.000000 0.938235 93
25 302.000000 509.000000 0.961808 93
26 341.000000 534.000000 0.936809 93
27 325.000000 445.000000 0.959245 93
28 421.000000 421.000000 0.931338 93
29 394.000000 440.000000 0.884808 93
30 494.000000 369.000000 0.927525 93
31 472.000000 412.000000 0.937361 93
32 432.000000 461.000000 0.934270 93
33 409.000000 427.000000 0.937946 93
34 444.000000 341.000000 0.933947 93
35 427.000000 383.000000 0.945188 93
36 465.000000 491.000000 0.942384 93
37 417.000000 469.000000 0.927623 93
38 428.000000 472.000000 0.941047 93
39 327.000000 476.000000 0.944168 93
40 411.000000 493.000000 0.941945 93
41 436.000000 496.000000 0.939225 93
42 504.000000 446.000000 0.951620 93
43 429.000000 480.000000 0.937423 93
44 390.000000 476.000000 0.932493 93
45 454.000000 523.000000 0.928585 93
46 453.000000 508.000000 0.929472 93
47 440.000000 491.000000 0.947345 93
48 438.000000 468.000000 0.940576 93
49 481.000000 448.000000 0.947535 93
50 497.000000 472.000000 0.945974 93
51 486.000000 454.000000 0.619228 93
52 425.000000 494.000000 0.643358 93
53 470.000000 476.000000 0.613503 93
54 438.000000 481.000000 0.619672 93
55 474.000000 468.000000 0.623196 93
56 490.000000 540.000000 0.623682 93
57 510.000000 490.000000 0.633408 93
58 502.000000 490.000000 0.638197 93
59 463.000000 483.000000 0.627288 93
60 479.000000 459.000000 0.641442 93
61 445.000000 449.000000 0.643459 93
62 461.000000 409.000000 0.615719 93
63 452.000000 429.000000 0.630534 93
64 399.000000 415.000000 0.639936 93
65 402.000000 336.000000 0.646773 92
66 426.000000 398.000000 0.656969 92
67 428.000000 424.000000 0.625798 92
68 413.000000 476.000000 0.643138 92
69 450.000000 431.000000 0.630913 92
70 413.000000 453.000000 0.646689 92
71 465.000000 471.000000 0.638682 92
72 426.000000 439.000000 0.634630 92
73 402.000000 412.000000 0.650602 92
74 455.000000 449.000000 0.647678 92
75 480.000000 413.000000 0.631305 92
76 443.000000 429.000000 0.630991 92
77 424.000000 428.000000 0.617498 92
78 448.000000 456.000000 0.642226 92
79 409.000000 418.000000 0.631443 92
80 453.000000 438.000000 0.635730 92
81 443.000000 452.000000 0.639752 92
82 436.000000 442.000000 0.627640 92
83 437.000000 388.000000 0.664685 92
84 505.000000 420.000000 0.638493 92
85 463.000000 458.000000 0.630504 92
86 523.000000 462.000000 0.642564 92
87 509.000000 460.000000 0.630487 92
88 478.000000 519.000000 0.629440 92
89 510.000000 473.000000 0.644476 91
90 464.000000 457.000000 0.620892 91
91 455.000000 463.000000 0.635765 91
92 450.000000 497.000000 0.619890 91
93 479.000000 481.000000 0.614387 91
94 489.000000 477.000000 0.639783 91
95 529.000000 498.000000 0.625793 91
96 542.000000 489.000000 0.630614 91
97 496.000000 504.000000 0.644971 91
98 516.000000 510.000000 0.631760 91
99 492.000000 504.000000 0.623284 91
100 530.000000 525.000000 0.616274 91
