# pucks logger
# generation, total redpucks, total greenpucks.
0 36.000000 77.000000 0.510000 100
1 55.000000 104.000000 0.664844 96
2 79.000000 101.000000 0.673620 95
3 80.000000 145.000000 0.738489 93
4 143.000000 187.000000 0.798174 93
5 128.000000 263.000000 0.902120 92
6 117.000000 343.000000 0.842271 92
7 170.000000 336.000000 0.921418 92
8 247.000000 286.000000 0.908010 92
9 244.000000 302.000000 0.939248 92
10 214.000000 331.000000 0.937584 92
11 214.000000 326.000000 0.939919 92
12 236.000000 346.000000 0.904288 92
13 334.000000 336.000000 0.937669 92
14 286.000000 293.000000 0.963790 92
15 307.000000 295.000000 0.964815 92
16 262.000000 346.000000 0.958292 92
17 287.000000 354.000000 0.950294 92
18 278.000000 336.000000 0.937353 92
19 305.000000 331.000000 0.960740 92
20 354.000000 389.000000 0.931752 92
21 358.000000 389.000000 0.970469 92
22 379.000000 390.000000 0.962611 92
23 334.000000 398.000000 0.935040 92
24 371.000000 423.000000 0.907473 92
25 339.000000 413.000000 0.914950 92
26 463.000000 344.000000 0.946892 92
27 462.000000 375.000000 0.937842 92
28 485.000000 400.000000 0.946492 92
29 437.000000 451.000000 0.965262 92
30 458.000000 388.000000 0.944664 92
31 554.000000 340.000000 0.930301 92
32 533.000000 347.000000 0.936686 91
33 484.000000 337.000000 0.948747 91
34 544.000000 338.000000 0.945243 91
35 535.000000 418.000000 0.944287 91
36 500.000000 414.000000 0.963175 91
37 516.000000 484.000000 0.941776 91
38 506.000000 425.000000 0.951559 91
39 529.000000 402.000000 0.943935 91
40 545.000000 396.000000 0.953048 91
41 546.000000 324.000000 0.957401 91
42 565.000000 353.000000 0.940379 91
43 557.000000 345.000000 0.948638 91
44 564.000000 333.000000 0.928121 91
45 532.000000 356.000000 0.947522 91
46 545.000000 376.000000 0.941736 91
47 508.000000 512.000000 0.933358 91
48 502.000000 443.000000 0.951183 91
49 506.000000 431.000000 0.958631 91
50 522.000000 356.000000 0.967001 91
51 486.000000 405.000000 0.665987 91
52 437.000000 437.000000 0.641921 91
53 422.000000 494.000000 0.652493 91
54 451.000000 412.000000 0.644358 91
55 462.000000 469.000000 0.620714 91
56 491.000000 441.000000 0.614645 91
57 454.000000 446.000000 0.642397 91
58 458.000000 430.000000 0.627239 91
59 451.000000 478.000000 0.608899 91
60 449.000000 439.000000 0.636887 91
61 469.000000 451.000000 0.631414 91
62 413.000000 428.000000 0.628766 91
63 487.000000 427.000000 0.626999 91
64 417.000000 471.000000 0.631958 91
65 440.000000 520.000000 0.633060 91
66 447.000000 424.000000 0.612595 91
67 513.000000 480.000000 0.623587 91
68 489.000000 444.000000 0.628155 91
69 485.000000 499.000000 0.618271 91
70 488.000000 458.000000 0.640381 91
71 506.000000 482.000000 0.629290 91
72 521.000000 491.000000 0.614202 91
73 534.000000 497.000000 0.627040 91
74 455.000000 440.000000 0.644959 91
75 473.000000 485.000000 0.625990 91
76 461.000000 485.000000 0.615536 91
77 492.000000 495.000000 0.615762 91
78 446.000000 498.000000 0.630127 91
79 457.000000 471.000000 0.622020 91
80 479.000000 471.000000 0.629986 91
81 513.000000 492.000000 0.621053 91
82 489.000000 534.000000 0.622560 91
83 505.000000 508.000000 0.619193 91
84 504.000000 530.000000 0.620864 91
85 489.000000 522.000000 0.624918 91
86 524.000000 504.000000 0.609326 91
87 502.000000 454.000000 0.616891 91
88 472.000000 489.000000 0.614817 91
89 523.000000 534.000000 0.619512 91
90 532.000000 486.000000 0.632464 91
91 525.000000 478.000000 0.609654 91
92 482.000000 541.000000 0.626262 91
93 480.000000 491.000000 0.644006 91
94 485.000000 507.000000 0.645997 91
95 535.000000 512.000000 0.633206 91
96 498.000000 523.000000 0.635305 91
97 463.000000 547.000000 0.636635 91
98 489.000000 488.000000 0.643217 91
99 521.000000 446.000000 0.624908 91
100 522.000000 441.000000 0.633902 91
