# pucks logger
# generation, total redpucks, total greenpucks.
0 66.000000 60.000000 0.487500 100
1 122.000000 108.000000 0.654299 96
2 174.000000 147.000000 0.828530 96
3 170.000000 133.000000 0.828398 96
4 166.000000 227.000000 0.828127 96
5 191.000000 259.000000 0.829458 96
6 295.000000 293.000000 0.944511 95
7 283.000000 282.000000 0.874113 95
8 262.000000 251.000000 0.920559 93
9 237.000000 278.000000 0.913807 92
10 292.000000 229.000000 0.933078 91
11 288.000000 259.000000 0.876329 91
12 244.000000 276.000000 0.925910 91
13 292.000000 315.000000 0.952000 91
14 279.000000 328.000000 0.916295 91
15 310.000000 281.000000 0.913697 91
16 301.000000 278.000000 0.948291 91
17 311.000000 339.000000 0.921969 91
18 227.000000 335.000000 0.975776 91
19 332.000000 371.000000 0.906600 91
20 259.000000 368.000000 0.940644 91
21 244.000000 339.000000 0.933814 91
22 221.000000 379.000000 0.936977 91
23 233.000000 421.000000 0.944378 91
24 251.000000 322.000000 0.926074 91
25 260.000000 437.000000 0.920678 91
26 292.000000 334.000000 0.914314 91
27 216.000000 338.000000 0.944456 91
28 244.000000 363.000000 0.953467 91
29 298.000000 347.000000 0.936085 91
30 272.000000 366.000000 0.947288 91
31 336.000000 332.000000 0.935526 91
32 335.000000 332.000000 0.933422 91
33 333.000000 287.000000 0.955207 91
34 351.000000 239.000000 0.886319 91
35 344.000000 313.000000 0.914746 91
36 339.000000 343.000000 0.896686 91
37 367.000000 307.000000 0.920606 91
38 412.000000 348.000000 0.955659 91
39 382.000000 263.000000 0.929888 91
40 429.000000 284.000000 0.932758 91
41 442.000000 309.000000 0.918834 91
42 378.000000 314.000000 0.931553 91
43 390.000000 247.000000 0.938637 91
44 375.000000 317.000000 0.927041 91
45 401.000000 283.000000 0.934082 91
46 327.000000 314.000000 0.958402 91
47 436.000000 327.000000 0.934731 91
48 435.000000 344.000000 0.913076 91
49 446.000000 394.000000 0.959451 90
50 387.000000 369.000000 0.901169 90
51 389.000000 391.000000 0.650151 90
52 396.000000 385.000000 0.632068 90
53 376.000000 388.000000 0.653725 90
54 411.000000 384.000000 0.657600 90
55 392.000000 405.000000 0.633990 90
56 355.000000 382.000000 0.660369 90
57 392.000000 466.000000 0.633920 90
58 392.000000 398.000000 0.641202 90
59 403.000000 396.000000 0.642750 90
60 365.000000 398.000000 0.651884 90
61 403.000000 381.000000 0.651784 90
62 387.000000 395.000000 0.636439 90
63 375.000000 368.000000 0.642834 90
64 388.000000 353.000000 0.628579 90
65 374.000000 387.000000 0.623244 90
66 383.000000 404.000000 0.650393 90
67 388.000000 403.000000 0.651842 90
68 378.000000 362.000000 0.625228 90
69 376.000000 369.000000 0.669664 90
70 452.000000 454.000000 0.635595 90
71 374.000000 416.000000 0.660173 90
72 433.000000 432.000000 0.640945 90
73 417.000000 391.000000 0.629868 90
74 413.000000 384.000000 0.625230 90
75 402.000000 360.000000 0.666603 90
76 388.000000 358.000000 0.644382 90
77 364.000000 284.000000 0.641761 90
78 376.000000 346.000000 0.624198 90
79 341.000000 364.000000 0.618434 89
80 388.000000 362.000000 0.625387 89
81 389.000000 391.000000 0.618808 89
82 418.000000 453.000000 0.625713 89
83 480.000000 411.000000 0.615739 89
84 489.000000 419.000000 0.611790 89
85 423.000000 440.000000 0.624295 89
86 496.000000 468.000000 0.644853 89
87 453.000000 401.000000 0.654854 89
88 383.000000 375.000000 0.654455 89
89 441.000000 417.000000 0.631772 89
90 499.000000 419.000000 0.634147 89
91 423.000000 436.000000 0.653900 89
92 440.000000 470.000000 0.632453 89
93 400.000000 402.000000 0.656587 89
94 400.000000 359.000000 0.651574 89
95 410.000000 425.000000 0.608801 89
96 432.000000 409.000000 0.648661 89
97 378.000000 371.000000 0.610262 89
98 387.000000 372.000000 0.648935 88
99 399.000000 408.000000 0.623742 88
100 412.000000 370.000000 0.639083 88
