# pucks logger
# generation, total redpucks, total greenpucks.
0 58.000000 48.000000 0.530000 100
1 55.000000 55.000000 0.536443 98
2 69.000000 113.000000 0.657801 94
3 45.000000 163.000000 0.665620 91
4 75.000000 151.000000 0.615370 90
5 129.000000 98.000000 0.711610 89
6 124.000000 131.000000 0.710741 89
7 154.000000 164.000000 0.794345 88
8 167.000000 201.000000 0.781631 88
9 211.000000 199.000000 0.906868 88
10 283.000000 256.000000 0.923546 88
11 228.000000 209.000000 0.894970 88
12 251.000000 266.000000 0.916085 88
13 248.000000 301.000000 0.869354 88
14 210.000000 254.000000 0.855153 88
15 221.000000 263.000000 0.909096 88
16 233.000000 336.000000 0.920701 88
17 210.000000 321.000000 0.928042 88
18 175.000000 344.000000 0.910484 88
19 219.000000 321.000000 0.945660 88
20 172.000000 323.000000 0.873698 87
21 127.000000 392.000000 0.901154 86
22 206.000000 354.000000 0.967570 86
23 186.000000 374.000000 0.926415 86
24 202.000000 416.000000 0.937996 85
25 287.000000 369.000000 0.936185 84
26 275.000000 326.000000 0.920094 84
27 288.000000 304.000000 0.901549 84
28 318.000000 345.000000 0.954960 84
29 284.000000 423.000000 0.955820 84
30 316.000000 361.000000 0.918835 84
31 290.000000 334.000000 0.912258 84
32 301.000000 339.000000 0.829900 84
33 265.000000 290.000000 0.885168 84
34 267.000000 404.000000 0.945458 84
35 350.000000 415.000000 0.938598 84
36 329.000000 391.000000 0.956955 84
37 337.000000 438.000000 0.932675 84
38 270.000000 400.000000 0.934706 84
39 332.000000 420.000000 0.954231 84
40 421.000000 372.000000 0.959972 84
41 312.000000 264.000000 0.923434 84
42 400.000000 328.000000 0.937495 84
43 477.000000 277.000000 0.932496 84
44 457.000000 284.000000 0.879885 84
45 419.000000 308.000000 0.918136 84
46 433.000000 294.000000 0.906767 84
47 370.000000 356.000000 0.922360 84
48 290.000000 382.000000 0.933697 84
49 278.000000 346.000000 0.959604 83
50 319.000000 327.000000 0.954079 83
51 339.000000 342.000000 0.681231 83
52 369.000000 328.000000 0.658878 83
53 374.000000 365.000000 0.654411 83
54 328.000000 307.000000 0.673599 83
55 306.000000 320.000000 0.677846 83
56 287.000000 314.000000 0.665195 83
57 311.000000 289.000000 0.681421 83
58 289.000000 292.000000 0.662409 83
59 303.000000 330.000000 0.700303 83
60 344.000000 336.000000 0.641777 83
61 397.000000 385.000000 0.608098 83
62 358.000000 371.000000 0.659629 83
63 355.000000 330.000000 0.650982 83
64 339.000000 314.000000 0.671551 83
65 382.000000 347.000000 0.657408 83
66 332.000000 399.000000 0.630960 83
67 358.000000 352.000000 0.650693 83
68 327.000000 347.000000 0.678859 83
69 296.000000 299.000000 0.640661 83
70 314.000000 304.000000 0.667926 83
71 309.000000 345.000000 0.645052 83
72 394.000000 347.000000 0.667634 83
73 348.000000 361.000000 0.615509 83
74 352.000000 342.000000 0.612820 83
75 366.000000 359.000000 0.614279 83
76 413.000000 358.000000 0.640169 83
77 400.000000 347.000000 0.650833 83
78 336.000000 366.000000 0.619644 83
79 408.000000 392.000000 0.646255 83
80 379.000000 399.000000 0.635694 83
81 387.000000 405.000000 0.629461 83
82 420.000000 403.000000 0.616631 83
83 420.000000 411.000000 0.613085 83
84 396.000000 443.000000 0.619893 83
85 392.000000 439.000000 0.633104 83
86 426.000000 445.000000 0.623499 83
87 409.000000 447.000000 0.613228 83
88 407.000000 383.000000 0.621972 83
89 385.000000 383.000000 0.661112 83
90 446.000000 408.000000 0.614561 83
91 409.000000 415.000000 0.626664 83
92 448.000000 419.000000 0.624394 83
93 411.000000 491.000000 0.622554 83
94 483.000000 420.000000 0.616692 83
95 503.000000 464.000000 0.619206 83
96 444.000000 511.000000 0.636989 83
97 493.000000 478.000000 0.632080 83
98 468.000000 497.000000 0.628662 83
99 502.000000 459.000000 0.631426 83
100 480.000000 469.000000 0.617460 83
