# pucks logger
# generation, total redpucks, total greenpucks.
0 52.000000 57.000000 0.510000 100
1 109.000000 92.000000 0.697368 95
2 157.000000 179.000000 0.819286 95
3 229.000000 133.000000 0.858129 95
4 245.000000 158.000000 0.863906 94
5 229.000000 153.000000 0.851098 94
6 249.000000 149.000000 0.746588 94
7 315.000000 218.000000 0.876486 94
8 268.000000 278.000000 0.887649 94
9 272.000000 238.000000 0.910229 94
10 308.000000 176.000000 0.863568 94
11 297.000000 243.000000 0.876222 92
12 346.000000 170.000000 0.895323 92
13 299.000000 178.000000 0.819349 92
14 349.000000 211.000000 0.891520 92
15 357.000000 216.000000 0.951763 92
16 341.000000 293.000000 0.919922 92
17 368.000000 286.000000 0.922886 92
18 329.000000 364.000000 0.934955 92
19 312.000000 311.000000 0.928951 92
20 283.000000 314.000000 0.901463 92
21 357.000000 289.000000 0.938937 92
22 331.000000 264.000000 0.837748 91
23 348.000000 253.000000 0.892643 91
24 442.000000 219.000000 0.930530 91
25 407.000000 186.000000 0.906597 91
26 339.000000 188.000000 0.906060 91
27 411.000000 246.000000 0.927738 91
28 360.000000 226.000000 0.861679 91
29 322.000000 307.000000 0.901049 91
30 313.000000 320.000000 0.873663 91
31 320.000000 333.000000 0.866420 91
32 327.000000 326.000000 0.903763 91
33 286.000000 349.000000 0.865126 91
34 300.000000 324.000000 0.876072 91
35 322.000000 359.000000 0.893297 91
36 320.000000 360.000000 0.904676 91
37 319.000000 349.000000 0.903964 91
38 333.000000 306.000000 0.909536 91
39 346.000000 286.000000 0.891072 91
40 372.000000 295.000000 0.913938 91
41 360.000000 377.000000 0.925926 91
42 375.000000 351.000000 0.914028 91
43 330.000000 261.000000 0.907028 91
44 345.000000 305.000000 0.873095 91
45 340.000000 339.000000 0.924005 91
46 348.000000 295.000000 0.929164 91
47 329.000000 274.000000 0.898060 91
48 328.000000 282.000000 0.902495 91
49 326.000000 321.000000 0.898904 91
50 293.000000 262.000000 0.846876 91
51 266.000000 326.000000 0.678983 91
52 325.000000 326.000000 0.656409 91
53 356.000000 399.000000 0.680379 91
54 383.000000 348.000000 0.659689 91
55 412.000000 392.000000 0.624927 91
56 412.000000 415.000000 0.639612 91
57 388.000000 416.000000 0.648461 91
58 393.000000 385.000000 0.631498 91
59 382.000000 402.000000 0.635596 91
60 409.000000 400.000000 0.616187 90
61 356.000000 416.000000 0.661152 90
62 379.000000 405.000000 0.666425 90
63 388.000000 377.000000 0.647949 90
64 433.000000 461.000000 0.646103 90
65 429.000000 409.000000 0.629295 90
66 405.000000 461.000000 0.650916 90
67 390.000000 390.000000 0.648904 89
68 448.000000 448.000000 0.646456 89
69 387.000000 423.000000 0.619784 89
70 461.000000 432.000000 0.658722 89
71 394.000000 392.000000 0.621008 89
72 383.000000 397.000000 0.664476 89
73 440.000000 416.000000 0.623064 89
74 376.000000 378.000000 0.650496 89
75 435.000000 429.000000 0.654633 89
76 464.000000 461.000000 0.634888 89
77 455.000000 430.000000 0.633330 89
78 474.000000 425.000000 0.650503 89
79 488.000000 498.000000 0.640867 89
80 519.000000 497.000000 0.619252 89
81 494.000000 517.000000 0.628732 89
82 513.000000 503.000000 0.623022 89
83 488.000000 479.000000 0.628545 89
84 496.000000 498.000000 0.617455 89
85 499.000000 478.000000 0.633575 89
86 498.000000 517.000000 0.611761 89
87 449.000000 398.000000 0.664897 89
88 489.000000 466.000000 0.645726 89
89 521.000000 470.000000 0.630576 89
90 487.000000 480.000000 0.632106 89
91 464.000000 515.000000 0.615401 89
92 473.000000 505.000000 0.643541 89
93 487.000000 495.000000 0.618179 89
94 496.000000 499.000000 0.630483 89
95 497.000000 489.000000 0.632513 89
96 523.000000 548.000000 0.607289 89
97 527.000000 510.000000 0.633777 89
98 512.000000 519.000000 0.624747 89
99 511.000000 511.000000 0.619896 89
100 547.000000 543.000000 0.614820 89
