# pucks logger
# generation, total redpucks, total greenpucks.
0 65.000000 53.000000 0.531270 100
1 88.000000 98.000000 0.675243 93
2 162.000000 63.000000 0.675024 93
3 202.000000 69.000000 0.794139 91
4 154.000000 46.000000 0.557407 90
5 175.000000 23.000000 0.535696 87
6 161.000000 32.000000 0.566162 85
7 160.000000 78.000000 0.684739 83
8 216.000000 109.000000 0.768900 83
9 255.000000 134.000000 0.911103 82
10 302.000000 150.000000 0.850156 82
11 286.000000 216.000000 0.922510 82
12 309.000000 145.000000 0.882187 81
13 369.000000 144.000000 0.941049 81
14 337.000000 202.000000 0.914222 81
15 346.000000 202.000000 0.937971 81
16 354.000000 202.000000 0.952882 80
17 357.000000 189.000000 0.930342 80
18 357.000000 258.000000 0.949465 80
19 330.000000 279.000000 0.891060 80
20 285.000000 361.000000 0.927619 80
21 250.000000 335.000000 0.917287 80
22 249.000000 370.000000 0.946561 80
23 288.000000 387.000000 0.930082 80
24 289.000000 352.000000 0.946058 80
25 390.000000 300.000000 0.936597 80
26 330.000000 297.000000 0.940986 80
27 364.000000 313.000000 0.919838 80
28 290.000000 357.000000 0.933422 80
29 255.000000 435.000000 0.934758 80
30 193.000000 321.000000 0.941026 80
31 232.000000 393.000000 0.933543 80
32 232.000000 401.000000 0.950014 80
33 284.000000 361.000000 0.944629 80
34 340.000000 303.000000 0.960669 80
35 297.000000 309.000000 0.890833 80
36 328.000000 316.000000 0.920814 80
37 351.000000 298.000000 0.900967 80
38 318.000000 356.000000 0.938024 80
39 352.000000 276.000000 0.957628 80
40 369.000000 320.000000 0.919855 80
41 340.000000 382.000000 0.946081 80
42 340.000000 357.000000 0.908899 80
43 309.000000 372.000000 0.948333 80
44 288.000000 403.000000 0.928335 80
45 314.000000 432.000000 0.967594 80
46 344.000000 392.000000 0.923581 80
47 331.000000 354.000000 0.930602 80
48 397.000000 307.000000 0.952198 80
49 385.000000 366.000000 0.918715 80
50 322.000000 348.000000 0.937431 80
51 345.000000 393.000000 0.693624 80
52 397.000000 366.000000 0.655854 80
53 362.000000 379.000000 0.651709 80
54 357.000000 405.000000 0.660643 80
55 385.000000 368.000000 0.642493 80
56 380.000000 369.000000 0.614327 80
57 423.000000 396.000000 0.658293 80
58 431.000000 406.000000 0.626393 80
59 329.000000 371.000000 0.639236 80
60 340.000000 354.000000 0.621619 80
61 333.000000 347.000000 0.646619 80
62 418.000000 346.000000 0.611593 79
63 349.000000 344.000000 0.623817 79
64 409.000000 345.000000 0.646761 79
65 368.000000 388.000000 0.657066 79
66 413.000000 431.000000 0.635927 79
67 427.000000 436.000000 0.623050 79
68 401.000000 408.000000 0.633361 79
69 381.000000 380.000000 0.622019 79
70 335.000000 404.000000 0.635252 79
71 387.000000 385.000000 0.645952 79
72 352.000000 361.000000 0.637234 79
73 383.000000 378.000000 0.635901 79
74 387.000000 428.000000 0.643516 79
75 378.000000 431.000000 0.631549 79
76 373.000000 367.000000 0.626465 79
77 353.000000 379.000000 0.643780 79
78 396.000000 364.000000 0.625821 79
79 364.000000 394.000000 0.632512 79
80 400.000000 376.000000 0.644910 79
81 364.000000 336.000000 0.661188 79
82 388.000000 352.000000 0.647842 79
83 405.000000 377.000000 0.640462 79
84 369.000000 373.000000 0.645600 79
85 401.000000 417.000000 0.634279 79
86 399.000000 417.000000 0.641910 79
87 329.000000 368.000000 0.631901 79
88 371.000000 346.000000 0.646840 79
89 339.000000 372.000000 0.652944 79
90 431.000000 408.000000 0.642567 79
91 373.000000 390.000000 0.633937 79
92 392.000000 405.000000 0.623362 79
93 373.000000 328.000000 0.655640 79
94 371.000000 379.000000 0.622536 79
95 421.000000 406.000000 0.643342 79
96 383.000000 360.000000 0.622018 79
97 351.000000 374.000000 0.655746 79
98 428.000000 385.000000 0.638433 79
99 395.000000 343.000000 0.637872 79
100 405.000000 355.000000 0.641171 79
