# pucks logger
# generation, total redpucks, total greenpucks.
0 71.000000 61.000000 0.486000 100
1 102.000000 87.000000 0.648797 99
2 138.000000 118.000000 0.745154 94
3 199.000000 110.000000 0.798626 93
4 220.000000 150.000000 0.846646 93
5 211.000000 150.000000 0.768817 93
6 228.000000 213.000000 0.919154 93
7 229.000000 190.000000 0.864680 93
8 292.000000 194.000000 0.893931 93
9 339.000000 271.000000 0.920813 93
10 310.000000 326.000000 0.917291 93
11 295.000000 261.000000 0.901861 93
12 301.000000 291.000000 0.880039 93
13 335.000000 307.000000 0.901973 93
14 305.000000 299.000000 0.866897 93
15 321.000000 280.000000 0.929135 93
16 398.000000 280.000000 0.942072 93
17 371.000000 301.000000 0.924261 93
18 468.000000 310.000000 0.947953 93
19 465.000000 327.000000 0.919613 93
20 483.000000 285.000000 0.955210 93
21 536.000000 338.000000 0.929121 93
22 492.000000 334.000000 0.929067 93
23 510.000000 323.000000 0.926168 93
24 447.000000 374.000000 0.943054 93
25 496.000000 365.000000 0.925741 93
26 418.000000 384.000000 0.945575 93
27 409.000000 394.000000 0.938559 93
28 411.000000 451.000000 0.941385 93
29 363.000000 487.000000 0.926430 93
30 366.000000 498.000000 0.922523 93
31 329.000000 527.000000 0.948595 93
32 365.000000 497.000000 0.929918 93
33 355.000000 407.000000 0.888459 93
34 393.000000 405.000000 0.920197 93
35 493.000000 403.000000 0.943357 93
36 476.000000 379.000000 0.931135 93
37 452.000000 431.000000 0.941240 93
38 566.000000 348.000000 0.923126 93
39 548.000000 310.000000 0.957486 93
40 564.000000 294.000000 0.938377 93
41 498.000000 303.000000 0.895983 93
42 389.000000 397.000000 0.937826 93
43 435.000000 465.000000 0.929666 93
44 514.000000 365.000000 0.938002 93
45 477.000000 388.000000 0.939962 93
46 463.000000 447.000000 0.949454 93
47 480.000000 454.000000 0.928715 93
48 408.000000 409.000000 0.923801 93
49 517.000000 347.000000 0.947115 93
50 475.000000 314.000000 0.930831 93
51 423.000000 417.000000 0.670248 93
52 385.000000 406.000000 0.664713 93
53 407.000000 381.000000 0.658355 93
54 412.000000 415.000000 0.637648 93
55 389.000000 390.000000 0.618276 93
56 424.000000 444.000000 0.624045 93
57 378.000000 410.000000 0.620201 93
58 432.000000 420.000000 0.640931 93
59 405.000000 460.000000 0.637831 93
60 439.000000 422.000000 0.615221 93
61 460.000000 412.000000 0.612567 93
62 462.000000 476.000000 0.637067 93
63 462.000000 466.000000 0.630008 93
64 421.000000 473.000000 0.619297 93
65 482.000000 442.000000 0.640822 93
66 484.000000 420.000000 0.637401 93
67 473.000000 442.000000 0.646269 93
68 492.000000 480.000000 0.625451 93
69 479.000000 459.000000 0.620142 93
70 492.000000 478.000000 0.627871 93
71 476.000000 444.000000 0.645696 93
72 506.000000 497.000000 0.650317 92
73 456.000000 471.000000 0.644916 92
74 433.000000 515.000000 0.637362 92
75 496.000000 477.000000 0.634554 92
76 483.000000 496.000000 0.621136 92
77 531.000000 503.000000 0.612082 92
78 496.000000 542.000000 0.629087 92
79 475.000000 537.000000 0.639368 92
80 542.000000 520.000000 0.624636 92
81 498.000000 521.000000 0.624236 92
82 520.000000 495.000000 0.635920 92
83 504.000000 518.000000 0.628900 92
84 503.000000 500.000000 0.618007 92
85 507.000000 454.000000 0.615220 92
86 480.000000 503.000000 0.628694 92
87 527.000000 458.000000 0.614156 92
88 541.000000 526.000000 0.619942 92
89 533.000000 491.000000 0.625573 92
90 527.000000 522.000000 0.636888 92
91 504.000000 506.000000 0.642884 92
92 504.000000 452.000000 0.636562 92
93 508.000000 537.000000 0.629534 92
94 466.000000 495.000000 0.633911 92
95 457.000000 465.000000 0.615243 92
96 522.000000 514.000000 0.635963 92
97 508.000000 527.000000 0.616682 92
98 512.000000 448.000000 0.629670 92
99 472.000000 509.000000 0.639524 92
100 482.000000 510.000000 0.628218 92
