# pucks logger
# generation, total redpucks, total greenpucks.
0 72.000000 62.000000 0.590000 100
1 112.000000 99.000000 0.650253 99
2 100.000000 180.000000 0.755486 99
3 141.000000 215.000000 0.815442 98
4 146.000000 291.000000 0.826373 98
5 132.000000 239.000000 0.816667 98
6 162.000000 219.000000 0.903338 97
7 228.000000 250.000000 0.927986 97
8 219.000000 222.000000 0.888960 97
9 254.000000 243.000000 0.870070 97
10 244.000000 244.000000 0.901416 97
11 282.000000 269.000000 0.912266 97
12 319.000000 173.000000 0.907526 97
13 461.000000 236.000000 0.942794 97
14 473.000000 201.000000 0.926412 97
15 470.000000 223.000000 0.956726 97
16 428.000000 191.000000 0.925915 97
17 474.000000 220.000000 0.911962 95
18 449.000000 214.000000 0.921147 95
19 518.000000 227.000000 0.956788 94
20 494.000000 204.000000 0.877489 94
21 468.000000 232.000000 0.964737 93
22 511.000000 242.000000 0.939957 93
23 478.000000 289.000000 0.940395 93
24 416.000000 351.000000 0.917819 93
25 452.000000 306.000000 0.936170 93
26 485.000000 335.000000 0.945377 93
27 437.000000 364.000000 0.937957 93
28 449.000000 408.000000 0.933276 93
29 445.000000 415.000000 0.956705 93
30 419.000000 352.000000 0.922336 93
31 429.000000 335.000000 0.898224 93
32 413.000000 357.000000 0.955662 93
33 428.000000 393.000000 0.942807 93
34 387.000000 446.000000 0.947281 93
35 435.000000 435.000000 0.948501 93
36 409.000000 377.000000 0.929384 93
37 390.000000 435.000000 0.875181 93
38 466.000000 425.000000 0.953724 93
39 494.000000 404.000000 0.950341 93
40 458.000000 321.000000 0.909139 93
41 369.000000 403.000000 0.882861 93
42 458.000000 431.000000 0.913871 93
43 429.000000 398.000000 0.956004 93
44 471.000000 386.000000 0.928317 93
45 533.000000 368.000000 0.970117 93
46 502.000000 271.000000 0.919505 93
47 600.000000 261.000000 0.941488 93
48 576.000000 301.000000 0.921645 93
49 580.000000 333.000000 0.943530 93
50 536.000000 322.000000 0.971112 93
51 433.000000 413.000000 0.639490 93
52 346.000000 392.000000 0.643931 93
53 375.000000 389.000000 0.680067 93
54 374.000000 360.000000 0.638110 93
55 357.000000 375.000000 0.664668 93
56 466.000000 390.000000 0.644302 93
57 469.000000 427.000000 0.648082 93
58 425.000000 434.000000 0.615007 93
59 348.000000 369.000000 0.593970 93
60 389.000000 365.000000 0.609466 92
61 393.000000 346.000000 0.668153 92
62 391.000000 382.000000 0.622038 92
63 350.000000 359.000000 0.635368 92
64 389.000000 438.000000 0.646337 92
65 379.000000 345.000000 0.673128 92
66 353.000000 289.000000 0.635104 92
67 315.000000 297.000000 0.655741 92
68 337.000000 348.000000 0.594742 92
69 306.000000 300.000000 0.670194 91
70 258.000000 299.000000 0.626352 91
71 300.000000 331.000000 0.633150 91
72 351.000000 322.000000 0.643178 91
73 344.000000 336.000000 0.654637 91
74 338.000000 325.000000 0.660877 91
75 392.000000 343.000000 0.651571 91
76 376.000000 376.000000 0.664816 91
77 323.000000 329.000000 0.689518 91
78 387.000000 353.000000 0.674488 91
79 344.000000 379.000000 0.683942 91
80 370.000000 380.000000 0.679932 91
81 332.000000 370.000000 0.649017 91
82 345.000000 408.000000 0.621382 89
83 372.000000 308.000000 0.654873 89
84 351.000000 311.000000 0.650456 89
85 302.000000 302.000000 0.659214 89
86 260.000000 301.000000 0.615025 89
87 340.000000 299.000000 0.664921 89
88 364.000000 361.000000 0.661333 89
89 330.000000 297.000000 0.660261 89
90 319.000000 304.000000 0.691604 88
91 287.000000 348.000000 0.662548 88
92 362.000000 361.000000 0.595952 88
93 366.000000 329.000000 0.667984 88
94 364.000000 317.000000 0.642294 88
95 350.000000 341.000000 0.648064 88
96 310.000000 316.000000 0.660637 88
97 376.000000 353.000000 0.639251 88
98 364.000000 399.000000 0.640480 88
99 353.000000 384.000000 0.619222 88
100 338.000000 342.000000 0.644431 88
