# pucks logger
# generation, total redpucks, total greenpucks.
0 76.000000 57.000000 0.582444 100
1 109.000000 142.000000 0.758854 96
2 188.000000 141.000000 0.824537 96
3 278.000000 196.000000 0.871506 96
4 259.000000 262.000000 0.872231 96
5 238.000000 275.000000 0.838756 96
6 212.000000 340.000000 0.894861 96
7 262.000000 333.000000 0.868653 96
8 352.000000 322.000000 0.879346 96
9 356.000000 302.000000 0.883806 96
10 317.000000 332.000000 0.882143 96
11 349.000000 350.000000 0.920222 96
12 360.000000 319.000000 0.953299 96
13 372.000000 319.000000 0.916269 96
14 385.000000 346.000000 0.897078 96
15 372.000000 356.000000 0.928480 96
16 308.000000 345.000000 0.930572 96
17 295.000000 443.000000 0.950421 96
18 365.000000 440.000000 0.931117 96
19 303.000000 456.000000 0.917144 96
20 308.000000 429.000000 0.944467 96
21 368.000000 454.000000 0.913993 96
22 351.000000 437.000000 0.930871 96
23 369.000000 497.000000 0.939115 96
24 455.000000 476.000000 0.934886 96
25 390.000000 412.000000 0.918434 95
26 455.000000 411.000000 0.932338 95
27 486.000000 479.000000 0.934543 95
28 437.000000 496.000000 0.956550 95
29 385.000000 450.000000 0.940032 95
30 467.000000 485.000000 0.923694 95
31 468.000000 497.000000 0.933645 95
32 512.000000 412.000000 0.955627 95
33 446.000000 440.000000 0.923515 95
34 519.000000 451.000000 0.932938 95
35 454.000000 499.000000 0.919682 95
36 472.000000 475.000000 0.938447 95
37 362.000000 508.000000 0.910811 95
38 452.000000 530.000000 0.948833 95
39 560.000000 486.000000 0.952276 95
40 634.000000 415.000000 0.942445 95
41 570.000000 467.000000 0.950125 95
42 562.000000 460.000000 0.949029 95
43 584.000000 388.000000 0.957620 95
44 537.000000 474.000000 0.963835 95
45 568.000000 437.000000 0.949964 95
46 555.000000 478.000000 0.953364 95
47 520.000000 427.000000 0.940886 95
48 557.000000 445.000000 0.958533 95
49 595.000000 473.000000 0.945781 95
50 553.000000 412.000000 0.935545 95
51 479.000000 486.000000 0.625858 95
52 463.000000 408.000000 0.619808 95
53 472.000000 456.000000 0.616841 95
54 456.000000 420.000000 0.644298 95
55 501.000000 491.000000 0.616193 95
56 463.000000 472.000000 0.594483 95
57 498.000000 513.000000 0.628373 95
58 447.000000 454.000000 0.619870 95
59 467.000000 466.000000 0.610612 95
60 471.000000 497.000000 0.641954 95
61 464.000000 474.000000 0.644004 95
62 435.000000 455.000000 0.614782 95
63 450.000000 469.000000 0.616494 95
64 457.000000 415.000000 0.578387 95
65 426.000000 457.000000 0.534004 95
66 407.000000 447.000000 0.589628 95
67 446.000000 463.000000 0.606514 95
68 437.000000 428.000000 0.642006 95
69 479.000000 438.000000 0.661265 95
70 447.000000 414.000000 0.629507 95
71 473.000000 443.000000 0.640273 95
72 457.000000 471.000000 0.619092 95
73 431.000000 442.000000 0.641308 95
74 426.000000 407.000000 0.640640 95
75 425.000000 396.000000 0.567241 95
76 422.000000 390.000000 0.657938 95
77 444.000000 451.000000 0.626024 95
78 428.000000 453.000000 0.622321 95
79 413.000000 433.000000 0.624903 95
80 455.000000 465.000000 0.622364 95
81 477.000000 511.000000 0.638694 95
82 521.000000 469.000000 0.617860 95
83 465.000000 478.000000 0.610098 95
84 526.000000 505.000000 0.637522 95
85 519.000000 509.000000 0.615005 95
86 477.000000 514.000000 0.631828 95
87 467.000000 469.000000 0.634150 95
88 488.000000 515.000000 0.630798 95
89 497.000000 484.000000 0.650174 95
90 474.000000 484.000000 0.649952 95
91 516.000000 492.000000 0.624237 95
92 506.000000 505.000000 0.624963 95
93 468.000000 462.000000 0.620161 95
94 546.000000 498.000000 0.628075 95
95 546.000000 481.000000 0.638258 95
96 488.000000 508.000000 0.643783 95
97 484.000000 556.000000 0.626078 95
98 505.000000 513.000000 0.614024 95
99 519.000000 520.000000 0.605897 95
100 501.000000 512.000000 0.623582 95
