# pucks logger
# generation, total redpucks, total greenpucks.
0 72.000000 63.000000 0.536333 100
1 118.000000 87.000000 0.588990 94
2 180.000000 127.000000 0.774914 92
3 229.000000 153.000000 0.831427 91
4 288.000000 160.000000 0.919591 91
5 277.000000 207.000000 0.899480 90
6 264.000000 214.000000 0.846854 90
7 252.000000 224.000000 0.873126 90
8 357.000000 217.000000 0.929434 89
9 368.000000 171.000000 0.884122 89
10 361.000000 256.000000 0.962191 89
11 347.000000 170.000000 0.845631 89
12 398.000000 204.000000 0.930826 88
13 374.000000 236.000000 0.908492 88
14 356.000000 206.000000 0.912606 88
15 279.000000 194.000000 0.869476 88
16 352.000000 207.000000 0.908760 87
17 414.000000 207.000000 0.868606 87
18 287.000000 253.000000 0.867374 86
19 335.000000 262.000000 0.869436 86
20 335.000000 291.000000 0.941476 86
21 293.000000 253.000000 0.915089 85
22 256.000000 285.000000 0.878050 83
23 354.000000 390.000000 0.951016 83
24 372.000000 395.000000 0.925785 82
25 362.000000 332.000000 0.950332 81
26 326.000000 356.000000 0.932078 81
27 351.000000 276.000000 0.920726 81
28 333.000000 268.000000 0.919934 81
29 367.000000 261.000000 0.921151 81
30 330.000000 283.000000 0.858447 81
31 283.000000 313.000000 0.887519 81
32 439.000000 278.000000 0.950379 81
33 502.000000 238.000000 0.910855 81
34 476.000000 301.000000 0.959406 81
35 446.000000 254.000000 0.952081 81
36 403.000000 258.000000 0.954224 81
37 500.000000 271.000000 0.946397 81
38 514.000000 282.000000 0.938138 81
39 501.000000 294.000000 0.962900 81
40 525.000000 301.000000 0.943579 80
41 499.000000 350.000000 0.940921 80
42 515.000000 269.000000 0.936651 80
43 502.000000 295.000000 0.926898 80
44 506.000000 313.000000 0.968526 80
45 466.000000 297.000000 0.968778 80
46 547.000000 261.000000 0.946578 80
47 584.000000 276.000000 0.967101 80
48 514.000000 276.000000 0.960718 80
49 502.000000 310.000000 0.957568 80
50 519.000000 298.000000 0.946007 80
51 431.000000 390.000000 0.652253 80
52 415.000000 403.000000 0.625325 80
53 412.000000 377.000000 0.637946 80
54 364.000000 367.000000 0.612758 80
55 402.000000 381.000000 0.646660 80
56 407.000000 375.000000 0.637370 80
57 430.000000 386.000000 0.641943 80
58 390.000000 400.000000 0.637476 80
59 370.000000 366.000000 0.651220 80
60 357.000000 368.000000 0.648825 80
61 415.000000 390.000000 0.632835 80
62 378.000000 378.000000 0.633687 80
63 396.000000 360.000000 0.647219 80
64 389.000000 380.000000 0.672398 80
65 345.000000 398.000000 0.623819 80
66 432.000000 392.000000 0.627882 80
67 362.000000 394.000000 0.625056 80
68 425.000000 372.000000 0.647706 80
69 421.000000 414.000000 0.627703 80
70 353.000000 394.000000 0.625500 80
71 379.000000 396.000000 0.615233 80
72 396.000000 384.000000 0.629133 80
73 453.000000 411.000000 0.639963 80
74 375.000000 364.000000 0.654742 80
75 431.000000 395.000000 0.627040 80
76 405.000000 421.000000 0.627278 80
77 373.000000 403.000000 0.643731 80
78 434.000000 405.000000 0.650793 80
79 416.000000 393.000000 0.626030 80
80 457.000000 400.000000 0.633606 80
81 392.000000 440.000000 0.641559 80
82 384.000000 424.000000 0.637857 80
83 390.000000 397.000000 0.645709 80
84 384.000000 406.000000 0.632783 80
85 434.000000 418.000000 0.605038 80
86 397.000000 397.000000 0.613994 80
87 407.000000 418.000000 0.626000 80
88 406.000000 346.000000 0.650444 80
89 401.000000 407.000000 0.626388 80
90 357.000000 403.000000 0.639800 80
91 371.000000 368.000000 0.644567 80
92 396.000000 388.000000 0.631510 80
93 414.000000 404.000000 0.617753 80
94 438.000000 392.000000 0.621432 80
95 396.000000 396.000000 0.624249 80
96 378.000000 375.000000 0.637797 80
97 371.000000 420.000000 0.628435 80
98 435.000000 361.000000 0.616689 80
99 416.000000 377.000000 0.606712 80
100 416.000000 413.000000 0.628366 80
