# pucks logger
# generation, total redpucks, total greenpucks.
0 47.000000 92.000000 0.575000 100
1 85.000000 128.000000 0.698270 96
2 85.000000 184.000000 0.820328 93
3 130.000000 181.000000 0.845110 93
4 171.000000 193.000000 0.814648 92
5 154.000000 244.000000 0.814480 92
6 180.000000 229.000000 0.866826 92
7 132.000000 247.000000 0.897550 92
8 210.000000 233.000000 0.897347 92
9 247.000000 245.000000 0.897001 92
10 161.000000 221.000000 0.825214 92
11 226.000000 157.000000 0.916429 92
12 318.000000 170.000000 0.928144 92
13 293.000000 193.000000 0.903343 92
14 316.000000 206.000000 0.914594 92
15 323.000000 258.000000 0.929274 92
16 329.000000 253.000000 0.930450 92
17 362.000000 242.000000 0.934380 92
18 425.000000 280.000000 0.931838 92
19 368.000000 278.000000 0.893609 92
20 370.000000 283.000000 0.937168 92
21 343.000000 225.000000 0.908073 92
22 294.000000 258.000000 0.934403 92
23 347.000000 300.000000 0.954814 92
24 390.000000 328.000000 0.930408 92
25 329.000000 380.000000 0.937616 92
26 365.000000 368.000000 0.929512 92
27 359.000000 445.000000 0.927982 92
28 289.000000 481.000000 0.940288 92
29 294.000000 512.000000 0.946672 92
30 335.000000 448.000000 0.954654 92
31 328.000000 474.000000 0.936613 92
32 360.000000 407.000000 0.920029 92
33 433.000000 319.000000 0.921661 92
34 452.000000 361.000000 0.949606 92
35 428.000000 422.000000 0.907189 92
36 381.000000 443.000000 0.927147 92
37 390.000000 465.000000 0.930927 92
38 379.000000 469.000000 0.922668 92
39 325.000000 427.000000 0.945942 92
40 411.000000 389.000000 0.933392 92
41 401.000000 354.000000 0.938404 92
42 399.000000 409.000000 0.899133 92
43 409.000000 455.000000 0.929273 92
44 336.000000 527.000000 0.921894 92
45 181.000000 586.000000 0.934964 92
46 246.000000 573.000000 0.904407 92
47 325.000000 563.000000 0.950383 92
48 392.000000 541.000000 0.928678 92
49 362.000000 486.000000 0.913335 92
50 385.000000 414.000000 0.937636 92
51 395.000000 398.000000 0.672306 92
52 435.000000 424.000000 0.623442 92
53 398.000000 419.000000 0.636787 92
54 404.000000 410.000000 0.665362 92
55 403.000000 360.000000 0.647799 92
56 379.000000 394.000000 0.643189 92
57 420.000000 426.000000 0.641059 92
58 444.000000 436.000000 0.651041 92
59 411.000000 418.000000 0.614846 91
60 408.000000 407.000000 0.619134 91
61 387.000000 405.000000 0.648108 91
62 291.000000 368.000000 0.644440 91
63 387.000000 332.000000 0.644743 91
64 370.000000 356.000000 0.636897 91
65 391.000000 366.000000 0.613311 91
66 406.000000 397.000000 0.649875 91
67 415.000000 406.000000 0.664529 91
68 384.000000 393.000000 0.641229 91
69 418.000000 404.000000 0.640831 91
70 460.000000 403.000000 0.643657 91
71 378.000000 358.000000 0.652360 91
72 380.000000 382.000000 0.616567 91
73 360.000000 389.000000 0.656014 91
74 452.000000 415.000000 0.635803 91
75 343.000000 351.000000 0.634965 91
76 362.000000 389.000000 0.650439 91
77 421.000000 365.000000 0.659946 91
78 385.000000 373.000000 0.646258 91
79 420.000000 399.000000 0.645750 91
80 397.000000 375.000000 0.644871 91
81 371.000000 359.000000 0.641097 91
82 390.000000 397.000000 0.648710 91
83 373.000000 383.000000 0.626580 91
84 396.000000 413.000000 0.632152 91
85 398.000000 415.000000 0.605658 91
86 436.000000 408.000000 0.642956 91
87 368.000000 398.000000 0.625625 91
88 390.000000 397.000000 0.640937 91
89 439.000000 429.000000 0.654021 91
90 406.000000 382.000000 0.626189 91
91 451.000000 412.000000 0.630814 91
92 358.000000 367.000000 0.651338 91
93 365.000000 363.000000 0.641092 91
94 349.000000 399.000000 0.645500 91
95 448.000000 419.000000 0.629837 91
96 429.000000 422.000000 0.648445 91
97 380.000000 470.000000 0.634545 91
98 398.000000 423.000000 0.645808 91
99 416.000000 490.000000 0.644968 91
100 421.000000 454.000000 0.638100 91
