# pucks logger
# generation, total redpucks, total greenpucks.
0 79.000000 59.000000 0.560500 100
1 129.000000 80.000000 0.665776 98
2 172.000000 157.000000 0.715622 98
3 248.000000 171.000000 0.821064 98
4 292.000000 174.000000 0.870835 97
5 346.000000 150.000000 0.823061 97
6 408.000000 156.000000 0.972982 95
7 454.000000 205.000000 0.969113 95
8 409.000000 233.000000 0.953762 95
9 391.000000 261.000000 0.942791 95
10 380.000000 322.000000 0.958517 95
11 388.000000 339.000000 0.950055 95
12 339.000000 283.000000 0.927501 95
13 403.000000 325.000000 0.922088 95
14 331.000000 320.000000 0.937395 95
15 358.000000 297.000000 0.943542 95
16 376.000000 323.000000 0.922220 95
17 314.000000 378.000000 0.926422 95
18 295.000000 334.000000 0.937243 95
19 336.000000 512.000000 0.899191 95
20 312.000000 482.000000 0.950871 95
21 259.000000 493.000000 0.941218 95
22 342.000000 474.000000 0.951569 95
23 411.000000 450.000000 0.908000 95
24 420.000000 431.000000 0.924837 95
25 405.000000 521.000000 0.929272 95
26 425.000000 468.000000 0.946914 95
27 397.000000 451.000000 0.924945 95
28 493.000000 414.000000 0.905448 95
29 496.000000 453.000000 0.924015 95
30 466.000000 475.000000 0.942853 95
31 441.000000 548.000000 0.943062 95
32 459.000000 560.000000 0.942545 95
33 376.000000 517.000000 0.951000 95
34 392.000000 504.000000 0.952863 95
35 487.000000 416.000000 0.930623 95
36 519.000000 445.000000 0.899372 95
37 467.000000 489.000000 0.907762 95
38 506.000000 541.000000 0.931427 95
39 507.000000 504.000000 0.911562 95
40 441.000000 512.000000 0.950175 95
41 450.000000 496.000000 0.909885 95
42 514.000000 550.000000 0.917600 94
43 533.000000 460.000000 0.956772 94
44 515.000000 521.000000 0.957150 94
45 517.000000 440.000000 0.968636 94
46 556.000000 407.000000 0.931909 94
47 636.000000 404.000000 0.958335 94
48 686.000000 310.000000 0.942681 94
49 687.000000 317.000000 0.946658 94
50 608.000000 446.000000 0.934350 93
51 521.000000 542.000000 0.637816 93
52 525.000000 539.000000 0.629014 93
53 510.000000 528.000000 0.631952 93
54 555.000000 525.000000 0.633711 93
55 547.000000 494.000000 0.649508 93
56 489.000000 523.000000 0.607174 93
57 501.000000 476.000000 0.628590 93
58 498.000000 502.000000 0.619265 93
59 529.000000 453.000000 0.602530 93
60 489.000000 505.000000 0.622040 93
61 445.000000 479.000000 0.636255 93
62 508.000000 524.000000 0.611715 93
63 542.000000 506.000000 0.637276 93
64 478.000000 495.000000 0.625216 93
65 504.000000 483.000000 0.644024 93
66 502.000000 457.000000 0.621733 93
67 508.000000 532.000000 0.622585 93
68 484.000000 504.000000 0.638527 93
69 444.000000 485.000000 0.638545 93
70 434.000000 481.000000 0.610233 93
71 474.000000 464.000000 0.654357 93
72 471.000000 507.000000 0.625458 93
73 530.000000 483.000000 0.638286 93
74 519.000000 512.000000 0.625584 93
75 515.000000 461.000000 0.615891 93
76 494.000000 458.000000 0.658422 93
77 500.000000 537.000000 0.620667 93
78 443.000000 419.000000 0.635216 93
79 444.000000 507.000000 0.621877 93
80 530.000000 498.000000 0.631745 93
81 521.000000 472.000000 0.618624 93
82 472.000000 498.000000 0.619033 93
83 516.000000 433.000000 0.655358 93
84 440.000000 439.000000 0.630557 93
85 452.000000 423.000000 0.656406 93
86 462.000000 464.000000 0.623019 93
87 450.000000 448.000000 0.626816 93
88 465.000000 446.000000 0.621549 93
89 459.000000 506.000000 0.625383 93
90 502.000000 550.000000 0.630110 93
91 515.000000 491.000000 0.649142 93
92 523.000000 504.000000 0.615280 93
93 482.000000 493.000000 0.638121 93
94 528.000000 491.000000 0.614619 93
95 507.000000 487.000000 0.622254 93
96 454.000000 487.000000 0.642872 93
97 488.000000 515.000000 0.619977 93
98 503.000000 491.000000 0.652375 93
99 437.000000 451.000000 0.657563 93
100 516.000000 488.000000 0.639945 93
