# pucks logger
# generation, total redpucks, total greenpucks.
0 80.000000 48.000000 0.585000 100
1 98.000000 76.000000 0.621875 96
2 91.000000 100.000000 0.672917 96
3 90.000000 141.000000 0.725000 96
4 81.000000 163.000000 0.722656 96
5 180.000000 185.000000 0.843351 94
6 301.000000 196.000000 0.900405 94
7 324.000000 217.000000 0.847389 94
8 234.000000 283.000000 0.907008 94
9 219.000000 235.000000 0.857362 94
10 224.000000 336.000000 0.915087 94
11 270.000000 361.000000 0.908293 94
12 264.000000 361.000000 0.931411 94
13 272.000000 409.000000 0.919663 94
14 299.000000 398.000000 0.916640 94
15 280.000000 440.000000 0.953919 94
16 318.000000 403.000000 0.963191 94
17 292.000000 357.000000 0.913512 94
18 379.000000 335.000000 0.933338 94
19 359.000000 274.000000 0.953555 94
20 348.000000 376.000000 0.908309 94
21 388.000000 340.000000 0.949087 94
22 366.000000 394.000000 0.964672 94
23 376.000000 364.000000 0.937377 94
24 429.000000 331.000000 0.940498 94
25 309.000000 411.000000 0.951609 94
26 434.000000 320.000000 0.925082 93
27 372.000000 354.000000 0.892541 93
28 367.000000 420.000000 0.901763 93
29 357.000000 414.000000 0.968014 93
30 340.000000 440.000000 0.952567 93
31 305.000000 413.000000 0.940719 93
32 423.000000 424.000000 0.933818 93
33 358.000000 350.000000 0.917509 93
34 419.000000 333.000000 0.924609 93
35 421.000000 312.000000 0.927035 92
36 355.000000 373.000000 0.948736 92
37 329.000000 342.000000 0.942875 92
38 339.000000 318.000000 0.909915 92
39 372.000000 300.000000 0.914055 92
40 337.000000 354.000000 0.915770 92
41 400.000000 293.000000 0.946760 92
42 433.000000 301.000000 0.946140 92
43 434.000000 394.000000 0.944926 92
44 353.000000 367.000000 0.940395 92
45 366.000000 406.000000 0.973865 92
46 349.000000 384.000000 0.934131 92
47 385.000000 499.000000 0.943454 92
48 327.000000 479.000000 0.965857 92
49 307.000000 569.000000 0.929084 92
50 380.000000 464.000000 0.926358 92
51 441.000000 423.000000 0.655428 92
52 364.000000 334.000000 0.658826 92
53 385.000000 355.000000 0.665373 92
54 398.000000 389.000000 0.660200 92
55 390.000000 347.000000 0.654262 92
56 299.000000 311.000000 0.619574 92
57 292.000000 324.000000 0.673555 92
58 369.000000 348.000000 0.678717 92
59 414.000000 360.000000 0.664511 92
60 392.000000 375.000000 0.649589 92
61 352.000000 385.000000 0.638275 92
62 351.000000 332.000000 0.621811 92
63 399.000000 367.000000 0.601923 92
64 367.000000 430.000000 0.635611 92
65 399.000000 451.000000 0.649431 92
66 419.000000 409.000000 0.650064 92
67 424.000000 425.000000 0.632709 92
68 454.000000 468.000000 0.641003 92
69 500.000000 501.000000 0.636206 92
70 500.000000 456.000000 0.634686 92
71 469.000000 445.000000 0.611240 92
72 475.000000 501.000000 0.634381 92
73 481.000000 493.000000 0.633999 92
74 437.000000 462.000000 0.638864 92
75 438.000000 450.000000 0.644047 92
76 484.000000 439.000000 0.628373 92
77 441.000000 475.000000 0.619942 92
78 476.000000 450.000000 0.622074 92
79 514.000000 456.000000 0.638492 92
80 544.000000 516.000000 0.625896 92
81 490.000000 515.000000 0.621543 92
82 438.000000 445.000000 0.606855 92
83 453.000000 456.000000 0.633950 92
84 467.000000 501.000000 0.625422 92
85 484.000000 461.000000 0.627624 92
86 441.000000 461.000000 0.644557 92
87 413.000000 445.000000 0.641730 92
88 427.000000 418.000000 0.632433 92
89 487.000000 438.000000 0.621986 92
90 471.000000 470.000000 0.647781 92
91 484.000000 440.000000 0.626824 92
92 466.000000 486.000000 0.634615 92
93 465.000000 486.000000 0.629109 92
94 495.000000 471.000000 0.623126 92
95 448.000000 452.000000 0.628656 92
96 480.000000 465.000000 0.633206 92
97 487.000000 442.000000 0.632548 92
98 462.000000 473.000000 0.642465 92
99 473.000000 509.000000 0.630428 92
100 510.000000 442.000000 0.641114 92
