# pucks logger
# generation, total redpucks, total greenpucks.
0 40.000000 42.000000 0.465000 100
1 61.000000 75.000000 0.554315 96
2 99.000000 115.000000 0.648239 96
3 128.000000 186.000000 0.868576 96
4 166.000000 220.000000 0.846437 95
5 195.000000 230.000000 0.903947 94
6 286.000000 190.000000 0.889068 94
7 235.000000 251.000000 0.916033 94
8 190.000000 204.000000 0.858367 94
9 181.000000 200.000000 0.811737 94
10 195.000000 238.000000 0.901509 94
11 307.000000 186.000000 0.845038 94
12 313.000000 222.000000 0.900660 94
13 333.000000 201.000000 0.930239 94
14 381.000000 228.000000 0.969416 94
15 360.000000 249.000000 0.948758 94
16 355.000000 283.000000 0.962394 94
17 322.000000 312.000000 0.944964 94
18 292.000000 317.000000 0.970072 94
19 338.000000 358.000000 0.969107 94
20 329.000000 345.000000 0.952897 94
21 288.000000 373.000000 0.924949 94
22 310.000000 380.000000 0.951250 94
23 346.000000 351.000000 0.898971 94
24 263.000000 370.000000 0.924833 94
25 219.000000 372.000000 0.954090 94
26 215.000000 371.000000 0.936213 94
27 258.000000 335.000000 0.954015 94
28 223.000000 320.000000 0.928388 94
29 270.000000 377.000000 0.879383 94
30 335.000000 409.000000 0.938036 94
31 289.000000 407.000000 0.960431 94
32 269.000000 431.000000 0.950944 94
33 248.000000 461.000000 0.925264 94
34 271.000000 460.000000 0.952636 94
35 297.000000 450.000000 0.967649 94
36 307.000000 418.000000 0.950076 94
37 271.000000 463.000000 0.957891 94
38 260.000000 395.000000 0.935080 94
39 281.000000 431.000000 0.930024 94
40 325.000000 410.000000 0.931861 94
41 360.000000 378.000000 0.918364 94
42 341.000000 370.000000 0.912401 94
43 346.000000 374.000000 0.935741 94
44 319.000000 342.000000 0.941260 94
45 355.000000 356.000000 0.960685 94
46 301.000000 372.000000 0.946632 94
47 262.000000 465.000000 0.955962 94
48 310.000000 423.000000 0.961838 94
49 384.000000 415.000000 0.972209 94
50 373.000000 363.000000 0.960949 94
51 366.000000 301.000000 0.681774 94
52 332.000000 345.000000 0.644597 94
53 314.000000 338.000000 0.674858 94
54 315.000000 312.000000 0.634930 94
55 281.000000 333.000000 0.658958 94
56 355.000000 353.000000 0.627781 93
57 311.000000 350.000000 0.665296 93
58 337.000000 371.000000 0.656312 93
59 330.000000 317.000000 0.656862 93
60 344.000000 367.000000 0.655892 92
61 360.000000 359.000000 0.664958 92
62 371.000000 405.000000 0.642940 92
63 440.000000 359.000000 0.634060 92
64 417.000000 340.000000 0.669552 92
65 388.000000 376.000000 0.650441 92
66 401.000000 374.000000 0.643313 92
67 396.000000 413.000000 0.646406 92
68 348.000000 443.000000 0.636998 92
69 456.000000 428.000000 0.626869 92
70 400.000000 395.000000 0.654563 92
71 452.000000 378.000000 0.659859 92
72 428.000000 411.000000 0.662734 92
73 470.000000 438.000000 0.624978 92
74 432.000000 432.000000 0.623973 92
75 446.000000 428.000000 0.643127 92
76 375.000000 424.000000 0.674715 92
77 434.000000 418.000000 0.638119 92
78 396.000000 423.000000 0.670945 92
79 407.000000 369.000000 0.604114 92
80 480.000000 424.000000 0.626726 92
81 438.000000 426.000000 0.643179 92
82 441.000000 458.000000 0.635627 92
83 468.000000 454.000000 0.632461 92
84 458.000000 402.000000 0.642158 92
85 420.000000 411.000000 0.641917 92
86 414.000000 377.000000 0.640714 92
87 417.000000 407.000000 0.641476 92
88 430.000000 408.000000 0.636445 92
89 465.000000 452.000000 0.625483 92
90 465.000000 457.000000 0.646606 92
91 345.000000 404.000000 0.654264 92
92 422.000000 400.000000 0.640962 92
93 425.000000 459.000000 0.641404 92
94 424.000000 453.000000 0.628179 92
95 414.000000 408.000000 0.644589 92
96 439.000000 391.000000 0.647551 92
97 364.000000 417.000000 0.645905 92
98 370.000000 375.000000 0.643332 92
99 368.000000 397.000000 0.648074 92
100 366.000000 416.000000 0.666341 92
