# pucks logger
# generation, total redpucks, total greenpucks.
0 38.000000 59.000000 0.465000 100
1 49.000000 146.000000 0.691327 98
2 63.000000 130.000000 0.679592 98
3 52.000000 160.000000 0.653912 98
4 111.000000 209.000000 0.811328 95
5 150.000000 232.000000 0.889380 95
6 116.000000 208.000000 0.773033 92
7 141.000000 212.000000 0.883183 91
8 137.000000 209.000000 0.913575 91
9 194.000000 227.000000 0.917385 91
10 190.000000 249.000000 0.933999 91
11 213.000000 220.000000 0.929284 91
12 226.000000 234.000000 0.914066 91
13 187.000000 243.000000 0.884188 91
14 249.000000 227.000000 0.930678 91
15 264.000000 243.000000 0.913631 91
16 311.000000 244.000000 0.940666 91
17 359.000000 214.000000 0.887513 91
18 307.000000 231.000000 0.893157 91
19 327.000000 266.000000 0.920495 91
20 340.000000 318.000000 0.937529 91
21 311.000000 326.000000 0.946653 91
22 276.000000 300.000000 0.921964 91
23 255.000000 338.000000 0.907725 91
24 254.000000 325.000000 0.920089 90
25 266.000000 326.000000 0.942394 90
26 274.000000 374.000000 0.911196 89
27 306.000000 346.000000 0.950103 89
28 279.000000 399.000000 0.947860 89
29 292.000000 398.000000 0.922338 89
30 331.000000 437.000000 0.932377 89
31 328.000000 383.000000 0.916206 89
32 325.000000 382.000000 0.927084 89
33 327.000000 317.000000 0.902751 89
34 323.000000 313.000000 0.919743 88
35 296.000000 338.000000 0.917533 88
36 316.000000 368.000000 0.959860 88
37 381.000000 309.000000 0.930089 88
38 353.000000 377.000000 0.927258 88
39 374.000000 294.000000 0.931894 88
40 477.000000 242.000000 0.946035 88
41 401.000000 253.000000 0.917079 88
42 512.000000 223.000000 0.938714 88
43 466.000000 258.000000 0.937147 88
44 479.000000 275.000000 0.947337 88
45 433.000000 313.000000 0.944197 88
46 473.000000 363.000000 0.941984 88
47 470.000000 378.000000 0.947029 88
48 414.000000 429.000000 0.959263 88
49 358.000000 366.000000 0.923972 88
50 458.000000 310.000000 0.951891 88
51 390.000000 315.000000 0.690284 88
52 392.000000 392.000000 0.629167 88
53 431.000000 384.000000 0.628750 88
54 355.000000 365.000000 0.630755 88
55 381.000000 379.000000 0.638462 88
56 351.000000 367.000000 0.652368 88
57 348.000000 374.000000 0.637554 88
58 405.000000 431.000000 0.654159 88
59 384.000000 367.000000 0.637052 88
60 428.000000 398.000000 0.652958 88
61 404.000000 395.000000 0.665968 88
62 392.000000 395.000000 0.649202 88
63 389.000000 408.000000 0.652343 88
64 425.000000 380.000000 0.636696 88
65 395.000000 366.000000 0.640223 88
66 444.000000 437.000000 0.636879 88
67 401.000000 391.000000 0.652400 88
68 426.000000 375.000000 0.657480 87
69 402.000000 394.000000 0.641431 87
70 328.000000 355.000000 0.628454 87
71 365.000000 352.000000 0.634363 87
72 388.000000 345.000000 0.645042 87
73 366.000000 359.000000 0.634339 87
74 415.000000 421.000000 0.634886 87
75 378.000000 402.000000 0.639957 87
76 339.000000 348.000000 0.658309 87
77 415.000000 363.000000 0.618521 87
78 393.000000 331.000000 0.684966 87
79 348.000000 396.000000 0.636014 87
80 375.000000 356.000000 0.628793 87
81 354.000000 365.000000 0.634275 87
82 379.000000 358.000000 0.655489 87
83 401.000000 332.000000 0.660442 87
84 356.000000 397.000000 0.655420 87
85 317.000000 344.000000 0.680302 87
86 355.000000 346.000000 0.658152 87
87 359.000000 355.000000 0.654784 87
88 374.000000 419.000000 0.651303 87
89 381.000000 424.000000 0.641276 87
90 402.000000 407.000000 0.637573 87
91 379.000000 382.000000 0.663180 87
92 420.000000 391.000000 0.639016 87
93 402.000000 394.000000 0.637178 87
94 419.000000 428.000000 0.642718 87
95 395.000000 423.000000 0.622409 87
96 421.000000 444.000000 0.628989 87
97 418.000000 416.000000 0.643865 87
98 421.000000 388.000000 0.632401 87
99 409.000000 424.000000 0.658246 87
100 425.000000 419.000000 0.627028 87
