# pucks logger
# generation, total redpucks, total greenpucks.
0 57.000000 47.000000 0.520000 100
1 38.000000 77.000000 0.500000 96
2 82.000000 127.000000 0.750000 92
3 117.000000 122.000000 0.746944 90
4 148.000000 162.000000 0.802478 90
5 159.000000 156.000000 0.768197 90
6 129.000000 185.000000 0.724182 90
7 184.000000 173.000000 0.750212 90
8 154.000000 172.000000 0.824418 90
9 120.000000 150.000000 0.699973 88
10 139.000000 178.000000 0.778448 87
11 149.000000 170.000000 0.800601 85
12 145.000000 178.000000 0.741377 84
13 138.000000 166.000000 0.679630 84
14 171.000000 190.000000 0.718311 83
15 241.000000 138.000000 0.735129 83
16 216.000000 147.000000 0.740954 83
17 217.000000 152.000000 0.829604 83
18 244.000000 154.000000 0.877346 83
19 266.000000 198.000000 0.939671 82
20 201.000000 156.000000 0.760288 82
21 197.000000 231.000000 0.845308 80
22 213.000000 210.000000 0.846667 80
23 201.000000 227.000000 0.845119 80
24 190.000000 183.000000 0.839528 80
25 163.000000 246.000000 0.843630 80
26 163.000000 242.000000 0.848813 80
27 138.000000 295.000000 0.830621 79
28 127.000000 239.000000 0.815756 79
29 139.000000 294.000000 0.938502 79
30 155.000000 299.000000 0.918229 79
31 192.000000 240.000000 0.900956 79
32 194.000000 247.000000 0.942811 79
33 253.000000 238.000000 0.914165 79
34 246.000000 274.000000 0.962610 79
35 263.000000 227.000000 0.915350 79
36 229.000000 222.000000 0.907123 79
37 275.000000 268.000000 0.940610 79
38 281.000000 233.000000 0.917519 79
39 265.000000 225.000000 0.931236 79
40 261.000000 236.000000 0.934255 79
41 276.000000 278.000000 0.909448 79
42 269.000000 249.000000 0.916982 79
43 243.000000 270.000000 0.936997 79
44 291.000000 240.000000 0.897639 79
45 305.000000 226.000000 0.949998 79
46 317.000000 244.000000 0.951208 79
47 250.000000 237.000000 0.902335 79
48 327.000000 218.000000 0.934736 79
49 296.000000 287.000000 0.943449 79
50 303.000000 325.000000 0.926030 79
51 300.000000 262.000000 0.665211 79
52 285.000000 285.000000 0.644386 79
53 239.000000 225.000000 0.649401 79
54 244.000000 234.000000 0.585744 79
55 252.000000 259.000000 0.642873 79
56 251.000000 247.000000 0.672819 79
57 280.000000 284.000000 0.626186 79
58 298.000000 270.000000 0.621459 79
59 274.000000 274.000000 0.642693 79
60 290.000000 272.000000 0.631840 79
61 278.000000 251.000000 0.639782 79
62 291.000000 290.000000 0.659003 79
63 269.000000 270.000000 0.670406 79
64 296.000000 328.000000 0.681230 79
65 290.000000 319.000000 0.650895 79
66 300.000000 318.000000 0.670672 79
67 314.000000 375.000000 0.616537 79
68 322.000000 316.000000 0.607274 79
69 293.000000 270.000000 0.622174 78
70 289.000000 275.000000 0.661238 77
71 334.000000 294.000000 0.628035 76
72 302.000000 293.000000 0.651781 76
73 240.000000 291.000000 0.677571 75
74 291.000000 288.000000 0.622885 75
75 292.000000 281.000000 0.656669 75
76 254.000000 306.000000 0.652016 74
77 285.000000 301.000000 0.681019 74
78 266.000000 271.000000 0.665607 74
79 326.000000 301.000000 0.636161 74
80 292.000000 273.000000 0.684208 74
81 264.000000 295.000000 0.618962 74
82 308.000000 320.000000 0.647695 74
83 331.000000 308.000000 0.633785 74
84 306.000000 296.000000 0.648613 74
85 295.000000 318.000000 0.649752 74
86 288.000000 293.000000 0.645867 74
87 318.000000 300.000000 0.653230 74
88 276.000000 311.000000 0.646009 74
89 308.000000 304.000000 0.658215 74
90 287.000000 263.000000 0.669416 74
91 301.000000 299.000000 0.661047 74
92 282.000000 311.000000 0.610820 74
93 280.000000 276.000000 0.634408 74
94 279.000000 326.000000 0.664895 74
95 306.000000 304.000000 0.653410 73
96 360.000000 350.000000 0.613193 72
97 296.000000 299.000000 0.666684 72
98 298.000000 316.000000 0.648767 72
99 318.000000 329.000000 0.678136 72
100 353.000000 290.000000 0.637343 72
