# pucks logger
# generation, total redpucks, total greenpucks.
0 54.000000 67.000000 0.498000 100
1 90.000000 120.000000 0.678038 99
2 128.000000 197.000000 0.772473 98
3 163.000000 234.000000 0.856664 98
4 249.000000 216.000000 0.856454 98
5 264.000000 207.000000 0.884791 98
6 369.000000 221.000000 0.936139 97
7 360.000000 306.000000 0.947634 97
8 302.000000 347.000000 0.955132 97
9 340.000000 331.000000 0.945623 97
10 300.000000 296.000000 0.891535 97
11 391.000000 301.000000 0.923841 97
12 368.000000 352.000000 0.918387 97
13 438.000000 434.000000 0.946146 97
14 396.000000 422.000000 0.940934 97
15 341.000000 459.000000 0.953374 97
16 373.000000 486.000000 0.947798 97
17 318.000000 462.000000 0.957771 97
18 422.000000 420.000000 0.953077 97
19 444.000000 443.000000 0.959882 97
20 434.000000 443.000000 0.968493 97
21 550.000000 422.000000 0.926191 97
22 472.000000 454.000000 0.944601 97
23 404.000000 479.000000 0.956193 97
24 358.000000 589.000000 0.956294 97
25 343.000000 588.000000 0.951478 97
26 320.000000 611.000000 0.951336 97
27 405.000000 521.000000 0.940939 97
28 463.000000 524.000000 0.951842 97
29 453.000000 546.000000 0.951895 97
30 420.000000 469.000000 0.951017 97
31 510.000000 502.000000 0.950199 97
32 493.000000 437.000000 0.960885 97
33 501.000000 487.000000 0.933984 97
34 490.000000 410.000000 0.971757 97
35 542.000000 402.000000 0.942752 97
36 612.000000 414.000000 0.940082 97
37 593.000000 419.000000 0.945786 97
38 588.000000 402.000000 0.942174 97
39 562.000000 401.000000 0.941737 97
40 589.000000 422.000000 0.932538 97
41 504.000000 506.000000 0.933046 97
42 536.000000 530.000000 0.930571 97
43 554.000000 510.000000 0.951854 97
44 513.000000 530.000000 0.932593 97
45 478.000000 550.000000 0.930927 97
46 502.000000 542.000000 0.934529 97
47 535.000000 554.000000 0.928841 97
48 578.000000 584.000000 0.949278 97
49 524.000000 561.000000 0.936677 97
50 585.000000 535.000000 0.920110 97
51 503.000000 553.000000 0.648689 97
52 579.000000 534.000000 0.609710 97
53 501.000000 506.000000 0.609987 97
54 512.000000 552.000000 0.637235 97
55 480.000000 531.000000 0.628197 97
56 514.000000 524.000000 0.622925 97
57 571.000000 535.000000 0.605387 97
58 507.000000 533.000000 0.621052 97
59 537.000000 548.000000 0.639196 97
60 526.000000 517.000000 0.607876 97
61 511.000000 559.000000 0.632360 95
62 475.000000 549.000000 0.638317 95
63 527.000000 528.000000 0.616783 95
64 475.000000 511.000000 0.609040 95
65 490.000000 488.000000 0.610024 95
66 535.000000 486.000000 0.625775 95
67 516.000000 522.000000 0.609499 95
68 467.000000 470.000000 0.609985 95
69 529.000000 518.000000 0.622167 95
70 492.000000 496.000000 0.600044 95
71 493.000000 451.000000 0.649125 95
72 513.000000 485.000000 0.622205 95
73 499.000000 545.000000 0.623639 95
74 447.000000 529.000000 0.641772 95
75 468.000000 453.000000 0.628199 95
76 503.000000 515.000000 0.635637 95
77 561.000000 467.000000 0.629436 95
78 463.000000 466.000000 0.631052 95
79 522.000000 524.000000 0.628294 95
80 496.000000 488.000000 0.655842 95
81 522.000000 523.000000 0.634209 95
82 530.000000 527.000000 0.615738 95
83 517.000000 540.000000 0.611448 95
84 550.000000 482.000000 0.635137 95
85 549.000000 491.000000 0.632436 95
86 544.000000 515.000000 0.626754 95
87 547.000000 540.000000 0.618297 95
88 571.000000 543.000000 0.620357 95
89 526.000000 557.000000 0.620269 95
90 538.000000 514.000000 0.625072 95
91 572.000000 486.000000 0.642189 95
92 555.000000 526.000000 0.624816 95
93 536.000000 585.000000 0.621207 95
94 575.000000 557.000000 0.623946 95
95 523.000000 525.000000 0.639385 95
96 536.000000 540.000000 0.616387 95
97 468.000000 512.000000 0.630938 95
98 556.000000 548.000000 0.612558 95
99 532.000000 557.000000 0.622870 95
100 539.000000 502.000000 0.639559 95
