# pucks logger
# generation, total redpucks, total greenpucks.
0 59.000000 68.000000 0.509864 100
1 108.000000 114.000000 0.716716 97
2 115.000000 148.000000 0.757560 97
3 106.000000 144.000000 0.742667 96
4 139.000000 196.000000 0.816579 95
5 158.000000 226.000000 0.841086 95
6 165.000000 249.000000 0.883236 95
7 164.000000 236.000000 0.940459 95
8 192.000000 297.000000 0.918396 95
9 221.000000 321.000000 0.943734 95
10 240.000000 264.000000 0.915924 95
11 227.000000 268.000000 0.919367 94
12 165.000000 350.000000 0.933308 94
13 200.000000 317.000000 0.927079 94
14 225.000000 358.000000 0.949523 94
15 236.000000 367.000000 0.884510 94
16 223.000000 352.000000 0.922814 94
17 184.000000 376.000000 0.869291 94
18 242.000000 355.000000 0.936490 94
19 236.000000 376.000000 0.925781 93
20 272.000000 348.000000 0.952632 93
21 331.000000 394.000000 0.948674 93
22 369.000000 384.000000 0.963927 93
23 387.000000 340.000000 0.933480 93
24 408.000000 337.000000 0.951737 93
25 390.000000 373.000000 0.933414 93
26 374.000000 437.000000 0.951914 93
27 384.000000 440.000000 0.940629 93
28 360.000000 415.000000 0.950993 93
29 382.000000 453.000000 0.945421 93
30 397.000000 395.000000 0.968298 93
31 441.000000 360.000000 0.936154 93
32 448.000000 428.000000 0.958971 93
33 398.000000 427.000000 0.948352 93
34 393.000000 311.000000 0.937984 93
35 446.000000 335.000000 0.948730 93
36 409.000000 361.000000 0.924993 93
37 400.000000 400.000000 0.920247 93
38 300.000000 448.000000 0.942659 93
39 309.000000 507.000000 0.954939 93
40 294.000000 506.000000 0.956008 93
41 339.000000 476.000000 0.926759 93
42 396.000000 449.000000 0.959646 93
43 429.000000 413.000000 0.948180 93
44 439.000000 403.000000 0.962614 93
45 465.000000 460.000000 0.962831 93
46 377.000000 417.000000 0.945566 93
47 412.000000 531.000000 0.947025 93
48 436.000000 465.000000 0.965975 93
49 464.000000 419.000000 0.939924 93
50 478.000000 400.000000 0.948571 93
51 445.000000 442.000000 0.664769 93
52 449.000000 428.000000 0.626540 93
53 430.000000 431.000000 0.643537 93
54 422.000000 424.000000 0.629021 93
55 391.000000 393.000000 0.658622 93
56 431.000000 407.000000 0.648769 93
57 431.000000 443.000000 0.639276 93
58 431.000000 408.000000 0.640677 93
59 403.000000 391.000000 0.649500 93
60 373.000000 437.000000 0.656285 93
61 380.000000 391.000000 0.660349 93
62 449.000000 459.000000 0.638505 93
63 446.000000 433.000000 0.651318 93
64 445.000000 425.000000 0.651208 93
65 496.000000 480.000000 0.623520 93
66 475.000000 475.000000 0.620420 93
67 463.000000 447.000000 0.644336 93
68 474.000000 467.000000 0.636366 93
69 436.000000 471.000000 0.621733 93
70 503.000000 479.000000 0.628857 93
71 504.000000 465.000000 0.629621 93
72 442.000000 498.000000 0.632168 93
73 464.000000 437.000000 0.635798 93
74 456.000000 441.000000 0.628338 93
75 490.000000 481.000000 0.634108 93
76 465.000000 429.000000 0.625262 93
77 443.000000 459.000000 0.649042 93
78 446.000000 437.000000 0.622169 93
79 465.000000 447.000000 0.620018 93
80 437.000000 471.000000 0.640129 93
81 503.000000 461.000000 0.619759 93
82 530.000000 489.000000 0.643369 93
83 515.000000 500.000000 0.625889 93
84 471.000000 440.000000 0.616141 93
85 443.000000 466.000000 0.653487 93
86 441.000000 503.000000 0.623294 93
87 451.000000 437.000000 0.650925 93
88 447.000000 466.000000 0.620002 93
89 514.000000 460.000000 0.643673 93
90 502.000000 426.000000 0.628610 93
91 479.000000 426.000000 0.627395 93
92 492.000000 491.000000 0.633993 93
93 457.000000 453.000000 0.627471 93
94 457.000000 495.000000 0.633288 93
95 457.000000 504.000000 0.626191 93
96 485.000000 464.000000 0.651605 93
97 494.000000 481.000000 0.621098 93
98 525.000000 517.000000 0.614320 93
99 500.000000 523.000000 0.651514 93
100 488.000000 477.000000 0.621162 93
