# pucks logger
# generation, total redpucks, total greenpucks.
0 50.000000 54.000000 0.485833 100
1 51.000000 103.000000 0.555102 98
2 104.000000 158.000000 0.792059 97
3 122.000000 202.000000 0.834192 97
4 183.000000 208.000000 0.858697 97
5 198.000000 196.000000 0.926321 97
6 271.000000 173.000000 0.906491 97
7 276.000000 224.000000 0.918546 97
8 235.000000 271.000000 0.909612 97
9 243.000000 247.000000 0.891183 96
10 324.000000 287.000000 0.962584 96
11 336.000000 225.000000 0.947648 96
12 268.000000 232.000000 0.936124 96
13 337.000000 245.000000 0.942732 96
14 300.000000 249.000000 0.974808 96
15 300.000000 288.000000 0.953518 96
16 266.000000 284.000000 0.922288 96
17 292.000000 258.000000 0.916900 95
18 266.000000 313.000000 0.926368 95
19 239.000000 331.000000 0.884995 95
20 324.000000 274.000000 0.903932 95
21 325.000000 290.000000 0.932988 95
22 311.000000 264.000000 0.908571 95
23 352.000000 337.000000 0.906500 95
24 370.000000 296.000000 0.901491 95
25 437.000000 287.000000 0.904165 95
26 404.000000 289.000000 0.914634 95
27 392.000000 322.000000 0.948242 95
28 377.000000 323.000000 0.917506 95
29 455.000000 341.000000 0.947987 95
30 468.000000 343.000000 0.952937 95
31 472.000000 303.000000 0.950100 95
32 510.000000 269.000000 0.963365 95
33 460.000000 235.000000 0.934974 95
34 448.000000 262.000000 0.935410 95
35 532.000000 250.000000 0.957519 95
36 503.000000 229.000000 0.960880 95
37 573.000000 181.000000 0.953046 95
38 577.000000 222.000000 0.949350 94
39 559.000000 308.000000 0.957793 93
40 530.000000 252.000000 0.944209 93
41 545.000000 307.000000 0.974317 93
42 496.000000 267.000000 0.939483 92
43 496.000000 251.000000 0.923814 92
44 497.000000 222.000000 0.942292 92
45 525.000000 266.000000 0.956553 92
46 458.000000 343.000000 0.954706 92
47 459.000000 369.000000 0.963363 92
48 467.000000 342.000000 0.948748 92
49 462.000000 321.000000 0.966118 92
50 572.000000 309.000000 0.963441 92
51 381.000000 363.000000 0.668213 92
52 386.000000 382.000000 0.654604 92
53 417.000000 352.000000 0.649845 92
54 437.000000 421.000000 0.619632 92
55 395.000000 349.000000 0.637550 92
56 397.000000 390.000000 0.659123 92
57 396.000000 388.000000 0.638053 92
58 370.000000 325.000000 0.666477 92
59 357.000000 335.000000 0.647758 92
60 376.000000 376.000000 0.621947 92
61 392.000000 419.000000 0.633724 92
62 362.000000 371.000000 0.694720 91
63 401.000000 333.000000 0.658177 91
64 404.000000 400.000000 0.656665 91
65 397.000000 434.000000 0.621796 91
66 393.000000 472.000000 0.641905 91
67 404.000000 470.000000 0.631709 91
68 428.000000 419.000000 0.636313 91
69 382.000000 407.000000 0.662246 91
70 412.000000 412.000000 0.631209 91
71 409.000000 427.000000 0.648575 91
72 413.000000 439.000000 0.632942 91
73 457.000000 412.000000 0.637139 91
74 424.000000 437.000000 0.629890 91
75 453.000000 419.000000 0.633003 90
76 437.000000 472.000000 0.648083 90
77 428.000000 432.000000 0.646974 90
78 345.000000 369.000000 0.656285 90
79 417.000000 402.000000 0.629547 90
80 444.000000 423.000000 0.655579 90
81 404.000000 438.000000 0.664354 90
82 437.000000 473.000000 0.647214 90
83 412.000000 477.000000 0.645136 90
84 411.000000 451.000000 0.638949 90
85 448.000000 419.000000 0.627858 90
86 373.000000 410.000000 0.647843 89
87 377.000000 400.000000 0.655804 89
88 402.000000 402.000000 0.629021 89
89 410.000000 385.000000 0.635846 89
90 360.000000 444.000000 0.673636 89
91 422.000000 432.000000 0.621612 89
92 449.000000 385.000000 0.651248 89
93 443.000000 416.000000 0.611545 89
94 358.000000 432.000000 0.630871 89
95 431.000000 390.000000 0.659662 89
96 395.000000 425.000000 0.636170 89
97 358.000000 391.000000 0.642069 89
98 371.000000 359.000000 0.658106 89
99 391.000000 325.000000 0.646037 89
100 327.000000 342.000000 0.642589 89
