# pucks logger
# generation, total redpucks, total greenpucks.
0 72.000000 62.000000 0.533750 100
1 76.000000 83.000000 0.617068 95
2 127.000000 127.000000 0.718088 93
3 162.000000 127.000000 0.735426 91
4 229.000000 273.000000 0.867781 90
5 325.000000 316.000000 0.918749 90
6 420.000000 358.000000 0.952120 90
7 362.000000 330.000000 0.929518 90
8 385.000000 358.000000 0.953825 90
9 321.000000 407.000000 0.951198 90
10 395.000000 379.000000 0.949253 90
11 363.000000 410.000000 0.928293 90
12 470.000000 384.000000 0.957197 90
13 421.000000 415.000000 0.960504 90
14 505.000000 398.000000 0.955621 90
15 471.000000 406.000000 0.970026 90
16 513.000000 453.000000 0.934806 90
17 528.000000 438.000000 0.959181 90
18 459.000000 454.000000 0.965290 90
19 530.000000 409.000000 0.956188 90
20 562.000000 371.000000 0.949021 90
21 509.000000 454.000000 0.950073 90
22 523.000000 370.000000 0.948252 90
23 521.000000 413.000000 0.932740 90
24 510.000000 407.000000 0.928070 89
25 517.000000 386.000000 0.924468 89
26 400.000000 427.000000 0.935772 89
27 493.000000 410.000000 0.939315 89
28 500.000000 375.000000 0.949059 89
29 485.000000 384.000000 0.943785 88
30 432.000000 380.000000 0.949822 88
31 523.000000 405.000000 0.940349 87
32 491.000000 377.000000 0.955796 87
33 443.000000 364.000000 0.960325 87
34 421.000000 372.000000 0.912263 87
35 399.000000 391.000000 0.958982 87
36 401.000000 389.000000 0.945503 87
37 419.000000 406.000000 0.944549 87
38 434.000000 396.000000 0.961787 87
39 459.000000 448.000000 0.939493 87
40 463.000000 441.000000 0.937170 87
41 440.000000 450.000000 0.935966 87
42 446.000000 426.000000 0.945602 87
43 553.000000 387.000000 0.939705 87
44 487.000000 274.000000 0.966461 87
45 478.000000 361.000000 0.966548 87
46 473.000000 391.000000 0.956603 87
47 425.000000 371.000000 0.929486 87
48 386.000000 472.000000 0.951096 87
49 338.000000 504.000000 0.955631 87
50 385.000000 466.000000 0.932708 87
51 448.000000 416.000000 0.669227 87
52 388.000000 390.000000 0.636896 87
53 445.000000 375.000000 0.665582 86
54 459.000000 439.000000 0.629257 86
55 385.000000 425.000000 0.645730 86
56 427.000000 400.000000 0.635724 86
57 433.000000 410.000000 0.622541 86
58 444.000000 443.000000 0.619067 86
59 416.000000 391.000000 0.624562 86
60 409.000000 447.000000 0.634726 86
61 428.000000 451.000000 0.632362 86
62 475.000000 440.000000 0.624285 86
63 466.000000 437.000000 0.633343 86
64 483.000000 442.000000 0.617044 86
65 502.000000 471.000000 0.627654 86
66 502.000000 461.000000 0.639644 86
67 500.000000 451.000000 0.627753 86
68 481.000000 453.000000 0.649439 86
69 454.000000 466.000000 0.609516 86
70 461.000000 431.000000 0.649543 86
71 456.000000 494.000000 0.618488 86
72 496.000000 511.000000 0.624952 86
73 526.000000 549.000000 0.609160 86
74 551.000000 515.000000 0.623680 86
75 538.000000 484.000000 0.622787 86
76 511.000000 491.000000 0.634943 86
77 525.000000 484.000000 0.615787 86
78 502.000000 461.000000 0.595700 86
79 460.000000 524.000000 0.623656 86
80 484.000000 474.000000 0.643827 86
81 498.000000 448.000000 0.631021 86
82 458.000000 486.000000 0.614975 86
83 485.000000 455.000000 0.614827 86
84 498.000000 452.000000 0.611429 86
85 441.000000 447.000000 0.612915 86
86 410.000000 438.000000 0.608623 86
87 460.000000 467.000000 0.614169 86
88 469.000000 508.000000 0.626338 86
89 498.000000 494.000000 0.630822 86
90 473.000000 477.000000 0.622612 86
91 532.000000 464.000000 0.622059 86
92 459.000000 491.000000 0.621554 86
93 485.000000 483.000000 0.623261 86
94 465.000000 450.000000 0.623941 86
95 438.000000 497.000000 0.620342 86
96 453.000000 468.000000 0.620812 86
97 463.000000 452.000000 0.619899 86
98 518.000000 496.000000 0.620541 86
99 486.000000 493.000000 0.633889 86
100 485.000000 511.000000 0.641403 86
