# pucks logger
# generation, total redpucks, total greenpucks.
0 77.000000 90.000000 0.553611 100
1 119.000000 133.000000 0.785555 97
2 182.000000 157.000000 0.912155 96
3 180.000000 201.000000 0.800450 96
4 166.000000 256.000000 0.921225 96
5 196.000000 249.000000 0.778360 96
6 198.000000 335.000000 0.844366 96
7 225.000000 343.000000 0.921672 96
8 271.000000 389.000000 0.930935 96
9 224.000000 357.000000 0.903296 96
10 294.000000 400.000000 0.885336 96
11 326.000000 419.000000 0.916954 96
12 387.000000 388.000000 0.943174 96
13 347.000000 364.000000 0.906390 96
14 313.000000 335.000000 0.920631 95
15 418.000000 314.000000 0.943712 95
16 419.000000 290.000000 0.946293 95
17 498.000000 272.000000 0.937915 95
18 466.000000 270.000000 0.970605 95
19 405.000000 258.000000 0.915385 95
20 529.000000 227.000000 0.952292 95
21 497.000000 201.000000 0.932247 94
22 489.000000 215.000000 0.933375 94
23 479.000000 262.000000 0.904528 94
24 511.000000 306.000000 0.960101 94
25 518.000000 290.000000 0.960225 94
26 502.000000 251.000000 0.955904 94
27 432.000000 306.000000 0.961543 94
28 489.000000 298.000000 0.951322 94
29 533.000000 304.000000 0.928725 94
30 542.000000 321.000000 0.959066 94
31 523.000000 318.000000 0.960511 94
32 490.000000 283.000000 0.952437 94
33 499.000000 263.000000 0.958894 94
34 431.000000 263.000000 0.923845 94
35 502.000000 275.000000 0.951260 94
36 445.000000 252.000000 0.948303 94
37 471.000000 293.000000 0.957790 94
38 482.000000 322.000000 0.941997 94
39 439.000000 286.000000 0.960244 94
40 554.000000 290.000000 0.934753 94
41 476.000000 295.000000 0.925545 94
42 456.000000 382.000000 0.955047 94
43 442.000000 425.000000 0.946563 94
44 409.000000 451.000000 0.922128 94
45 354.000000 475.000000 0.962044 94
46 360.000000 507.000000 0.963571 94
47 370.000000 490.000000 0.953774 94
48 386.000000 446.000000 0.924019 94
49 431.000000 402.000000 0.943079 94
50 443.000000 466.000000 0.966822 94
51 437.000000 427.000000 0.664462 94
52 427.000000 411.000000 0.638819 94
53 402.000000 424.000000 0.674340 94
54 435.000000 399.000000 0.676080 94
55 444.000000 422.000000 0.640405 93
56 457.000000 465.000000 0.628647 93
57 419.000000 400.000000 0.642438 93
58 412.000000 437.000000 0.623334 93
59 402.000000 437.000000 0.658508 93
60 442.000000 417.000000 0.640436 92
61 454.000000 449.000000 0.651063 92
62 449.000000 440.000000 0.648261 92
63 389.000000 418.000000 0.634522 91
64 458.000000 424.000000 0.635404 91
65 399.000000 383.000000 0.656921 91
66 420.000000 408.000000 0.654237 91
67 426.000000 399.000000 0.639755 91
68 413.000000 354.000000 0.649976 91
69 375.000000 420.000000 0.677694 91
70 417.000000 411.000000 0.638837 91
71 396.000000 431.000000 0.652126 91
72 453.000000 401.000000 0.631213 91
73 423.000000 450.000000 0.634437 91
74 396.000000 391.000000 0.656604 91
75 456.000000 421.000000 0.633725 91
76 472.000000 482.000000 0.643107 91
77 476.000000 446.000000 0.629364 91
78 431.000000 442.000000 0.621148 91
79 428.000000 459.000000 0.614450 91
80 417.000000 426.000000 0.641708 91
81 482.000000 397.000000 0.648170 91
82 462.000000 435.000000 0.640641 91
83 447.000000 438.000000 0.656104 91
84 489.000000 410.000000 0.653804 91
85 516.000000 416.000000 0.637315 91
86 445.000000 439.000000 0.599820 91
87 461.000000 444.000000 0.634272 91
88 449.000000 459.000000 0.624498 90
89 508.000000 442.000000 0.624560 90
90 507.000000 515.000000 0.629702 90
91 464.000000 458.000000 0.638992 90
92 488.000000 501.000000 0.599388 90
93 529.000000 526.000000 0.618975 90
94 483.000000 537.000000 0.607722 90
95 460.000000 482.000000 0.611763 90
96 448.000000 525.000000 0.619950 90
97 522.000000 479.000000 0.626523 90
98 526.000000 468.000000 0.624661 90
99 504.000000 484.000000 0.632750 90
100 499.000000 486.000000 0.619822 90
